Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 73.7 2.5 79.4 2.4 87.0 1.3 91.5 1.1 
1 77.7 2.4 79.4 2.4 81.3 1.3 86.3 1.4 
2 81.5 2.2 80.0 2.4 85.1 1.2 85.0 1.1 
3 83.3 2.4 77.5 2.4 92.0 1.2 89.8 1.1 
4 80.0 2.7 75.9 2.6 84.7 1.1 87.5 1.1 
5 79.8 2.4 76.2 2.6 80.8 1.2 90.2 1.5 
6 76.3 2.3 81.1 2.4 80.2 1.2 84.2 1.2 
7 77.2 2.6 75.9 2.5 83.1 1.2 83.3 1.1 
8 78.1 2.6 79.4 2.4 83.7 1.2 81.2 1.1 
9 70.8 2.6 75.5 2.5 80.6 1.2 82.6 1.2 
10 84.6 2.7 81.1 2.6 91.2 1.3 85.3 1.3 
11 79.3 2.3 74.8 2.7 88.4 1.4 85.3 1.1 
12 83.5 2.4 82.7 2.5 86.2 1.1 84.7 1.1 
13 75.2 2.3 76.6 2.6 84.6 1.2 81.1 1.1 
14 81.6 2.2 80.2 2.6 86.6 1.2 84.7 1.0 
15 76.7 2.6 79.1 2.4 86.1 1.2 87.8 1.0 
16 79.8 2.0 75.0 2.0 84.2 1.1 82.0 1.1 
17 78.4 2.0 77.0 2.0 84.5 1.3 84.4 1.0 
18 76.5 2.0 79.5 2.0 80.2 1.1 84.4 1.1 
19 75.1 2.1 77.4 2.2 80.7 1.1 82.5 1.1 
20 80.5 2.0 83.0 2.0 79.3 1.2 77.3 1.1 
21 74.1 2.2 79.2 2.3 86.6 1.1 79.9 1.1 
22 81.4 2.1 83.8 2.0 87.8 1.1 83.1 1.4 
23 79.0 2.1 76.2 2.2 80.6 1.1 83.7 1.1 
24 76.0 2.0 79.7 2.0 89.3 1.2 82.0 1.3 
25 74.0 2.1 74.5 2.0 85.4 1.1 86.7 1.0 
26 78.4 2.2 75.7 2.2 84.7 1.1 79.1 1.4 
27 71.5 2.1 81.2 2.2 84.2 1.1 83.9 1.4 
28 73.2 2.1 75.7 2.2 86.9 1.2 83.6 1.2 
29 82.3 2.1 79.1 2.3 88.1 1.1 83.9 1.2 
30 77.2 2.0 74.8 2.1 78.7 1.3 85.5 1.2 
31 78.5 2.2 73.5 2.1 84.9 1.2 80.2 1.1 
32 80.0 3.0 88.2 2.8 85.7 1.2 87.5 1.0 
33 85.1 2.6 89.2 2.9 92.8 1.4 92.2 1.1 
34 85.0 2.8 80.2 2.8 87.4 1.3 91.4 1.1 
35 86.4 2.4 87.7 2.6 98.7 1.2 97.2 1.1 
36 88.0 2.9 86.8 2.7 92.9 1.3 88.8 1.1 
