Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  125.9  2.9  -5.2  2.7  52.8  123.4  2.7  2.7  2.4  44.2  6097  14.0607  6095  13.67 
 1  127.3  2.6  -3.6  2.2  34.2  138.4  2.2  -7.2  1.4  6.0  3243  13.9795  3199  14.6211 
 2  119.5  1.2  1.5  1.0  8.8  122.8  3.5  -1.2  3.0  65.6  658  13.7845  595  14.2476 
 3  127.3  2.0  -0.3  1.8  24.0  125.0  1.6  -3.7  1.5  16.4  3910  14.2515  3956  13.5046 
 4  122.3  2.7  -0.8  2.8  66.0  119.3  1.4  -0.8  1.5  18.0  6143  13.0154  6144  12.7646 
 5  117.1  3.5  5.8  2.4  46.5  122.1  2.6  -5.1  1.9  23.4  6128  13.5333  6130  13.5068 
 6  121.1  1.5  2.1  1.2  10.9  130.0  2.8  -4.1  2.2  34.6  0 0 0 0
 7  134.2  4.2  -8.1  5.1  207.5  121.8  2.5  -2.2  2.6  30.6  288  13.9403  267  13.2738 
 8  135.9  2.6  -6.5  1.7  22.3  131.7  2.9  -5.6  2.1  29.4  0 0 0 0
 9  129.9  2.6  -8.4  2.2  33.9  123.8  1.9  0.9  1.5  17.9  4610  14.4035  4636  14.4409 
 10  122.3  1.9  -2.9  2.0  31.3  125.0  1.8  -2.9  1.9  27.3  6219  13.4148  6197  13.6661 
 11  122.7  1.6  -2.9  1.3  12.3  126.7  1.4  -1.8  1.0  8.3  0 0 0 0
 12  122.9  4.8  0.8  3.1  72.3  123.2  4.2  -3.6  2.8  53.6  0 0 0 0
 13  120.6  2.5  2.6  1.6  18.5  121.6  2.1  -2.2  1.3  12.0  6108  14.3075  6109  14.06 
 14  122.6  3.3  -3.9  2.7  52.9  128.5  3.1  -0.6  2.5  43.4  0 0 0 0
 15  122.1  3.8  -2.7  3.6  96.2  118.0  2.0  -0.4  1.9  28.3  804  15.1241  763  15.4518 
 16  125.6  5.8  4.5  7.0  414.6  115.5  2.9  1.9  3.7  108.1  4458  13.8092  4553  13.73 
 17  126.2  3.4  -5.9  4.3  136.5  118.0  2.1  7.7  2.5  50.1  1054  13.4171  1056  13.8543 
 18  128.3  3.0  -7.5  3.1  76.0  127.7  1.6  -0.1  1.7  21.4  391  13.2403  418  13.2516 
 19  122.7  2.6  2.2  2.4  45.3  122.1  0.4  1.8  0.4  1.0  0 0 0 0
 20  129.3  4.1  0.5  3.2  83.3  128.4  4.2  -5.1  3.5  85.1  541  13.4359  556  13.2531 
 21  121.8  3.4  -3.2  3.8  114.0  121.9  3.1  10.8  3.0  81.9  4065  13.6301  4014  14.1594 
 22  116.6  4.9  3.5  4.4  162.2  123.5  1.9  2.3  1.7  21.8  205  12.7836  237  14.2614 
