Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  130.1  1.9  -4.7  1.7  22.2  129.0  1.8  0.5  1.6  19.1  6135  13.9848  6119  13.5935 
 1  118.8  4.5  -3.3  3.8  106.4  126.3  2.1  -4.2  1.4  5.6  3296  12.837  3307  13.5607 
 2  123.0  2.4  1.2  1.9  31.6  126.2  2.2  -7.8  1.9  26.7  755  12.9612  836  13.6589 
 3  129.1  2.6  -2.4  2.3  42.8  130.1  1.4  -3.9  1.3  13.2  4317  13.2912  4333  13.6139 
 4  118.9  2.6  2.8  2.7  60.4  119.2  1.4  -1.9  1.5  17.4  5591  12.9718  5606  12.8358 
 5  118.9  3.6  1.2  2.5  49.4  124.4  2.3  -3.3  1.7  19.5  6068  13.3602  6080  13.2134 
 6  120.7  1.8  3.0  1.4  16.6  127.1  2.2  -2.4  1.7  20.9  0 0 0 0
 7  127.6  2.2  -3.2  2.7  59.4  119.4  2.2  4.2  2.2  22.8  326  12.924  334  13.0481 
 8  123.7  3.1  2.6  2.1  32.6  129.3  2.8  -7.4  2.0  26.7  0 0 0 0
 9  124.9  2.5  -5.0  2.1  30.4  124.2  1.1  1.1  0.9  6.6  4731  13.354  4742  13.8903 
 10  127.1  0.7  -5.3  0.7  3.8  126.8  1.2  -1.4  1.3  12.4  6206  13.2774  6244  13.6089 
 11  115.5  1.7  0.6  1.3  13.5  129.5  3.8  -1.1  2.8  60.9  0 0 0 0
 12  133.9  5.1  -5.4  3.3  80.6  121.8  3.2  -0.5  2.1  31.7  0 0 0 0
 13  127.3  1.2  -3.6  0.8  4.6  123.6  2.6  -2.0  1.7  18.5  6128  13.5374  6149  14.0645 
 14  124.3  2.1  -8.2  1.7  21.4  126.0  4.7  -0.9  3.7  99.9  0 0 0 0
 15  130.6  5.5  -6.2  5.1  195.5  125.3  3.0  -0.2  2.8  59.4  1139  14.1827  1117  14.1128 
 16  126.8  6.5  2.9  7.8  516.6  118.9  3.5  -0.8  4.6  164.5  4586  13.1093  4519  13.8136 
 17  127.3  5.1  -4.5  6.4  303.5  125.8  3.3  4.2  3.9  117.8  1025  13.2392  1062  13.8682 
 18  124.8  4.0  -2.2  4.2  133.4  130.5  3.4  -4.7  3.5  96.0  426  13.6607  444  12.4598 
 19  120.7  1.6  2.8  1.5  17.0  123.4  1.2  1.4  1.1  9.4  0 0 0 0
 20  122.4  4.4  0.8  3.5  98.0  124.1  1.9  -4.6  1.6  17.6  532  13.1686  528  13.6666 
 21  121.0  1.9  -2.8  2.1  35.0  123.8  1.9  9.2  1.9  31.1  4166  14.204  4087  14.0085 
