Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 74.9 2.1 73.7 2.5 81.3 1.2 77.1 1.1 
1 79.9 2.3 81.2 2.1 86.1 1.2 82.5 1.3 
2 79.1 2.1 84.9 2.0 84.2 1.1 80.5 1.0 
3 78.6 2.2 79.1 2.0 81.9 1.4 79.8 1.5 
4 74.0 2.0 77.6 2.1 85.9 1.1 87.5 1.0 
5 81.0 2.1 76.6 2.0 86.7 1.2 90.3 1.1 
6 78.5 2.3 80.9 2.2 82.2 1.2 84.1 1.0 
7 81.5 2.2 75.4 2.2 83.9 1.1 79.8 1.2 
8 77.8 2.2 84.0 2.2 87.3 1.1 85.6 1.1 
9 77.3 2.2 77.6 2.1 85.0 1.3 81.7 1.1 
10 75.9 2.4 77.8 2.2 84.0 1.1 79.9 1.1 
11 74.0 2.3 78.0 2.2 87.8 1.0 86.9 1.3 
12 75.1 2.0 72.3 2.1 83.1 1.2 81.5 1.1 
13 79.2 2.2 74.1 2.3 85.4 1.2 79.3 1.2 
14 73.7 2.1 74.9 2.1 83.5 1.2 76.9 1.2 
15 77.2 2.2 78.2 2.1 77.8 1.2 79.6 1.0 
16 88.0 2.5 86.2 2.7 99.1 1.5 93.5 1.2 
17 81.3 2.5 85.4 2.6 91.6 1.3 88.6 1.1 
18 89.5 2.5 92.2 2.6 88.8 1.5 95.8 1.2 
19 91.2 2.8 88.9 2.5 93.0 1.2 96.4 1.2 
20 89.5 2.6 88.7 2.6 94.3 1.3 92.8 1.2 
21 93.4 2.6 86.9 2.5 97.3 1.3 94.0 1.4 
22 92.3 2.6 91.9 2.6 93.9 1.4 92.2 1.1 
23 87.0 2.8 85.5 2.6 90.8 1.5 91.9 1.1 
24 83.9 2.7 86.1 2.5 94.9 1.4 95.8 1.1 
25 83.9 2.7 77.0 2.5 95.0 1.3 91.5 1.3 
26 89.6 2.7 88.9 2.8 93.7 1.5 91.4 1.4 
27 80.5 2.8 79.6 2.7 91.6 1.2 89.5 1.2 
28 85.1 2.5 81.4 2.5 96.0 1.1 93.3 1.2 
29 83.9 2.6 78.8 2.6 90.2 1.3 91.9 1.1 
30 80.9 2.8 83.7 2.6 89.1 1.3 92.3 1.2 
31 83.4 2.5 86.7 2.6 90.7 1.3 87.4 1.2 
32 89.7 3.1 86.6 2.8 94.4 1.4 98.1 1.3 
33 90.5 2.9 94.1 2.9 90.7 1.4 97.6 1.3 
34 90.9 2.9 85.4 2.6 93.8 1.3 93.5 1.2 
35 95.4 2.6 91.9 2.7 98.4 1.4 96.1 1.3 
