Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 820
1 788
2 792
3 775
4 771
5 789
6 784
7 782
8 779
9 789
10 785
11 769
12 785
13 780
14 782
15 767
16 750
17 751
18 752
19 757
20 760
21 749
22 756
23 740
24 733
25 756
26 756
27 745
28 757
29 767
30 755
31 749
32 785
33 792
34 787
35 784
36 786
37 790
38 786
39 790
40 789
41 786
42 780
43 791
44 785
45 786
46 791
47 795
48 923
49 761
50 769
51 765
52 770
53 773
54 753
55 760
56 772
57 760
58 760
59 765
60 762
61 761
62 763
63 766
64 813
65 797
66 804
67 793
68 803
69 796
70 792
71 804
72 811
73 809
74 802
75 797
76 796
77 799
78 801
79 808
80 792
81 782
82 794
83 782
84 790
85 776
86 776
87 773
88 775
89 784
90 775
91 797
92 779
93 779
94 782
95 787
96 775
97 681
98 780
99 767
100 775
101 785
102 719
103 796
104 788
105 767
106 779
107 781
108 783
109 734
110 780
111 787
112 801
113 765
114 811
115 807
116 799
117 776
118 816
119 794
120 803
121 786
122 780
123 805
124 797
125 805
126 789
127 797
