Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 89.6 2.4 87.0 2.3 102.2 1.3 100.3 1.3 
1 85.8 2.2 89.8 2.1 93.9 1.3 96.3 1.3 
2 93.8 2.1 92.2 2.3 93.2 1.3 96.9 1.4 
3 89.2 2.2 92.8 2.1 98.9 1.3 92.5 1.2 
4 91.1 2.2 90.5 2.3 94.4 1.4 96.1 1.1 
5 87.1 2.0 90.9 2.2 85.6 1.3 91.7 1.2 
6 87.0 2.2 96.7 2.3 95.3 1.2 93.0 1.1 
7 91.4 2.2 91.1 2.2 98.4 1.3 95.5 1.5 
8 88.8 2.5 87.8 2.2 102.3 1.2 103.1 1.1 
9 90.0 2.1 88.3 2.1 94.1 1.3 95.6 1.1 
10 86.9 2.2 88.1 2.4 92.4 1.2 95.0 1.2 
11 86.9 2.3 92.1 2.3 92.3 1.2 94.6 1.1 
12 88.1 2.3 87.5 2.1 88.2 1.2 90.3 1.1 
13 87.4 2.2 87.8 2.1 86.9 1.3 92.4 1.3 
14 91.4 2.2 89.2 2.2 103.5 1.4 95.1 1.3 
15 84.8 2.4 85.7 2.1 96.6 1.2 96.6 1.1 
16 94.8 2.1 84.6 2.1 90.8 1.3 88.7 1.1 
17 90.5 2.2 88.6 2.2 98.1 1.3 92.5 1.2 
18 92.8 2.0 95.4 2.1 94.8 1.3 92.8 1.1 
19 83.8 2.1 83.3 2.4 92.3 1.2 97.6 1.3 
20 90.2 2.1 92.6 2.1 92.0 1.3 89.0 1.2 
21 86.5 2.2 86.6 2.1 102.0 1.3 95.6 1.2 
22 88.0 2.1 87.6 2.1 91.5 1.2 97.7 1.2 
23 87.4 2.2 82.5 2.2 89.5 1.3 92.0 1.4 
24 84.5 2.1 87.1 2.2 87.8 1.1 87.8 1.1 
25 83.9 2.1 81.6 2.2 91.3 1.4 92.7 1.5 
26 84.8 2.1 80.5 2.2 93.8 1.4 91.1 1.4 
27 81.5 2.3 86.7 2.2 92.2 1.2 96.5 1.2 
28 80.5 2.2 83.6 2.1 85.7 1.2 87.5 1.0 
29 84.2 2.2 82.1 2.2 89.3 1.3 91.7 1.1 
30 82.2 2.1 83.0 2.1 95.3 1.4 96.1 0.9 
31 78.9 2.2 79.3 2.1 88.2 1.1 92.2 1.2 
32 73.4 2.7 76.0 2.7 83.0 1.2 81.3 1.1 
33 70.8 2.6 75.2 2.5 82.4 1.3 79.6 1.3 
34 73.5 2.5 71.2 2.6 82.3 1.4 76.2 1.1 
35 71.9 2.3 72.2 2.3 78.1 1.4 82.4 1.4 
36 74.5 2.9 77.6 2.9 80.9 1.3 83.9 1.2 
37 78.8 2.3 69.3 2.4 80.2 1.4 80.2 1.3 
38 79.2 2.4 80.0 2.5 80.9 1.2 85.2 1.4 
39 74.2 2.1 73.5 2.3 78.4 1.2 79.7 1.1 
40 73.0 2.3 73.9 2.3 83.1 1.2 81.2 1.1 
41 78.9 2.5 73.3 2.6 81.0 1.2 72.9 1.6 
42 72.2 2.5 75.5 2.6 82.7 1.2 83.8 1.1 
43 69.5 2.5 65.0 2.4 80.1 1.2 77.9 1.2 
44 75.3 2.6 72.1 2.6 79.4 1.3 83.4 1.3 
45 73.1 2.3 76.3 2.2 81.2 1.2 80.6 1.2 
46 78.5 2.2 74.1 2.3 82.0 1.3 84.1 1.1 
47 71.3 2.2 76.1 2.4 83.4 1.2 81.0 1.2 
48 71.8 2.1 78.4 2.1 81.3 1.2 86.1 1.4 
49 75.6 2.1 79.6 2.3 80.5 1.2 86.0 1.3 
50 79.2 2.2 78.4 2.0 87.9 1.1 84.7 1.2 
51 79.2 2.3 79.7 2.1 85.5 1.2 92.5 1.1 
52 82.0 2.1 80.3 2.0 83.4 1.2 79.5 1.5 
53 80.6 2.3 84.4 2.1 84.0 1.2 81.5 1.1 
54 83.5 2.1 73.4 1.9 87.2 1.1 81.8 1.4 
55 80.2 2.1 79.2 2.1 85.2 1.2 87.9 1.0 
56 76.1 2.2 79.5 2.0 90.9 1.3 86.3 1.3 
57 75.4 2.1 82.9 2.1 83.7 1.4 86.3 1.2 
58 76.5 2.3 78.7 2.0 84.5 1.2 87.4 1.0 
59 76.0 2.2 76.9 2.2 77.0 1.4 84.4 1.2 
60 73.9 2.1 76.0 2.2 84.1 1.1 82.1 1.1 
61 78.8 2.2 80.4 2.4 81.3 1.2 84.0 1.1 
62 77.7 2.3 80.5 2.4 80.9 1.1 84.8 1.2 
63 77.5 2.6 73.8 2.5 80.6 1.2 84.0 1.2 
64 72.5 2.0 69.2 2.0 71.8 1.1 78.8 1.2 
65 70.7 2.0 78.6 2.0 72.8 1.3 79.5 1.3 
66 73.2 2.0 73.1 2.1 74.5 1.2 72.3 1.0 
67 76.3 1.9 72.3 2.1 80.3 1.1 76.2 1.1 
68 76.3 2.0 74.7 2.1 77.8 1.5 75.1 1.5 
69 76.4 2.0 72.4 2.0 68.4 1.2 71.8 1.0 
70 74.9 1.9 73.6 2.1 86.6 1.2 84.7 1.1 
71 74.8 2.2 76.4 1.9 78.2 1.2 76.3 1.1 
72 74.2 2.0 74.8 1.9 74.1 1.2 75.9 1.1 
73 71.5 2.2 72.0 2.0 77.3 1.2 78.8 1.1 
74 75.6 2.1 77.0 1.9 77.8 1.3 81.2 1.4 
75 74.1 1.9 74.7 2.0 77.1 1.2 80.2 1.1 
76 72.8 1.9 77.5 2.0 80.2 1.2 83.1 1.1 
77 68.8 2.0 72.9 2.0 76.3 1.2 81.0 1.3 
78 76.3 2.1 77.5 1.9 76.9 1.3 75.1 1.5 
79 69.2 2.2 75.4 2.1 75.5 1.3 79.7 1.1 
80 77.0 4.5 83.9 4.1 86.4 1.3 87.1 1.2 
81 83.3 2.4 85.0 2.3 87.1 1.4 91.4 1.2 
82 89.7 3.3 88.4 2.9 86.5 1.2 87.3 1.1 
83 75.5 2.3 78.0 2.4 88.4 1.3 85.2 1.1 
84 81.7 2.5 81.4 2.5 78.5 1.4 86.4 1.3 
85 81.3 2.0 85.7 2.0 90.2 1.2 88.5 1.1 
86 82.0 2.8 82.6 2.3 84.8 1.3 82.3 1.1 
