Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 753
1 765
2 757
3 759
4 764
5 754
6 752
7 750
8 756
9 770
10 766
11 742
12 758
13 747
14 753
15 751
16 754
17 765
18 751
19 760
20 752
21 764
22 764
23 755
24 744
25 762
26 763
27 754
28 759
29 755
30 742
31 749
32 712
33 741
34 740
35 749
36 752
37 747
38 752
39 753
40 739
41 738
42 748
43 752
44 749
45 746
46 763
47 748
48 745
49 756
50 744
51 743
52 758
53 756
54 753
55 749
56 751
57 751
58 755
59 748
60 748
61 750
62 746
63 757
64 804
65 819
66 815
67 819
68 813
69 800
70 808
71 812
72 809
73 808
74 787
75 799
76 813
77 818
78 817
79 816
80 793
81 795
82 810
83 801
84 806
85 790
86 787
87 798
88 794
89 801
90 798
91 804
92 799
93 773
94 792
95 812
96 766
97 735
98 763
99 769
100 739
101 771
102 720
103 761
104 763
105 736
106 763
107 769
108 771
109 761
110 776
111 767
112 775
113 760
114 788
115 782
116 779
117 1018
118 944
119 783
120 781
121 779
122 777
123 772
124 788
125 768
126 788
127 783
