Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 50 944
1 40 936
2 30 935
3 46 944
4 27 920
5 36 938
6 49 946
7 48 945
8 46 934
9 45 947
10 43 925
11 48 940
12 45 930
13 53 935
14 38 932
15 41 928
16 24 916
17 20 916
18 20 919
19 23 942
20 18 935
21 24 949
22 22 930
23 20 941
24 28 944
25 23 925
26 22 928
27 18 910
28 17 947
29 14 927
30 25 934
31 26 914
32 36 936
33 23 913
34 32 927
35 41 936
36 23 922
37 31 927
38 30 936
39 26 964
40 36 935
41 32 925
42 29 921
43 36 938
44 38 920
45 28 924
46 30 934
47 40 949
48 32 951
49 24 942
50 31 933
51 21 924
52 23 921
53 18 912
54 20 934
55 30 940
56 32 934
57 32 926
58 23 919
59 23 930
60 24 924
61 27 923
62 11 932
63 23 951
64 27 940
65 37 934
66 27 934
67 40 938
68 30 945
69 35 939
70 39 947
71 32 943
72 40 943
73 39 951
74 39 950
75 41 949
76 35 950
77 42 951
78 43 943
79 41 945
80 16 911
81 20 931
82 21 924
83 20 924
84 30 940
85 18 917
86 16 926
87 17 931
88 13 933
89 19 935
90 18 922
91 20 931
92 22 945
93 24 924
94 23 929
95 25 925
96 22 941
97 21 944
98 22 940
99 14 925
100 19 929
101 19 934
102 23 925
103 31 945
104 24 922
105 17 940
106 24 930
107 27 939
108 27 929
109 25 924
110 22 956
111 25 976
112 8 934
113 28 933
114 31 938
115 21 920
116 31 926
117 25 922
118 29 942
119 29 928
120 24 931
121 26 942
122 23 931
123 27 944
124 28 934
125 25 927
126 35 939
127 23 926
