Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  120.8  2.9  1.2  2.7  51.7  128.2  2.9  -0.2  2.5  48.7  6084  14.8269  6083  13.9857 
 1  123.6  5.2  0.2  4.4  141.5  141.9  3.4  -8.4  2.2  14.5  3410  14.1759  3383  13.6287 
 2  119.8  1.5  6.3  1.2  13.1  123.7  4.1  -2.7  3.5  88.7  741  13.8707  736  13.9658 
 3  129.6  3.9  -1.3  3.5  97.4  128.9  1.6  -3.8  1.5  16.7  4336  14.2793  4415  14.2026 
 4  127.1  1.8  -3.3  1.9  29.1  120.4  2.0  2.7  2.2  36.7  5327  13.2891  5377  13.1908 
 5  123.2  3.1  -1.2  2.1  36.1  131.6  1.5  -7.9  1.1  7.8  6100  14.0293  6136  13.8606 
 6  121.6  3.3  1.6  2.7  56.7  125.5  1.0  -0.8  0.8  4.1  0 0 0 0
 7  135.8  4.4  -9.7  5.4  232.1  113.6  1.7  7.6  1.8  14.0  300  14.5398  312  13.0645 
 8  135.7  2.3  -8.5  1.5  17.5  136.0  1.3  -3.6  0.9  5.6  0 0 0 0
 9  125.7  1.7  -5.8  1.4  14.3  125.3  1.9  2.0  1.6  19.0  4757  14.3644  4759  14.4168 
 10  126.0  3.1  -7.4  3.3  84.6  126.8  1.2  1.7  1.2  11.8  6197  13.9105  6196  13.9604 
 11  113.5  1.8  4.8  1.4  16.4  125.9  1.9  4.4  1.4  15.4  0 0 0 0
 12  125.3  4.0  3.2  2.6  48.5  127.8  2.8  -5.1  1.9  24.8  0 0 0 0
 13  124.6  2.9  -1.4  1.8  25.5  126.4  1.6  -1.6  1.0  7.0  6087  14.5257  6111  14.2766 
 14  121.5  1.9  -3.8  1.5  16.8  127.3  5.1  -0.7  4.0  115.1  0 0 0 0
 15  129.4  3.6  -4.7  3.3  83.3  122.3  1.4  0.9  1.3  13.1  1165  14.2398  1183  15.0402 
 16  117.4  3.5  7.2  4.2  149.0  112.1  1.5  1.7  2.0  29.9  4586  12.8574  4533  12.9382 
 17  125.2  5.0  -9.6  6.2  288.3  118.9  2.4  4.8  2.8  62.9  1027  13.4419  1077  12.98 
 18  119.8  2.0  -2.3  2.1  33.5  121.5  3.3  0.2  3.4  91.1  367  12.0584  392  13.8696 
 19  117.3  2.2  0.3  2.0  31.5  116.7  1.0  5.0  0.9  6.8  0 0 0 0
 20  113.4  4.7  6.9  3.7  111.1  106.1  2.5  3.1  2.1  30.6  597  13.0705  556  12.8229 
 21  122.0  2.4  -6.8  2.7  58.7  118.3  2.5  13.6  2.4  50.8  4106  13.4151  4081  13.3473 
 22  114.1  2.5  3.4  2.2  42.3  119.6  2.0  2.7  1.8  24.2  0  0  0  0 
 23  118.3  5.2  0.5  3.7  105.7  112.0  1.9  7.2  1.3  12.8  0 0 0 0
 24  119.6  2.4  3.6  3.1  74.0  121.9  1.2  -0.4  1.6  17.9  6138  13.2924  6120  13.079 
 25  116.1  2.4  7.1  3.2  86.2  114.6  2.4  2.8  3.3  84.6  5714  13.214  5708  13.0116 
 26  116.8  3.1  -0.0  3.1  75.4  116.7  3.0  3.8  2.9  66.1  0  0  0  0 
