Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 13 957
1 8 993
2 6 979
3 11 994
4 11 925
5 12 989
6 11 985
7 14 930
8 14 994
9 11 977
10 7 924
11 7 979
12 9 972
13 13 971
14 13 989
15 20 965
16 27 999
17 12 962
18 10 996
19 23 943
20 22 964
21 25 940
22 19 990
23 19 994
24 19 936
25 24 995
26 32 957
27 29 942
28 33 948
29 30 999
30 6 997
31 28 971
32 11 997
33 16 977
34 22 981
35 25 947
36 23 928
37 31 997
38 29 931
39 31 924
40 31 933
41 35 936
42 29 931
43 36 942
44 29 926
45 36 957
46 27 922
47 15 996
48 8 950
49 26 986
50 15 939
51 20 924
52 18 932
53 16 916
54 15 968
55 15 962
56 22 929
57 20 948
58 15 946
59 12 934
60 26 966
61 22 929
62 14 934
63 26 990
64 16 926
65 10 905
66 6 915
67 10 903
68 7 902
69 9 913
70 7 912
71 8 913
72 9 908
73 8 989
74 9 903
75 8 907
76 10 903
77 7 908
78 11 907
79 11 907
80 10 928
81 16 931
82 9 930
83 11 927
84 23 938
85 18 934
86 20 931
87 23 945
88 20 933
89 11 939
90 22 933
91 17 948
92 21 944
93 13 923
94 21 912
95 20 932
96 9 942
97 7 905
98 6 902
99 8 910
100 7 905
101 8 925
102 7 897
103 6 995
104 12 912
105 10 912
106 7 903
107 7 904
108 8 910
109 7 900
110 14 903
111 8 941
112 6 995
113 7 914
114 9 927
115 10 932
116 9 937
117 7 943
118 7 912
119 10 924
120 7 905
121 12 912
122 6 995
123 8 911
124 8 917
125 9 931
126 12 918
127 14 917
