Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  132.5  3.6  -8.7  3.3  79.6  126.9  2.3  3.7  2.0  30.5  6114  14.1937  6107  13.4616 
 1  131.3  4.8  -4.3  4.1  122.0  129.7  2.6  -2.9  1.7  8.8  3241  13.3803  3239  14.1844 
 2  121.5  3.4  -0.5  2.8  66.5  124.3  4.0  -4.2  3.4  83.9  520  13.841  518  14.8013 
 3  130.8  2.9  -4.8  2.6  54.0  129.9  3.3  -3.9  3.0  70.1  3963  13.3921  4022  13.5383 
 4  122.0  1.5  3.2  1.6  22.2  127.0  2.2  -2.9  2.4  43.8  5721  13.024  5732  12.7818 
 5  125.4  2.1  0.1  1.5  17.0  130.9  2.2  -7.8  1.6  16.7  6079  13.4627  6085  13.2906 
 6  121.5  1.9  4.9  1.6  19.4  132.0  1.0  -6.2  0.8  4.9  0 0 0 0
 7  136.3  2.7  -10.3  3.3  89.0  128.5  4.3  -1.7  4.4  88.3  267  13.5775  256  13.3645 
 8  136.0  2.5  -3.1  1.7  20.6  127.2  3.5  -3.5  2.5  42.6  0 0 0 0
 9  126.4  2.1  -3.3  1.8  22.8  128.9  2.0  -1.5  1.6  19.8  4562  13.9857  4575  14.2542 
 10  129.3  2.7  -5.8  2.9  67.1  129.0  1.4  -2.7  1.5  17.0  6221  13.4249  6217  13.6668 
 11  128.1  3.0  -9.6  2.4  44.6  130.2  3.3  4.4  2.5  47.2  0 0 0 0
 12  123.9  4.6  1.5  3.0  64.7  127.3  2.5  0.2  1.7  19.4  0 0 0 0
 13  122.3  3.3  1.8  2.1  32.7  127.6  1.7  -0.5  1.1  8.4  6127  13.7154  6123  13.9538 
 14  128.5  3.9  -9.5  3.2  73.0  130.8  3.0  -2.5  2.4  40.2  0 0 0 0
 15  123.5  2.1  -5.1  1.9  28.7  125.6  1.4  -0.0  1.3  12.7  884  14.438  896  14.6085 
 16  130.2  4.3  -3.1  5.1  223.5  119.7  1.8  -1.9  2.4  44.6  4633  13.266  4620  12.7713 
 17  130.4  3.9  -8.8  4.9  176.9  127.0  2.6  1.8  3.1  77.1  1050  13.1245  1152  13.4664 
 18  133.7  4.8  -6.9  5.0  192.7  124.9  1.8  -0.4  1.9  27.1  506  12.6817  439  12.6665 
 19  122.3  1.6  6.4  1.5  17.1  124.8  1.6  -0.9  1.4  15.6  0 0 0 0
 20  118.0  4.9  6.1  3.8  119.4  123.1  3.0  -2.5  2.5  43.3  535  13.2925  532  13.4939 
 21  121.9  3.3  -3.3  3.6  104.4  131.4  2.7  7.2  2.6  62.1  4207  13.9376  4251  13.1084 
 22  118.2  4.4  3.9  4.0  132.1  122.8  2.1  6.0  1.8  25.8  226  12.32  234  13.3866 
 23  124.9  5.2  -2.0  3.7  106.0  129.0  3.4  -3.2  2.5  42.8  0 0 0 0
 24  140.4  12.3  -11.3  15.8  1911.2  131.0  4.2  -3.7  5.2  202.5  6161  13.6442  6163  13.6039 
 25  124.2  3.5  3.2  4.8  189.7  120.2  0.9  1.7  1.2  11.8  5750  13.7254  5751  13.3427 
 26  123.0  4.4  -0.8  4.4  145.9  127.0  3.1  -3.2  3.0  68.4  0  0  0  0 
 27  125.8  3.6  -1.1  3.1  66.7  123.0  5.3  0.8  4.5  144.9  6135  13.7349  6144  13.6856 
 28  124.3  3.6  1.9  4.3  148.7  124.6  2.1  0.2  2.5  49.5  1286  13.7189  1301  12.8243 
 29  126.3  3.7  -3.1  2.6  48.9  128.4  4.3  4.1  2.9  61.1  0 0 0 0
 30  117.5  4.2  1.2  3.0  65.0  132.4  3.3  -3.7  2.3  34.5  0 0 0 0
 31  123.5  1.8  0.7  1.7  21.7  124.4  4.4  -1.8  4.4  140.4  4682  13.4651  4724  14.0199 
 32  128.2  2.2  -3.5  1.9  29.0  122.2  2.5  -2.3  2.3  37.0  0 0 0 0
 33  124.4  1.8  2.8  2.4  48.5  125.0  1.3  2.1  1.7  22.4  0 0 0 0
 34  120.4  2.8  2.6  4.3  152.1  126.7  3.3  -6.7  4.9  188.7  425  13.1825  450  11.0598 
 35  125.1  3.7  0.9  3.4  90.9  125.0  3.7  2.7  3.5  72.5  0 0 0 0
 36  119.6  3.7  1.7  5.7  149.7  116.7  3.9  5.7  7.3  437.3  1424  12.4848  1393  12.0777 
 37  129.0  2.1  -1.8  3.7  114.7  134.1  4.6  -7.1  8.2  531.5  6049  13.6723  6031  13.6572 
 38  122.9  4.2  -2.1  6.3  309.3  118.7  5.1  4.6  7.6  447.1  1259  12.5966  1207  12.099 
 39  124.8  2.2  1.5  2.4  48.2  125.6  3.0  -11.7  3.6  91.4  703  12.0432  695  11.72 
 40  122.3  1.2  -0.6  1.5  18.4  124.9  0.7  -1.2  0.9  6.5  0 0 0 0
 41  126.3  3.0  -2.5  2.4  41.1  130.2  4.4  0.9  3.4  81.3  0 0 0 0
 42  122.3  3.0  0.8  4.0  138.7  117.0  5.9  7.8  7.8  527.3  0 0 0 0
 43  126.2  3.7  0.0  4.5  168.6  123.9  1.2  0.1  1.5  18.0  0 0 0 0
 44  122.6  1.5  1.8  1.5  18.6  117.7  3.0  -1.4  3.3  83.7  0 0 0 0
 45  127.0  3.4  0.2  4.5  160.9  124.0  1.3  -2.6  1.8  26.1  6015  13.4572  6014  13.9243 
 46  125.5  2.1  -1.7  2.6  54.8  120.0  1.0  5.6  1.2  11.4  5041  14.1568  5072  13.3433 
 47  123.2  3.9  -0.3  5.3  225.4  124.9  3.5  -1.1  4.7  158.0  665  12.9122  603  12.0832 
 48  135.5  2.0  -4.9  3.0  56.5  121.0  3.4  9.5  5.6  257.5  6048  13.3959  6022  14.3166 
 49  124.5  1.6  3.9  2.2  40.7  120.7  1.0  4.3  1.3  14.9  2283  13.1361  2286  13.699 
 50  119.7  1.6  7.6  2.3  48.9  118.8  1.3  4.3  1.9  31.7  2212  14.5524  2212  14.4591 
 51  131.0  3.3  -0.7  5.2  219.7  123.1  1.3  -1.0  2.0  33.1  5926  12.762  5909  12.673 
 52  126.8  1.7  -1.5  2.2  39.3  126.9  1.9  1.2  2.5  52.6  4824  14.0015  4818  13.9476 
 53  122.7  1.0  9.4  1.3  15.7  125.5  1.0  -3.6  1.4  16.1  339  13.6032  386  14.7565 
 54  123.6  0.7  2.6  0.8  4.7  124.8  0.9  -3.6  1.0  7.1  6117  13.7361  6128  13.5397 
 55  125.5  3.9  1.3  5.1  220.7  125.8  2.1  -1.4  2.7  61.5  0  0  0  0 
 56  133.3  2.6  -3.7  4.2  152.1  124.8  3.3  4.2  5.3  224.7  790  13.7724  747  14.4028 
 57  120.8  1.5  6.6  1.8  27.3  120.2  1.9  0.7  1.5  5.1  6094  13.4589  6089  13.5382 
 58  117.2  5.7  3.5  10.5  552.8  128.2  5.5  -1.1  9.7  464.3  6322  12.6056  6322  12.4383 
 59  119.5  1.4  6.5  1.9  31.2  120.5  2.8  -2.1  4.1  131.6  5223  14.087  5215  13.5064 
 60  126.5  6.5  2.3  10.9  988.5  111.5  4.0  12.1  7.1  187.9  6136  13.3171  6129  13.757 
 61  125.4  1.1  0.6  1.5  18.0  126.4  1.1  -4.6  1.5  18.7  0 0 0 0
 62  128.1  2.2  -3.0  2.9  68.0  124.6  1.0  -1.7  1.3  14.7  474  14.0047  432  13.655 
 63  124.8  2.6  -0.2  2.9  65.3  124.3  1.7  1.0  1.9  27.2  391  13.9917  400  14.8538 
 64  129.3  1.6  2.2  1.2  11.2  127.5  3.6  -0.6  2.0  18.5  0 0 0 0
 65  121.8  2.9  3.5  2.2  39.3  115.4  2.1  3.6  1.6  20.4  2113  13.7874  2046  13.989 
 66  124.9  1.8  -1.2  1.2  11.6  126.1  1.2  4.0  0.8  5.2  0 0 0 0
 67  121.9  3.6  -3.3  2.7  60.1  127.7  2.5  4.2  1.8  25.4  0 0 0 0
 68  125.0  2.2  2.0  1.6  19.8  121.6  2.2  -3.3  1.6  21.8  5558  13.6191  5630  13.5773 
 69  130.3  1.8  -1.2  1.1  8.6  125.1  2.1  3.4  1.3  13.1  0 0 0 0
 70  123.1  2.1  0.2  1.3  11.6  126.8  4.3  3.9  2.5  47.2  6143  14.3596  6163  14.0778 
 71  129.9  3.4  -2.2  2.5  52.1  122.7  1.3  1.2  1.0  7.9  6192  14.0772  6223  14.3274 
 72  114.1  5.0  7.4  3.6  110.8  127.0  3.5  -1.4  2.5  47.9  970  14.8731  961  13.7921 
 73  131.6  1.0  -1.0  0.7  3.4  128.5  5.7  2.2  3.7  105.0  6181  14.211  6155  14.2965 
 74  129.9  2.9  -0.8  1.9  28.1  127.9  5.3  1.8  3.4  93.8  0 0 0 0
 75  129.5  3.1  0.1  2.2  40.1  125.6  4.6  1.0  3.4  89.7  5312  14.5536  5378  14.4468 
 76  119.8  2.1  7.0  1.4  17.1  131.8  2.1  -4.2  1.4  16.4  2223  13.8552  2248  13.9176 
 77  125.2  1.7  4.3  1.2  13.0  131.0  0.9  -2.3  0.6  3.1  4850  14.4115  4898  14.6585 
 78  127.2  2.2  4.9  1.0  8.0  121.0  5.7  -3.8  2.8  57.7  6128  15.0608  6123  14.1666 
 79  126.2  0.7  -1.3  0.4  1.5  127.5  4.1  -8.6  2.8  55.3  968  13.6385  944  13.4912 
 80  119.5  2.1  4.8  1.7  25.2  122.9  2.6  3.5  2.1  33.9  0 0 0 0
 81  123.7  1.6  0.3  1.1  10.6  123.0  2.6  -3.3  1.8  23.6  3227  13.1653  3181  13.4791 
 82  129.0  2.6  -0.8  2.0  34.0  122.9  6.0  4.3  4.6  169.7  0  0  0  0 
 83  123.3  2.3  4.9  2.1  39.8  125.4  1.9  -3.2  1.8  26.2  0  0  0  0 
 84  123.1  3.5  -2.9  3.5  104.0  121.3  1.5  9.2  1.2  7.4  666  12.7367  722  13.1002 
 85  123.6  2.4  2.4  2.3  43.8  125.4  4.4  3.2  3.4  53.5  0 0 0 0
 86  129.7  4.0  -0.2  3.0  73.4  126.4  1.9  -4.0  1.5  16.6  6150  14.0481  6142  13.4026 
 87  118.5  2.6  4.2  2.8  67.4  120.3  2.2  3.6  2.4  51.1  0 0 0 0
 88  131.9  4.2  -3.6  3.0  74.2  127.0  1.6  -0.7  1.1  10.1  0 0 0 0
 89  123.1  1.8  -0.0  1.7  24.4  123.7  0.9  2.3  0.8  5.8  4419  13.9494  4378  13.0151 
 90  127.9  2.3  -2.1  2.1  37.3  126.6  1.9  -1.8  1.5  9.9  0 0 0 0
 91  128.2  4.5  0.4  3.9  120.0  124.1  1.1  2.3  1.0  7.5  0 0 0 0
 92  121.9  3.5  -1.3  3.8  115.2  124.8  1.7  2.3  1.4  9.1  3176  14.4772  3176  12.4895 
 93  122.5  4.9  0.4  3.4  91.4  133.7  3.5  -3.7  2.0  15.5  0 0 0 0
 94  135.9  4.7  -0.3  3.9  115.7  125.3  1.5  -1.9  1.4  13.9  0 0 0 0
 95  117.8  4.0  7.3  3.8  119.1  134.6  4.2  -2.8  3.8  117.5  554  13.7257  574  14.2074 
 96  135.2  2.4  -4.8  1.4  12.9  127.0  3.1  2.6  1.9  31.2  5903  14.0929  5881  13.1372 
 97  131.6  2.2  -4.8  1.4  13.9  123.2  4.1  1.8  2.5  51.4  0 0 0 0
 98  125.2  1.9  0.1  1.1  10.4  123.3  3.9  2.6  2.3  40.9  0 0 0 0
 99  127.9  2.2  -1.9  1.9  31.7  123.4  0.9  0.0  0.8  4.9  0 0 0 0
 100  124.2  4.0  0.3  2.3  33.4  123.8  3.8  -5.7  2.4  43.8  0 0 0 0
 101  121.5  2.9  2.4  2.0  32.7  130.5  2.3  -5.0  1.6  19.7  0 0 0 0
 102  118.3  3.2  2.2  2.2  43.3  122.8  1.9  2.4  1.3  13.9  0 0 0 0
 103  123.4  2.0  5.2  1.2  12.4  131.9  2.1  -7.1  1.4  12.3  6120  13.703  6146  14.0879 
 104  123.6  2.3  -1.4  1.5  17.0  125.3  3.7  -0.3  2.3  40.5  4068  13.8926  4038  12.8925 
 105  128.2  1.5  -3.5  1.0  8.1  135.2  6.5  0.8  4.1  135.8  0 0 0 0
 106  123.2  1.9  0.7  1.4  16.6  120.6  2.5  2.0  1.8  27.7  6156  13.8836  6164  14.2572 
 107  122.7  2.8  -0.2  2.3  41.8  131.5  1.5  1.1  1.2  12.1  0 0 0 0
 108  122.0  2.2  0.1  1.6  20.8  123.1  1.9  -0.4  1.4  14.8  0 0 0 0
 109  129.4  2.7  2.7  1.8  25.9  123.3  3.1  -1.4  2.1  34.1  0 0 0 0
 110  121.8  2.7  -2.1  2.2  40.2  134.6  2.9  -3.7  2.3  39.0  6166  13.9193  6179  13.6631 
 111  126.3  4.2  -0.9  2.9  64.7  127.5  3.2  2.6  2.1  36.8  0 0 0 0
 112  119.3  3.5  3.6  2.3  43.4  117.3  2.4  4.1  1.6  20.6  6167  11.998  6166  12.2352 
 113  130.2  6.0  -4.3  6.4  199.7  121.7  1.5  0.6  2.0  36.0  6149  13.1094  6154  13.2764 
 114  123.4  1.4  -2.3  1.3  14.0  118.8  1.7  5.8  1.5  19.2  656  11.9491  650  12.7549 
 115  122.5  3.0  3.9  3.1  47.6  119.0  2.7  4.3  3.4  102.6  6086  13.8519  6085  13.6822 
 116  119.5  2.1  1.2  1.6  22.7  122.7  4.2  -1.1  3.1  76.3  5218  13.5816  5207  13.3864 
 117  122.2  2.0  1.7  2.4  49.5  121.5  1.6  1.3  2.0  32.7  6172  13.5563  6177  13.5509 
 118  115.6  7.2  1.8  5.3  232.6  124.9  2.8  -3.3  2.0  30.7  0  0  0  0 
 119  118.4  2.1  5.3  2.1  38.2  119.1  2.6  -0.8  2.7  53.8  6134  13.147  6156  13.6459 
 120  119.8  4.5  0.4  2.5  29.3  121.7  7.3  0.7  4.9  192.2  2873  14.0022  2829  12.5632 
 121  118.7  3.1  2.6  2.5  50.3  116.2  1.5  3.8  1.2  12.3  6154  13.4013  6135  13.5387 
 122  120.5  1.3  2.3  1.1  10.4  122.3  0.9  0.9  0.8  5.0  6147  13.6117  6141  13.5894 
 123  109.1  4.0  5.8  3.4  98.7  119.4  1.4  0.3  1.2  12.5  5557  13.9585  5522  13.3642 
 124  117.3  4.2  2.7  3.4  92.6  118.6  1.7  3.7  1.3  14.3  2596  13.6492  2615  13.1217 
 125  126.3  1.2  -2.4  1.4  16.4  121.8  1.3  3.3  1.5  19.0  5912  13.8474  5905  13.6506 
 126  121.5  2.7  -3.8  2.6  53.6  118.4  2.1  3.2  1.9  30.9  772  13.2749  777  13.8827 
 127  124.9  2.2  -3.9  2.7  54.8  122.0  1.3  -0.6  1.5  19.1  2215  14.0824  2233  12.9286 
