Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 85.2 2.5 87.8 2.4 87.5 1.3 86.7 1.0 
1 86.4 2.3 86.7 2.1 90.5 1.3 85.6 1.1 
2 84.6 2.1 88.9 2.2 90.7 1.2 92.6 1.0 
3 90.5 2.2 80.9 2.4 91.4 1.3 89.0 1.1 
4 90.0 2.3 88.2 2.2 86.1 1.3 83.7 1.5 
5 83.1 2.1 81.9 2.1 93.4 1.1 93.2 1.1 
6 84.8 2.3 82.3 2.2 89.9 1.2 93.0 1.0 
7 81.4 2.4 85.7 2.2 86.5 1.2 90.6 1.4 
8 81.8 2.4 88.9 2.4 90.1 1.2 92.9 1.0 
9 81.2 2.5 83.2 2.3 94.8 1.4 91.5 1.5 
10 82.5 2.3 80.8 2.4 80.6 1.2 85.6 1.3 
11 87.0 2.3 87.8 2.3 88.1 1.2 94.5 1.2 
12 82.2 2.2 81.2 2.6 88.9 1.1 89.0 1.0 
13 87.1 2.4 84.4 2.2 85.2 1.1 85.2 1.5 
14 84.7 2.2 82.7 2.5 91.5 1.3 89.9 1.1 
15 78.7 2.6 79.7 2.3 87.8 1.1 88.3 1.1 
16 83.6 2.1 76.9 1.9 83.7 1.2 80.9 1.0 
17 75.9 2.0 80.6 1.9 87.8 1.1 83.6 1.2 
18 83.1 2.0 78.3 2.1 80.9 1.1 83.3 1.1 
19 76.0 2.0 78.8 2.0 85.2 1.1 86.8 1.0 
20 85.6 1.9 82.6 1.9 87.2 1.1 85.1 0.9 
21 76.2 2.0 74.9 2.0 86.9 1.1 84.0 1.2 
22 77.8 2.0 79.6 1.9 77.5 1.1 80.2 1.3 
23 77.9 2.0 72.3 2.1 90.8 1.2 89.5 1.1 
24 71.5 2.0 74.1 2.1 84.4 1.2 86.7 1.0 
25 77.5 1.9 72.3 1.9 81.6 1.1 84.1 1.1 
26 71.2 2.0 74.3 1.9 80.7 1.1 80.5 1.4 
27 76.2 2.0 74.9 1.9 91.5 1.2 89.3 1.0 
28 78.3 2.1 75.6 2.1 91.0 1.1 89.3 1.1 
29 78.3 2.0 79.8 2.1 88.5 1.1 83.4 1.2 
30 80.3 1.8 78.2 1.9 88.6 1.1 90.2 1.0 
31 77.2 1.9 71.7 2.2 84.6 1.1 86.2 1.0 
32 60.0 3.2 66.1 3.1 68.9 1.3 66.4 1.2 
33 64.2 2.9 58.3 3.0 64.7 1.2 69.2 1.2 
34 66.2 3.2 70.1 2.9 67.5 1.4 69.5 1.5 
35 71.3 2.6 68.5 2.7 75.7 1.4 66.8 1.3 
36 68.3 3.2 64.2 3.3 67.9 1.4 73.9 1.3 
