Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 70.5 2.4 64.1 2.5 78.6 1.2 76.2 1.4 
1 66.5 2.4 63.9 2.4 73.3 1.3 68.8 1.1 
2 62.7 2.1 66.7 2.4 74.8 1.2 72.8 1.0 
3 61.6 2.2 64.0 2.2 70.6 1.2 68.8 1.1 
4 69.6 2.1 69.3 2.5 72.8 1.1 76.0 1.1 
5 62.0 2.3 65.8 2.2 70.2 1.3 74.9 1.2 
6 68.4 2.3 68.4 2.3 68.6 1.1 70.5 1.1 
7 71.0 2.2 65.9 2.2 74.2 1.1 75.6 1.0 
8 63.4 2.4 69.5 2.2 72.4 1.4 72.6 1.0 
9 67.9 2.1 62.5 2.2 71.3 1.2 66.8 1.5 
10 63.9 2.3 66.7 2.3 74.3 1.2 72.5 1.1 
11 66.8 2.4 63.4 2.4 71.4 1.1 69.8 1.1 
12 63.7 2.4 67.6 2.2 71.0 1.2 68.7 1.0 
13 63.8 2.3 66.3 2.2 70.2 1.2 68.9 1.1 
14 69.2 2.2 67.7 2.4 66.0 1.2 67.2 1.1 
15 63.9 2.2 66.7 2.3 72.9 1.2 68.5 1.2 
16 72.3 2.1 73.3 2.2 81.9 1.4 81.5 1.2 
17 75.2 2.3 72.7 2.3 80.0 1.1 78.1 1.1 
18 78.9 2.5 78.5 2.2 86.7 1.3 80.4 1.2 
19 71.6 2.3 77.1 2.2 86.5 1.2 84.0 1.2 
20 74.8 2.5 76.1 2.2 85.9 1.4 82.6 1.4 
21 79.0 2.5 76.6 2.3 82.1 1.3 74.9 1.2 
22 78.0 2.2 75.0 2.5 82.0 1.3 83.4 1.2 
23 73.2 2.5 72.4 2.3 80.6 1.2 76.3 1.2 
24 79.2 2.3 84.2 2.4 78.6 1.4 83.4 1.2 
25 69.2 2.3 69.9 2.2 82.6 1.2 80.8 1.0 
26 75.7 2.5 70.8 2.5 89.7 1.3 83.8 1.3 
27 75.5 2.3 73.5 2.2 86.3 1.1 84.5 1.0 
28 73.9 2.5 75.0 2.3 79.7 1.4 82.8 1.1 
29 76.2 2.3 71.6 2.5 81.7 1.4 79.3 1.4 
30 68.7 2.3 71.5 2.5 77.1 1.3 81.5 1.3 
31 75.5 2.4 78.6 2.3 83.3 1.4 85.7 1.3 
32 82.0 3.0 74.1 2.9 82.4 1.4 80.7 1.1 
33 79.5 2.5 75.4 2.6 84.4 1.1 78.9 1.4 
34 78.8 2.7 80.4 2.6 84.7 1.2 87.1 1.1 
35 75.4 2.5 76.5 2.4 76.8 1.1 81.9 1.5 
36 77.4 2.7 80.3 2.9 80.3 1.1 83.0 1.2 
37 73.8 2.5 78.0 2.4 85.0 1.1 86.8 1.0 
38 76.2 2.6 75.7 2.4 83.8 1.2 80.4 1.1 
39 81.3 2.3 77.0 2.4 79.6 1.4 80.3 1.1 
40 78.9 2.6 75.9 2.5 88.2 1.2 85.2 1.1 
41 77.2 2.6 77.7 2.5 82.1 1.5 78.9 1.4 
42 77.0 2.6 71.1 2.6 80.0 1.2 77.3 1.1 
43 77.8 2.4 80.0 2.3 75.5 1.4 78.7 1.1 
44 74.9 2.8 76.6 2.7 86.9 1.3 76.3 1.2 
45 78.1 2.6 73.4 2.5 84.4 1.1 81.8 1.1 
46 78.2 2.5 75.8 2.4 79.8 1.2 84.7 1.1 
47 77.6 2.3 70.7 2.5 89.0 1.2 89.2 1.2 
48 61.1 2.0 62.7 2.0 67.4 1.2 71.2 1.1 
49 64.2 2.3 60.9 2.2 71.5 1.1 68.2 1.0 
50 63.8 2.3 65.0 2.1 70.8 1.2 68.0 1.2 
51 62.8 2.1 67.3 2.3 70.3 1.1 68.2 1.4 
52 63.8 2.3 63.7 2.1 75.5 1.2 67.7 1.2 
53 62.1 2.4 65.3 2.4 64.5 1.3 67.2 1.1 
54 63.3 2.3 61.3 2.4 72.4 1.1 68.8 1.0 
55 62.6 2.2 58.2 2.3 62.8 1.4 64.2 1.0 
56 58.9 2.3 62.5 2.1 67.5 1.1 65.3 1.0 
57 67.2 2.0 62.5 2.3 64.0 1.2 62.8 1.4 
58 59.6 2.3 63.3 2.1 70.3 1.2 68.7 1.1 
59 61.8 2.2 65.4 2.2 72.0 1.1 65.6 1.3 
60 61.7 2.2 63.7 2.2 65.2 1.2 66.9 1.1 
61 60.7 2.3 62.1 2.2 66.2 1.2 64.9 1.0 
62 61.4 2.2 63.1 2.3 65.5 1.2 67.2 1.1 
63 60.9 2.4 58.2 2.4 67.0 1.2 65.3 1.1 
64 83.2 2.5 78.3 2.4 82.2 1.4 84.3 1.1 
65 81.2 2.4 80.2 2.4 86.6 1.2 84.7 1.1 
66 81.3 2.5 77.5 2.5 79.5 1.2 77.7 1.2 
67 84.1 2.4 82.3 2.5 81.0 1.4 77.3 1.1 
68 89.4 2.6 86.2 2.3 85.2 1.2 88.2 1.2 
69 81.9 2.5 82.4 2.5 84.2 1.2 87.3 1.1 
70 74.8 2.4 75.9 2.4 81.6 1.3 83.4 1.2 
71 75.3 2.7 81.2 2.6 84.3 1.2 86.8 1.1 
72 77.8 2.7 78.1 2.5 80.9 1.2 84.3 1.2 
73 80.7 2.5 78.9 2.6 90.6 1.3 87.7 1.4 
74 78.4 2.3 77.9 2.7 79.9 1.3 84.4 1.1 
75 73.5 2.6 75.2 2.7 82.1 1.3 83.8 1.2 
76 76.6 2.5 80.8 2.4 84.9 1.4 80.9 1.2 
77 77.8 2.5 75.5 2.7 87.0 1.3 82.5 1.5 
78 73.9 2.6 77.8 2.5 87.3 1.2 84.9 1.1 
79 81.2 2.5 77.6 2.5 83.4 1.3 81.2 1.2 
80 74.4 4.2 80.4 4.3 80.1 1.3 76.6 1.1 
81 81.2 2.4 73.0 2.5 84.3 1.1 82.0 1.1 
82 79.2 3.0 81.1 3.1 80.6 1.3 86.8 1.2 
83 79.5 2.3 76.8 2.2 79.0 1.3 79.4 1.1 
84 78.3 2.6 78.5 2.6 82.4 1.2 80.3 1.0 
85 80.7 2.1 80.7 2.1 80.0 1.1 83.5 1.1 
86 78.0 2.4 72.2 2.5 78.8 1.4 80.2 1.0 
87 76.7 2.1 76.5 2.3 88.2 1.1 88.2 1.1 
88 76.4 2.4 77.5 2.4 81.6 1.3 80.0 1.4 
89 77.3 2.1 80.3 2.2 77.0 1.2 84.2 1.2 
90 75.4 2.1 80.2 2.2 79.9 1.4 83.5 1.1 
91 74.1 2.3 75.5 2.1 76.1 1.2 75.7 1.1 
92 70.9 2.2 72.7 2.1 81.5 1.2 84.7 1.2 
93 74.2 2.2 75.9 2.3 88.8 1.2 84.6 1.1 
94 73.9 2.1 79.9 2.1 81.1 1.2 83.1 1.1 
95 69.5 2.4 67.9 2.2 80.2 1.4 83.3 1.1 
96 79.0 2.0 76.7 2.1 87.8 1.0 87.5 1.0 
97 77.2 1.9 77.2 1.9 84.4 1.1 83.8 1.5 
98 81.4 2.0 76.3 2.1 76.2 1.2 79.9 1.0 
99 77.2 2.1 83.1 2.0 82.0 1.2 84.2 1.1 
100 82.2 1.9 86.0 2.0 78.2 1.2 81.2 1.4 
101 86.3 1.9 82.6 1.8 80.8 1.1 86.1 1.4 
102 75.6 2.0 76.3 2.1 81.6 1.2 83.4 1.1 
103 77.5 2.1 77.0 1.9 78.8 1.2 86.9 1.2 
104 76.9 1.9 78.7 1.9 80.8 1.3 77.8 1.0 
105 74.2 2.2 76.2 2.0 82.9 1.4 85.2 1.2 
106 81.9 1.9 75.0 2.1 83.4 1.3 85.0 1.3 
107 73.9 2.0 76.9 2.1 76.5 1.1 79.1 1.1 
108 73.5 2.1 72.5 2.2 83.9 1.1 80.2 1.1 
109 78.3 1.8 75.9 2.1 80.5 1.1 76.8 1.1 
110 70.1 2.0 72.2 2.1 74.0 1.2 76.1 0.9 
111 75.6 2.0 71.9 2.2 83.9 1.2 81.1 1.1 
112 71.5 1.9 75.3 1.8 78.8 1.3 80.5 0.9 
113 68.7 1.7 70.2 2.0 71.1 1.2 75.9 1.1 
114 72.9 1.9 71.2 2.0 78.9 1.1 75.6 1.2 
115 70.5 1.8 69.6 1.8 78.0 1.3 75.0 1.2 
116 81.0 1.9 77.7 1.9 76.8 1.1 78.9 1.0 
117 69.5 1.8 72.5 1.9 78.3 1.1 76.2 1.2 
118 71.5 1.8 76.8 1.9 79.4 1.1 79.3 1.1 
119 74.1 2.0 67.9 1.8 76.6 1.2 76.4 1.2 
120 77.0 1.7 77.2 1.9 71.4 1.1 69.6 1.1 
121 68.6 1.8 66.9 1.8 76.0 1.1 72.9 1.0 
122 72.8 1.9 75.5 1.8 75.9 1.2 79.0 1.1 
123 71.9 1.8 70.9 2.0 76.2 1.1 76.2 1.0 
124 76.1 1.7 79.3 1.9 78.5 1.1 75.8 1.4 
125 70.3 1.8 72.3 1.8 78.3 1.1 76.9 0.9 
