Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 75.8 3.0 72.4 2.8 77.5 1.5 79.4 1.1 
1 68.9 2.4 71.7 2.4 79.0 1.3 77.5 1.2 
2 75.7 2.5 78.5 2.6 84.0 1.2 80.2 1.2 
3 76.0 2.6 71.1 2.5 82.2 1.3 85.1 1.5 
4 80.2 2.6 71.6 2.5 83.0 1.3 81.0 1.1 
5 81.0 2.5 76.6 2.3 75.3 1.3 79.2 1.3 
6 74.0 2.5 77.4 2.4 74.7 1.4 73.8 1.1 
7 78.1 2.7 77.1 2.5 84.1 1.2 79.6 1.3 
8 73.7 2.6 83.8 2.6 71.2 1.3 78.0 1.4 
9 77.1 2.4 77.6 2.5 81.8 1.3 75.0 1.3 
10 71.9 2.9 69.0 3.0 76.9 1.2 78.6 1.3 
11 76.7 2.7 71.0 2.7 82.0 1.3 84.2 1.1 
12 74.9 2.9 78.5 2.9 83.5 1.3 79.8 1.6 
13 75.5 2.7 76.4 2.5 76.3 1.2 73.5 1.2 
14 76.0 2.6 68.8 2.6 80.7 1.3 77.9 1.1 
15 71.1 2.7 76.7 2.8 80.8 1.4 79.3 1.4 
16 72.3 2.1 69.1 2.1 84.4 1.1 81.8 1.1 
17 71.5 2.4 66.1 2.6 86.6 1.2 80.6 1.1 
18 72.2 2.2 76.7 2.3 78.1 1.3 83.0 1.2 
19 68.9 2.4 70.5 2.3 80.1 1.1 80.2 1.0 
20 72.0 2.2 73.0 2.4 73.7 1.3 73.2 1.1 
21 78.8 2.3 76.8 2.4 79.5 1.4 82.9 1.1 
22 73.9 2.3 73.7 2.1 78.3 1.2 76.3 1.0 
23 72.5 2.4 69.4 2.2 82.9 1.2 80.3 1.1 
24 67.8 2.3 71.7 2.4 76.2 1.1 80.3 1.1 
25 73.0 2.4 72.6 2.1 78.5 1.2 76.5 1.1 
26 67.9 2.3 72.5 2.5 79.0 1.3 72.8 1.1 
27 76.2 2.2 73.1 2.4 80.5 1.2 76.6 1.1 
28 67.1 2.3 64.8 2.2 78.2 1.2 80.3 1.0 
29 68.3 2.3 69.8 2.2 77.0 1.4 78.6 1.1 
30 72.3 2.2 72.5 2.2 81.9 1.3 75.1 1.3 
31 70.8 2.2 65.7 2.5 81.3 1.2 82.5 1.3 
32 58.2 3.0 61.9 2.9 71.4 1.1 67.6 1.4 
33 64.2 2.5 63.7 2.5 69.6 1.2 71.2 1.1 
34 59.4 2.9 60.8 2.5 60.8 1.1 62.5 1.2 
35 61.5 2.7 62.8 2.4 65.7 1.2 67.6 1.1 
36 63.0 3.1 57.7 3.1 66.3 1.2 68.0 1.0 
37 64.3 2.3 60.6 2.2 66.1 1.3 68.1 1.1 
38 60.1 2.6 63.9 2.4 64.6 1.2 71.8 1.1 
39 65.0 2.2 66.0 2.2 69.9 1.2 72.0 1.4 
40 60.9 2.4 63.6 2.6 64.4 1.2 66.9 1.1 
41 64.2 2.6 59.1 2.5 69.3 1.4 68.5 1.1 
42 69.0 2.7 63.2 2.8 64.0 1.3 70.6 1.3 
43 57.2 2.3 57.8 2.6 66.7 1.3 62.3 1.4 
44 56.1 2.7 59.8 2.7 72.1 1.2 69.2 1.1 
45 60.7 2.4 65.0 2.5 66.0 1.2 67.1 1.1 
46 61.4 2.4 60.0 2.4 70.3 1.3 68.5 1.1 
47 63.4 2.5 65.4 2.2 69.3 1.3 64.8 1.3 
48 79.5 2.8 74.4 2.9 80.2 1.2 76.0 1.2 
49 71.2 3.0 72.2 2.9 75.1 1.4 79.6 1.1 
50 72.9 2.9 72.1 2.8 81.1 1.2 82.5 1.2 
51 72.8 2.8 74.3 2.7 75.9 1.2 80.6 1.2 
52 78.3 2.7 79.0 2.7 80.9 1.2 84.2 1.3 
53 65.1 2.9 76.3 2.9 82.8 1.2 81.9 1.2 
54 76.8 2.7 73.9 2.7 75.8 1.2 74.0 1.2 
55 72.2 3.0 67.4 2.9 77.8 1.3 81.4 1.4 
56 73.1 3.0 69.0 2.9 76.2 1.5 76.5 1.6 
57 71.7 2.8 74.2 3.0 79.2 1.4 73.7 1.4 
58 68.6 2.8 71.1 2.9 76.5 1.3 80.7 1.4 
59 72.1 2.9 67.5 2.7 80.5 1.3 74.2 1.3 
60 73.4 2.8 70.4 2.7 82.9 1.4 75.2 1.3 
61 68.8 2.8 71.0 3.0 77.0 1.3 79.4 1.1 
62 67.9 3.1 73.6 2.9 81.8 1.5 78.1 1.4 
