Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 35 938
1 37 985
2 25 965
3 36 936
4 28 920
5 31 921
6 33 925
7 31 995
8 26 918
9 38 928
10 31 930
11 34 985
12 38 940
13 39 934
14 38 931
15 37 937
16 7 934
17 14 937
18 6 923
19 21 937
20 8 985
21 10 914
22 9 936
23 10 910
24 21 985
25 16 921
26 17 918
27 19 925
28 15 985
29 19 911
30 17 913
31 23 926
32 24 940
33 31 951
34 26 965
35 29 994
36 31 983
37 24 950
38 24 958
39 29 946
40 15 942
41 33 943
42 13 936
43 24 994
44 20 935
45 35 974
46 29 940
47 39 959
48 29 925
49 22 909
50 25 920
51 30 932
52 28 910
53 25 912
54 8 915
55 36 930
56 25 924
57 24 913
58 25 917
59 17 947
60 33 925
61 30 918
62 30 917
63 33 971
64 29 929
65 32 928
66 28 933
67 37 936
68 32 936
69 37 946
70 34 944
71 40 984
72 39 924
73 37 919
74 20 922
75 47 929
76 37 921
77 43 927
78 41 925
79 39 943
80 27 926
81 20 915
82 14 920
83 17 911
84 21 920
85 17 931
86 16 920
87 20 913
88 25 913
89 33 936
90 31 930
91 23 937
92 28 911
93 22 936
94 28 915
95 28 992
96 20 974
97 22 926
98 20 928
99 24 908
100 17 917
101 12 910
102 17 896
103 17 944
104 32 943
105 30 922
106 18 901
107 8 914
108 13 916
109 7 914
110 9 887
111 19 912
112 19 993
113 9 916
114 13 910
115 25 936
116 11 924
117 23 929
118 14 916
119 16 964
120 20 926
121 19 919
122 11 923
123 33 927
124 13 913
125 10 919
126 11 898
127 21 957
