Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 23 936
1 6 907
2 18 938
3 22 935
4 11 921
5 13 930
6 12 931
7 17 982
8 19 934
9 13 923
10 13 918
11 7 913
12 16 926
13 21 924
14 11 918
15 26 935
16 7 995
17 8 980
18 6 888
19 6 977
20 6 894
21 6 922
22 6 906
23 7 900
24 7 898
25 6 969
26 6 901
27 8 906
28 8 977
29 6 901
30 7 894
31 6 896
32 5 996
33 7 895
34 6 995
35 6 903
36 11 915
37 7 992
38 6 897
39 6 995
40 6 898
41 7 894
42 7 996
43 6 984
44 6 899
45 6 905
46 8 981
47 6 995
48 6 887
49 7 921
50 6 907
51 6 901
52 6 913
53 7 918
54 6 895
55 8 912
56 6 888
57 6 901
58 6 901
59 6 920
60 7 903
61 6 903
62 11 915
63 6 897
64 6 913
65 7 893
66 6 912
67 6 901
68 6 915
69 9 922
70 6 909
71 6 905
72 6 888
73 6 906
74 6 907
75 6 910
76 6 919
77 7 901
78 6 894
79 6 905
80 11 899
81 12 911
82 23 903
83 11 887
84 9 896
85 13 885
86 8 888
87 13 889
88 15 898
89 17 890
90 17 893
91 17 908
92 10 895
93 15 892
94 16 889
95 14 887
96 14 972
97 8 910
98 12 922
99 7 928
100 8 896
101 21 925
102 9 911
103 16 926
104 13 912
105 23 925
106 12 919
107 13 914
108 12 920
109 10 954
110 11 911
111 20 956
112 20 991
113 27 901
114 38 923
115 29 911
116 22 921
117 29 905
118 39 914
119 34 987
120 35 910
121 37 935
122 39 934
123 42 914
124 33 907
125 40 970
126 39 987
127 34 899
