Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 67.2 2.3 63.8 2.2 73.2 1.2 74.9 1.1 
1 67.5 2.1 66.0 2.5 84.0 1.2 81.1 1.1 
2 71.3 2.0 71.0 2.3 82.9 1.3 79.2 1.2 
3 69.7 2.3 68.0 2.3 76.2 1.1 79.0 1.1 
4 66.4 2.2 70.8 2.3 74.4 1.2 72.8 1.1 
5 64.3 2.2 67.7 2.0 72.7 1.2 74.8 1.1 
6 72.0 2.0 68.9 2.1 79.8 1.1 77.1 1.1 
7 68.3 2.4 74.7 2.3 72.6 1.1 75.9 1.0 
8 71.5 2.4 75.3 2.4 79.4 1.2 75.3 1.4 
9 72.3 2.2 68.6 2.1 73.3 1.4 68.8 1.1 
10 69.1 2.2 71.5 2.3 76.6 1.1 67.7 1.2 
11 72.1 2.3 69.4 2.3 70.0 1.3 76.5 1.1 
12 69.3 2.4 64.3 2.1 79.1 1.3 72.4 1.2 
13 65.4 2.3 67.1 2.2 73.0 1.2 76.7 1.2 
14 67.2 2.2 61.7 2.2 72.6 1.2 75.8 1.1 
15 64.0 2.2 62.4 2.3 71.2 1.2 78.9 1.3 
16 76.1 2.4 81.8 2.4 84.4 1.2 84.6 1.1 
17 77.5 2.6 74.4 2.6 86.3 1.2 85.6 1.0 
18 83.4 2.5 79.9 2.4 82.7 1.3 79.7 1.2 
19 77.0 2.7 76.7 2.5 82.9 1.4 80.6 1.1 
20 77.3 2.5 68.5 2.5 80.1 1.3 77.6 1.2 
21 72.5 2.4 76.9 2.7 79.9 1.3 84.6 1.2 
22 73.7 2.7 76.2 2.5 84.0 1.2 80.5 1.1 
23 69.0 2.5 67.5 2.7 80.2 1.2 84.6 1.2 
24 79.0 2.4 78.3 2.6 86.5 1.4 88.4 1.5 
25 73.2 2.5 73.8 2.7 85.6 1.3 82.1 1.3 
26 68.6 2.4 69.4 2.4 83.7 1.2 80.4 1.2 
27 65.1 2.4 71.2 2.5 80.9 1.2 83.5 1.2 
28 74.4 2.5 68.0 2.4 79.3 1.5 81.2 1.6 
29 77.2 2.6 71.5 2.5 84.3 1.2 82.0 1.1 
30 73.2 2.6 72.1 2.6 82.8 1.2 81.5 1.2 
31 69.4 2.7 72.8 2.6 79.9 1.2 77.1 1.2 
32 58.2 2.7 57.3 2.8 68.4 1.1 71.3 1.1 
33 56.7 2.6 60.0 2.4 62.3 1.3 68.4 1.2 
34 65.2 2.5 66.8 2.4 67.2 1.2 65.3 1.1 
35 55.2 2.5 57.8 2.5 61.5 1.2 63.4 1.1 
36 58.1 2.8 65.8 2.9 63.9 1.1 61.3 1.1 
37 60.7 2.2 56.1 2.1 64.9 1.2 67.5 1.1 
38 53.9 2.3 60.4 2.3 66.9 1.2 64.7 1.1 
39 58.9 2.2 58.0 2.4 67.9 1.1 64.1 1.2 
40 55.8 2.4 60.6 2.2 64.1 1.1 67.9 1.0 
41 57.1 2.4 59.3 2.5 63.3 1.2 60.2 1.1 
42 54.8 2.8 57.8 2.7 64.6 1.2 68.3 1.1 
43 64.4 2.3 60.8 2.4 64.3 1.1 67.0 1.1 
44 62.5 2.7 63.2 2.8 63.5 1.4 66.7 1.3 
45 58.9 2.3 63.7 2.2 63.0 1.4 64.1 1.0 
46 57.5 2.5 59.5 2.3 73.4 1.3 67.2 1.3 
47 56.6 2.2 61.6 2.3 64.3 1.3 66.2 1.1 
48 80.2 2.0 79.8 2.0 89.8 1.3 84.4 1.0 
49 80.6 2.1 81.3 2.1 90.2 1.2 88.2 1.1 
50 82.3 2.1 72.3 2.0 86.6 1.2 83.1 1.4 
51 79.5 2.3 76.5 2.2 81.8 1.3 83.4 1.1 
52 79.1 2.3 80.1 2.0 84.6 1.2 87.2 1.0 
53 78.8 2.0 81.2 2.3 80.0 1.4 84.0 1.0 
