Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 75.7 2.4 75.2 2.3 82.0 1.2 84.6 1.5 
1 82.9 2.2 83.0 2.2 86.0 1.3 81.7 1.0 
2 78.4 2.3 80.2 2.1 87.7 1.1 85.3 1.0 
3 77.4 2.2 80.3 2.2 87.7 1.1 90.6 1.1 
4 77.7 2.4 78.6 2.3 87.6 1.1 84.6 1.0 
5 81.5 2.2 76.7 2.1 83.9 1.2 81.4 1.1 
6 83.5 2.5 76.5 2.2 86.2 1.2 82.6 1.5 
7 76.3 2.2 74.9 2.5 82.3 1.3 75.2 1.2 
8 72.7 2.5 78.9 2.4 84.8 1.1 81.0 1.1 
9 87.4 2.2 85.2 2.1 92.6 1.3 88.1 1.0 
10 76.1 2.5 77.0 2.3 78.1 1.3 87.2 1.1 
11 78.7 2.5 79.2 2.3 88.1 1.1 85.7 1.1 
12 76.4 2.3 79.2 2.2 83.9 1.4 83.3 1.5 
13 78.3 2.5 77.0 2.3 86.4 1.2 84.3 1.5 
14 81.4 2.5 81.4 2.2 84.8 1.3 83.7 1.5 
15 76.3 2.2 78.9 2.3 83.8 1.4 81.7 1.1 
16 74.4 2.0 72.0 2.1 78.9 1.4 82.6 1.1 
17 71.2 2.1 73.9 2.2 80.5 1.1 80.2 1.0 
18 79.7 2.0 79.5 2.0 82.1 1.2 84.0 1.2 
19 74.4 2.3 72.8 2.2 81.1 1.1 75.2 1.3 
20 73.7 2.2 78.0 2.0 79.0 1.3 80.6 1.1 
21 79.8 2.3 74.2 2.1 84.4 1.2 86.5 1.1 
22 76.4 2.2 80.9 2.2 77.0 1.2 76.7 1.1 
23 76.9 2.2 68.8 2.0 74.0 1.2 75.5 1.1 
24 82.3 2.0 83.0 2.1 83.9 1.1 80.2 1.0 
25 70.5 2.1 75.5 2.1 81.0 1.2 83.2 1.1 
26 67.7 2.1 71.0 2.2 75.6 1.2 81.8 1.2 
27 74.8 2.2 69.7 2.3 82.2 1.2 83.6 1.0 
28 72.3 2.2 75.4 2.0 81.3 1.2 81.5 1.1 
29 72.0 2.1 69.7 2.2 80.4 1.2 82.9 1.0 
30 72.7 2.0 69.0 2.1 90.0 1.3 82.6 1.2 
31 72.2 2.1 75.6 2.2 75.5 1.4 78.9 1.1 
32 84.0 2.9 88.5 2.9 88.8 1.1 93.1 1.5 
33 83.3 2.6 81.2 2.5 88.6 1.4 85.6 1.1 
34 84.7 2.7 86.3 2.5 89.5 1.3 89.0 1.1 
35 81.0 2.5 82.0 2.5 91.2 1.2 86.7 1.5 
36 89.3 3.0 83.7 2.9 88.8 1.4 84.7 1.0 
37 87.6 2.2 79.9 2.3 91.3 1.3 88.5 1.0 
38 81.0 2.4 82.5 2.4 87.4 1.1 85.4 1.1 
39 81.4 2.4 79.8 2.2 87.6 1.1 87.7 1.0 
40 83.7 2.3 79.2 2.3 90.5 1.3 88.9 1.1 
41 81.0 2.5 88.3 2.5 90.8 1.4 93.8 1.5 
42 76.8 2.8 82.4 2.4 89.4 1.3 92.1 1.0 
43 87.0 2.4 84.0 2.6 91.8 1.2 89.4 1.2 
44 82.4 2.8 76.0 2.8 92.0 1.5 95.3 1.1 
45 86.4 2.1 78.8 2.4 91.5 1.2 87.6 1.1 
46 82.5 2.3 79.2 2.3 91.5 1.3 89.0 1.1 
47 82.6 2.4 86.6 2.2 92.4 1.3 88.3 1.0 
48 67.3 1.9 65.2 2.0 73.9 1.2 76.2 1.4 
49 73.2 2.2 74.0 1.8 79.2 1.1 79.5 1.0 
50 69.7 2.0 64.2 2.0 74.4 1.1 74.9 1.0 
51 73.9 2.1 66.8 2.0 72.6 1.1 76.7 1.1 
52 73.7 1.9 76.0 1.9 77.6 1.3 74.0 1.1 
53 74.1 2.2 71.0 2.0 76.0 1.1 72.0 1.1 
54 69.3 2.0 68.8 1.9 74.4 1.3 76.0 1.0 
55 73.2 2.2 69.2 2.0 73.1 1.1 74.9 1.1 
56 68.6 2.0 70.5 2.0 76.5 1.1 79.3 1.0 
57 66.5 1.9 69.9 1.9 79.1 1.2 76.1 1.2 
58 69.5 2.1 72.1 2.0 78.1 1.2 76.4 0.9 
59 73.3 2.0 69.1 1.9 75.9 1.1 76.7 1.2 
60 71.3 1.9 72.3 1.9 74.2 1.3 79.6 1.1 
61 73.0 2.3 70.0 2.1 77.5 1.1 79.5 1.0 
62 66.3 2.0 64.7 2.1 76.2 1.1 75.8 1.4 
63 66.2 2.4 68.0 2.2 72.7 1.3 75.3 1.0 
64 72.2 1.9 70.1 2.0 80.1 1.3 82.2 1.4 
65 73.3 1.9 73.6 2.1 75.9 1.3 80.5 1.2 
66 77.2 1.8 78.3 1.9 85.1 1.2 74.8 1.3 
67 73.9 2.2 76.3 1.9 79.3 1.1 77.6 1.1 
68 75.3 2.0 71.6 2.0 82.7 1.2 79.8 1.4 
69 76.5 2.0 72.1 2.2 74.6 1.2 75.8 1.0 
70 74.6 1.9 74.6 1.9 80.3 1.1 75.8 1.1 
71 82.1 1.9 78.3 1.9 77.6 1.2 80.0 1.1 
72 73.5 1.9 71.2 2.2 79.3 1.1 76.9 1.1 
73 69.9 2.2 71.1 1.9 80.0 1.1 76.3 1.0 
74 73.6 1.9 69.5 1.9 78.2 1.2 79.5 1.1 
75 69.6 2.2 72.6 2.1 75.5 1.1 80.4 1.0 
76 75.8 1.9 78.0 2.0 80.7 1.3 78.6 1.5 
77 74.0 1.9 72.2 1.9 80.8 1.1 82.6 1.0 
78 71.5 2.0 71.9 1.9 78.2 1.2 76.6 1.0 
79 72.0 1.9 77.7 2.1 77.9 1.2 76.9 1.1 
80 69.3 4.1 69.3 4.1 79.7 1.2 77.1 1.2 
81 69.7 2.4 66.1 2.4 73.7 1.3 76.4 1.2 
82 75.0 3.0 74.0 2.9 76.6 1.2 79.0 1.2 
83 74.8 2.0 71.5 2.1 79.4 1.2 77.1 1.1 
84 71.2 2.6 75.9 2.7 76.0 1.4 78.9 1.1 
85 64.9 2.2 69.1 2.1 75.8 1.2 73.5 1.1 
86 71.6 2.3 69.9 2.4 75.5 1.4 79.1 1.1 
87 70.1 2.0 62.5 2.0 75.2 1.4 77.0 1.5 
88 67.2 2.4 69.0 2.3 75.9 1.1 74.4 1.1 
89 71.7 2.1 77.5 2.2 80.3 1.3 77.5 1.1 
90 70.2 2.2 70.3 2.1 76.7 1.2 72.7 1.1 
91 70.7 2.2 69.9 2.1 76.2 1.1 78.2 1.1 
92 72.5 2.1 65.9 2.3 74.5 1.2 75.9 1.0 
93 65.0 1.9 69.2 2.3 80.9 1.3 77.7 1.1 
94 66.5 2.2 73.8 2.0 79.0 1.4 84.1 1.1 
95 72.3 2.3 72.8 2.0 76.7 1.1 78.7 1.1 
96 70.4 2.1 78.4 2.1 81.5 1.2 90.6 1.4 
97 78.9 1.9 82.5 2.2 80.2 1.1 77.7 1.0 
98 80.3 1.9 83.6 2.0 77.0 1.2 78.8 1.2 
99 78.1 2.1 72.3 2.1 73.3 1.1 75.2 1.1 
