Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 762
1 765
2 765
3 766
4 764
5 762
6 769
7 758
8 754
9 759
10 747
11 746
12 753
13 755
14 760
15 762
16 761
17 760
18 752
19 755
20 754
21 772
22 755
23 723
24 759
25 764
26 749
27 733
28 752
29 753
30 754
31 759
32 769
33 767
34 773
35 772
36 773
37 792
38 784
39 780
40 780
41 775
42 758
43 780
44 782
45 788
46 786
47 780
48 764
49 736
50 742
51 743
52 740
53 745
54 736
55 750
56 737
57 737
58 729
59 757
60 741
61 735
62 743
63 740
64 719
65 714
66 719
67 714
68 724
69 709
70 715
71 711
72 728
73 711
74 708
75 716
76 721
77 717
78 705
79 725
80 769
81 779
82 763
83 777
84 772
85 785
86 774
87 777
88 756
89 771
90 783
91 762
92 785
93 773
94 768
95 771
96 765
97 696
98 756
99 763
100 757
101 752
102 760
103 753
104 757
105 754
106 757
107 752
108 764
109 735
110 749
111 763
112 858
113 792
114 803
115 796
116 783
117 996
118 801
119 791
120 807
121 803
122 800
123 801
124 800
125 795
126 798
127 790
