Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 31 933
1 28 929
2 28 932
3 31 936
4 18 925
5 21 919
6 24 916
7 32 953
8 23 914
9 33 931
10 31 932
11 32 921
12 22 921
13 23 918
14 41 944
15 29 952
16 15 931
17 23 915
18 21 925
19 10 921
20 10 922
21 14 918
22 25 940
23 20 927
24 12 936
25 19 932
26 9 919
27 23 931
28 21 920
29 10 925
30 24 965
31 35 932
32 34 983
33 33 922
34 34 923
35 35 922
36 30 928
37 38 935
38 39 935
39 17 933
40 35 930
41 29 935
42 37 941
43 26 914
44 31 918
45 31 928
46 28 916
47 46 979
48 30 935
49 29 937
50 16 934
51 26 920
52 27 925
53 29 925
54 24 919
55 36 941
56 25 931
57 33 925
58 21 918
59 34 954
60 26 916
61 23 943
62 34 929
63 37 930
64 30 955
65 29 953
66 23 950
67 39 954
68 32 938
69 35 957
70 31 949
71 26 952
72 37 947
73 33 951
74 41 957
75 37 952
76 22 962
77 33 958
78 48 965
79 27 965
80 29 986
81 35 938
82 25 978
83 40 956
84 27 944
85 37 946
86 33 988
87 31 925
88 23 933
89 29 938
90 33 936
91 25 940
92 32 932
93 34 934
94 37 947
95 31 990
96 48 957
97 49 962
98 46 957
99 52 975
100 44 953
101 58 971
102 45 969
103 44 950
104 46 955
105 45 960
106 52 968
107 47 959
108 54 977
109 43 955
110 44 968
111 50 955
112 32 993
113 31 989
114 32 928
115 33 984
116 31 954
117 27 921
118 27 995
119 22 995
120 32 922
121 32 945
122 32 995
123 35 995
124 39 940
125 29 926
126 34 989
127 43 936
