Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  128.7  3.7  -3.1  3.5  87.0  127.3  2.5  1.8  2.2  37.4  6044  14.7675  6042  13.952 
 1  126.9  4.0  -0.2  3.4  84.4  131.2  3.9  0.6  2.6  19.6  3289  13.8237  3119  14.3477 
 2  119.0  2.1  5.4  1.8  25.8  122.7  3.5  -1.7  3.0  66.1  503  13.7564  476  14.3939 
 3  130.2  2.3  -3.6  2.0  31.8  127.7  3.3  -2.1  3.0  69.9  3768  14.1891  3807  13.8679 
 4  128.4  2.0  -1.9  2.1  36.3  124.1  1.2  1.8  1.2  12.1  5347  13.2213  5329  13.0934 
 5  127.4  2.2  2.4  1.5  18.3  128.1  2.4  -5.0  1.7  19.5  5923  13.804  5938  13.7421 
 6  123.5  1.0  0.6  0.8  5.3  127.1  1.6  -1.8  1.2  11.1  0 0 0 0
 7  126.0  2.4  -0.2  2.9  67.9  122.0  1.9  -0.5  2.0  18.0  0  0  0  0 
 8  135.7  2.1  -3.6  1.4  14.5  134.3  1.7  -5.7  1.2  10.1  0 0 0 0
 9  132.8  3.0  -6.1  2.6  45.7  125.8  3.6  0.8  2.9  63.8  4463  15.0064  4542  14.2583 
 10  126.9  1.8  -0.1  1.9  28.5  133.8  1.1  -2.2  1.2  11.0  6169  14.0428  6159  14.166 
 11  122.5  1.9  0.7  1.5  17.7  128.2  1.6  1.7  1.2  10.5  0 0 0 0
 12  126.9  3.4  0.1  2.2  35.9  125.0  2.6  3.2  1.7  20.7  0 0 0 0
 13  128.6  2.3  1.6  1.5  16.3  126.5  2.9  -0.6  1.9  22.9  6062  13.9714  6063  14.2732 
 14  128.1  2.8  -5.2  2.4  22.0  131.8  2.5  -0.9  1.9  26.9  0 0 0 0
 15  129.2  4.5  -1.6  4.2  131.7  123.2  1.1  -1.4  1.0  8.2  917  14.1917  913  14.8904 
 16  126.9  2.0  7.1  2.4  48.0  117.7  4.5  -0.2  5.8  260.6  4317  13.8084  4326  13.3991 
 17  120.2  2.7  -2.8  3.3  81.4  122.7  3.9  2.7  4.6  165.2  828  13.6522  791  14.0139 
