Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 63.5 2.5 62.6 2.3 73.9 1.4 69.8 1.3 
1 63.0 2.4 66.2 2.2 71.6 1.1 68.8 1.1 
2 66.4 2.3 60.6 2.1 70.3 1.2 69.2 1.1 
3 60.8 2.2 65.7 2.1 71.4 1.4 75.2 1.1 
4 62.6 2.1 64.0 2.4 68.2 1.2 73.2 1.2 
5 63.9 2.0 66.3 2.2 75.5 1.2 70.8 1.4 
6 67.9 2.2 67.7 2.5 71.3 1.2 68.4 1.1 
7 67.6 2.2 70.9 2.2 68.9 1.2 70.9 1.1 
8 67.5 2.3 66.7 2.5 70.8 1.2 68.0 1.2 
9 67.2 2.1 67.8 2.2 69.9 1.2 69.1 1.1 
10 64.2 2.3 64.3 2.4 72.8 1.2 69.2 1.1 
11 65.6 2.3 67.9 2.2 68.9 1.2 71.1 1.2 
12 63.2 2.2 66.2 2.1 66.7 1.3 71.9 1.1 
13 57.2 2.3 59.1 2.2 65.5 1.2 67.3 1.1 
14 59.9 2.5 58.1 2.2 69.0 1.2 70.7 1.1 
15 57.9 2.3 62.6 2.3 71.7 1.2 72.2 1.1 
16 73.0 2.1 76.2 2.3 84.5 1.2 84.3 1.2 
17 78.7 2.3 79.1 2.4 90.0 1.5 85.0 1.2 
18 79.9 2.5 83.5 2.4 85.3 1.2 86.9 1.1 
19 78.4 2.5 76.8 2.5 83.2 1.2 81.3 1.1 
20 80.9 2.5 84.0 2.3 87.3 1.1 87.6 1.1 
21 80.0 2.4 79.6 2.3 85.2 1.3 78.1 1.3 
22 76.8 2.2 78.6 2.4 82.5 1.2 80.4 1.0 
23 84.3 2.4 76.2 2.2 91.6 1.2 88.2 1.1 
24 84.9 2.2 79.5 2.5 86.6 1.2 84.7 1.1 
25 76.0 2.5 71.5 2.2 86.6 1.2 87.1 1.1 
26 78.8 2.3 78.2 2.4 90.0 1.3 89.6 1.1 
27 75.0 2.4 79.3 2.6 84.2 1.5 86.8 1.1 
28 80.9 2.2 80.2 2.5 88.2 1.1 85.7 1.1 
29 73.0 2.3 78.0 2.5 85.0 1.3 81.7 1.1 
30 80.0 2.3 75.8 2.5 86.1 1.3 87.7 1.0 
31 71.3 2.4 74.8 2.3 84.1 1.3 79.8 1.3 
32 74.4 3.0 73.7 2.7 78.5 1.3 80.0 1.6 
33 71.4 2.5 72.2 2.7 78.7 1.3 82.8 1.1 
34 69.1 2.6 72.2 2.6 76.2 1.1 84.1 1.2 
35 78.8 2.3 78.1 2.3 78.6 1.4 81.0 1.5 
36 78.5 2.8 76.3 3.0 77.7 1.4 83.7 1.2 
37 76.8 2.2 80.9 2.4 80.5 1.1 82.1 1.1 
38 70.2 2.8 72.8 2.5 77.8 1.2 84.1 1.2 
39 75.4 2.4 75.5 2.2 87.7 1.1 85.3 1.1 
40 72.8 2.4 70.9 2.3 81.1 1.2 83.1 1.2 
41 78.8 2.4 77.6 2.5 80.2 1.1 83.4 1.1 
42 70.9 2.6 76.2 2.7 80.7 1.2 81.2 1.1 
43 79.2 2.2 74.5 2.3 70.3 1.3 80.2 1.2 
44 65.8 2.6 74.4 2.6 83.2 1.3 78.3 1.5 
45 72.2 2.3 70.9 2.3 85.8 1.3 80.4 1.1 
46 72.3 2.5 74.9 2.4 81.3 1.2 84.6 1.2 
47 71.8 2.5 72.8 2.3 82.2 1.2 86.5 1.5 
48 74.4 2.5 70.4 2.3 83.8 1.1 80.5 1.1 
49 73.2 2.5 76.7 2.5 77.9 1.3 80.2 1.1 
50 65.4 2.4 70.7 2.6 79.8 1.2 76.5 1.1 
51 72.2 2.5 70.5 2.7 79.5 1.4 83.2 1.1 
52 75.0 2.3 73.7 2.6 81.4 1.3 76.0 1.2 
53 77.2 2.6 75.4 2.6 79.4 1.2 77.4 1.2 
54 72.9 2.4 75.8 2.6 82.4 1.3 75.7 1.2 
55 72.1 2.5 74.2 2.5 86.9 1.3 81.7 1.3 
56 69.2 2.4 74.4 2.4 77.5 1.3 77.8 1.2 
57 69.5 2.4 69.8 2.5 75.9 1.2 74.1 1.2 
58 68.4 2.4 71.7 2.5 77.6 1.3 83.0 1.1 
59 75.9 2.5 72.5 2.5 72.5 1.2 77.8 1.4 
60 79.7 2.5 77.6 2.5 80.5 1.2 77.0 1.2 
61 64.3 2.7 68.9 2.5 77.8 1.2 80.0 1.1 
62 71.7 2.5 73.5 2.7 79.9 1.2 83.1 1.1 
63 73.9 2.6 71.1 2.7 78.8 1.3 78.8 1.2 
64 65.0 2.2 64.8 1.9 66.2 1.2 62.2 1.1 
65 66.6 2.1 62.9 2.2 67.9 1.2 75.5 1.2 
66 69.8 1.9 66.4 2.1 69.1 1.1 71.2 1.2 
67 65.5 1.9 65.8 2.0 70.9 1.2 67.7 1.3 
68 67.1 2.0 63.5 2.0 67.0 1.3 71.5 1.1 
69 71.9 2.2 70.2 2.0 71.8 1.1 69.7 1.1 
