Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 5 989
1 27 997
2 18 974
3 24 963
4 11 969
5 26 927
6 21 933
7 27 969
8 23 985
9 23 989
10 22 936
11 21 969
12 25 925
13 16 998
14 26 933
15 22 989
16 12 983
17 31 962
18 10 964
19 21 943
20 26 932
21 30 994
22 35 979
23 31 951
24 24 950
25 17 969
26 10 972
27 34 966
28 31 950
29 30 950
30 40 943
31 34 963
32 27 929
33 20 918
34 26 924
35 23 917
36 11 902
37 22 933
38 12 919
39 9 984
40 18 936
41 27 926
42 22 905
43 20 910
44 7 909
45 22 926
46 22 922
47 32 979
48 21 923
49 21 930
50 23 935
51 19 926
52 15 933
53 23 929
54 15 930
55 6 924
56 25 929
57 18 926
58 15 930
59 18 919
60 10 920
61 24 941
62 8 922
63 20 929
64 12 917
65 15 924
66 25 915
67 21 919
68 20 929
69 29 924
70 22 924
71 26 921
72 12 917
73 23 924
74 27 922
75 24 915
76 21 905
77 11 902
78 25 904
79 15 979
80 13 924
81 13 906
82 21 923
83 17 927
84 8 904
85 17 915
86 18 909
87 17 976
88 16 905
89 21 909
90 18 907
91 16 909
92 19 910
93 23 915
94 18 904
95 26 920
96 33 921
97 21 907
98 32 916
99 26 919
100 25 922
101 20 909
102 32 921
103 7 916
104 32 920
105 22 925
106 29 905
107 35 914
108 31 925
109 29 915
110 31 921
111 29 925
112 32 937
113 13 945
114 36 939
115 30 931
116 29 936
117 23 925
118 27 936
119 28 927
120 27 917
121 14 938
122 23 921
123 39 938
124 39 936
125 26 936
126 25 946
127 35 948
