Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  126.9  2.8  -4.1  2.6  50.5  135.1  2.6  -2.5  2.3  41.0  5893  15.7495  5903  14.6813 
 1  132.2  3.7  -7.0  3.1  70.7  136.8  3.7  -5.6  2.4  17.7  3523  14.4438  3539  14.7503 
 2  116.3  3.9  7.7  3.2  86.2  117.9  4.6  0.2  3.9  110.3  690  14.0376  716  14.0334 
 3  128.0  1.8  -3.4  1.7  21.3  129.3  1.7  -3.9  1.5  17.5  4270  15.1377  4285  14.5298 
 4  129.4  2.3  -6.3  2.5  50.9  122.3  1.4  -0.3  1.5  18.8  4228  13.8087  4207  13.5876 
 5  133.9  3.4  -1.3  2.4  45.6  134.5  1.8  -5.2  1.3  11.8  4642  14.7991  4628  14.6282 
 6  127.8  1.6  -5.9  1.3  13.8  128.2  2.7  -2.6  2.1  33.0  0 0 0 0
 7  131.6  2.1  -7.8  2.6  54.5  121.0  4.1  2.3  4.2  80.9  312  14.649  299  14.0593 
 8  138.0  2.5  -5.9  1.7  21.4  134.9  2.4  -4.2  1.7  19.1  0 0 0 0
 9  130.3  1.9  -3.7  1.6  17.8  130.4  1.5  -3.3  1.2  11.2  4910  14.6809  4875  14.9739 
 10  126.2  1.5  -1.3  1.6  19.7  134.4  2.8  -4.7  2.9  66.7  5988  14.8639  5977  14.7304 
 11  117.9  4.5  -1.3  3.6  98.9  122.9  4.7  6.3  3.5  93.4  0 0 0 0
 12  132.3  4.7  -5.0  3.0  66.8  123.1  2.7  1.7  1.8  23.1  0 0 0 0
 13  128.1  3.9  -0.8  2.4  45.2  130.4  1.5  -4.1  1.0  6.5  5906  15.2506  5903  15.4087 
 14  132.0  4.1  -8.9  3.4  81.0  134.1  3.0  -3.4  2.3  39.0  0 0 0 0
 15  126.2  1.5  0.2  1.4  14.1  125.7  1.1  -3.7  1.0  7.6  1275  13.789  1280  15.0095 
 16  125.1  2.5  9.4  3.1  79.1  121.7  2.7  0.4  3.6  98.6  4878  14.9245  4897  14.4811 
 17  124.2  3.3  2.4  4.4  87.5  130.2  1.9  2.7  2.3  40.0  1458  14.6739  1486  14.6032 
 18  127.5  4.1  -2.9  4.3  145.7  127.5  2.0  0.8  2.1  34.3  558  13.0663  562  14.2829 
 19  127.1  1.2  -0.8  1.2  10.2  127.1  2.4  -0.1  2.2  37.0  0 0 0 0
 20  124.7  4.4  3.0  3.5  97.3  123.7  4.1  -2.1  3.4  82.1  694  14.3133  712  14.417 
 21  120.2  3.0  5.8  3.3  88.6  131.5  1.4  5.3  1.4  16.5  4518  15.8533  4486  14.4612 
 22  118.1  3.9  8.8  3.5  104.3  133.4  1.5  -0.4  1.3  13.1  377  12.922  398  13.7628 
 23  128.9  3.9  2.3  2.8  59.3  127.0  3.9  -0.4  2.8  55.9  0 0 0 0
