Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 7 988
1 11 919
2 5 908
3 24 969
4 16 913
5 20 992
6 15 917
7 13 908
8 18 921
9 12 898
10 22 923
11 10 969
12 16 915
13 14 909
14 11 904
15 18 939
16 12 911
17 11 913
18 15 915
19 19 937
20 14 934
21 16 931
22 30 933
23 14 916
24 15 922
25 24 932
26 20 915
27 10 934
28 19 919
29 19 923
30 21 919
31 12 988
32 11 924
33 12 926
34 6 917
35 12 918
36 7 907
37 9 921
38 8 915
39 7 926
40 6 903
41 19 922
42 13 930
43 7 908
44 7 901
45 7 922
46 8 929
47 9 983
48 26 942
49 25 936
50 13 914
51 43 957
52 20 930
53 26 931
54 29 938
55 19 931
56 27 932
57 24 926
58 30 933
59 22 924
60 23 931
61 24 939
62 31 931
63 5 934
64 26 948
65 27 944
66 9 920
67 15 923
68 26 944
69 13 945
70 17 930
71 19 925
72 11 918
73 16 920
74 15 926
75 12 939
76 16 916
77 17 922
78 24 927
79 24 954
80 31 944
81 34 944
82 30 928
83 29 939
84 26 932
85 21 961
86 32 936
87 27 946
88 26 933
89 33 923
90 24 937
91 17 946
92 20 950
93 29 925
94 34 947
95 36 946
96 25 995
97 22 918
98 19 968
99 26 971
100 23 917
101 28 960
102 38 978
103 29 925
104 25 925
105 33 913
106 22 985
107 20 971
108 24 907
109 22 932
110 32 949
111 26 968
112 21 976
113 17 928
114 21 931
115 16 947
116 9 908
117 13 920
118 11 918
119 15 951
120 24 918
121 29 943
122 19 928
123 27 926
124 32 950
125 28 959
126 21 923
127 32 981
