Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 24 977
1 12 920
2 12 938
3 22 922
4 21 917
5 26 922
6 23 923
7 23 921
8 34 931
9 26 926
10 31 932
11 13 939
12 25 915
13 17 917
14 30 927
15 21 928
16 26 948
17 30 941
18 33 947
19 28 969
20 10 937
21 35 951
22 37 938
23 31 925
24 31 923
25 44 942
26 37 963
27 39 933
28 36 922
29 27 929
30 32 931
31 41 922
32 18 968
33 27 947
34 16 942
35 28 947
36 23 952
37 9 948
38 26 937
39 24 926
40 20 939
41 21 942
42 29 937
43 27 945
44 28 945
45 19 937
46 24 933
47 19 940
48 8 894
49 8 899
50 10 911
51 11 915
52 16 910
53 16 916
54 9 898
55 8 910
56 15 922
57 19 910
58 12 910
59 14 907
60 9 909
61 23 908
62 20 911
63 19 915
64 13 920
65 18 909
66 13 921
67 12 927
68 14 920
69 10 909
70 16 915
71 20 918
72 9 929
73 14 912
74 22 932
75 17 921
76 16 924
77 18 916
78 9 909
79 24 918
80 25 931
81 19 909
82 19 929
83 26 932
84 21 935
85 30 929
86 17 915
87 26 924
88 20 920
89 15 929
90 29 936
91 21 930
92 31 941
93 15 919
94 28 933
95 20 915
96 46 951
97 33 940
98 35 955
99 43 939
100 36 938
101 36 926
102 38 933
103 33 935
104 40 935
105 43 942
106 51 944
107 39 938
108 42 938
109 47 948
110 42 939
111 43 931
112 29 902
113 30 919
114 23 903
115 31 930
116 26 909
117 31 911
118 32 913
119 5 898
120 34 920
121 31 905
122 36 920
123 23 902
124 34 922
125 26 899
126 16 916
127 38 919
