Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 70.9 2.6 70.0 2.3 79.2 1.2 76.1 1.1 
1 73.5 2.4 73.9 2.1 78.7 1.2 77.0 1.1 
2 76.5 2.2 76.4 2.4 84.4 1.2 81.5 1.1 
3 74.6 2.2 77.5 2.4 80.3 1.3 83.1 1.1 
4 76.5 2.3 75.8 2.2 75.3 1.2 73.7 1.1 
5 74.1 2.3 75.6 2.1 79.7 1.4 83.5 1.1 
6 75.8 2.2 78.8 2.4 85.1 1.2 80.5 1.2 
7 76.1 2.3 72.8 2.4 78.3 1.3 79.9 1.0 
8 73.0 2.3 67.7 2.5 80.8 1.4 82.8 1.0 
9 74.9 2.3 70.3 2.5 77.5 1.3 71.9 1.1 
10 74.0 2.5 72.4 2.5 77.8 1.2 79.2 1.1 
11 75.4 2.5 77.3 2.3 88.3 1.1 88.3 1.1 
12 79.7 2.3 67.9 2.4 85.2 1.2 77.6 1.2 
13 70.9 2.2 66.9 2.2 83.3 1.1 82.0 1.1 
14 72.0 2.3 77.4 2.3 82.8 1.2 80.7 1.1 
15 70.3 2.5 67.3 2.5 80.7 1.2 83.1 1.1 
16 80.2 2.2 81.5 2.2 87.0 1.4 85.8 1.0 
17 76.4 2.0 78.4 2.2 88.4 1.2 84.9 1.1 
18 79.2 2.1 83.5 2.1 85.1 1.1 87.4 1.1 
19 81.8 2.0 83.9 2.1 87.6 1.1 85.0 0.9 
20 81.9 2.0 77.7 2.1 84.5 1.1 81.8 1.1 
21 75.4 2.4 75.7 2.0 88.2 1.3 84.9 1.0 
22 83.2 2.2 81.2 2.0 80.1 1.1 81.7 1.4 
23 83.0 2.2 80.6 2.2 86.4 1.1 85.0 1.0 
24 75.2 2.0 73.7 2.0 85.7 1.4 87.0 1.0 
25 75.8 2.0 74.7 2.3 85.5 1.1 87.4 1.1 
26 80.4 2.2 75.6 2.1 81.4 1.1 83.6 1.1 
27 78.3 2.0 78.8 2.1 88.5 1.1 79.7 1.1 
28 79.4 2.0 78.1 2.0 87.6 1.3 89.7 1.4 
29 77.5 2.2 76.0 2.1 84.0 1.2 83.7 1.6 
30 79.5 2.0 75.5 2.2 85.0 1.1 87.0 1.1 
31 75.9 2.0 79.8 2.1 87.0 1.1 84.4 1.5 
32 81.6 2.8 84.8 2.8 89.2 1.4 84.1 1.2 
33 79.2 2.5 75.8 2.5 81.8 1.4 80.2 1.0 
34 76.4 2.5 77.6 2.8 79.0 1.2 84.3 1.1 
35 76.9 2.4 81.9 2.4 82.8 1.5 84.1 1.2 
36 85.7 3.0 85.3 2.8 86.5 1.3 90.0 1.5 
37 78.5 2.5 82.3 2.5 83.9 1.3 86.7 1.1 
38 80.4 2.7 74.6 2.9 83.7 1.2 81.9 1.2 
39 78.2 2.2 75.5 2.1 85.3 1.2 88.2 1.1 
40 74.0 2.7 74.2 2.4 83.8 1.2 78.3 1.4 
41 80.1 2.5 82.2 2.7 89.4 1.4 86.7 1.4 
42 83.0 2.6 77.6 2.6 89.6 1.4 84.5 1.0 
43 72.5 2.3 75.0 2.5 85.2 1.1 87.6 1.0 
44 71.7 2.7 74.6 2.9 88.4 1.2 82.3 1.4 
45 78.8 2.4 76.3 2.3 84.8 1.2 79.7 1.3 
46 76.0 2.4 73.9 2.4 83.3 1.2 81.7 1.2 
47 75.8 2.3 78.7 2.4 90.2 1.4 84.5 1.2 
48 88.7 2.1 84.6 2.1 94.5 1.2 92.6 1.0 
49 84.0 2.2 86.8 2.3 96.5 1.3 95.6 1.5 
50 83.5 2.2 91.1 2.1 94.5 1.2 95.7 1.1 
51 88.8 2.1 83.7 2.2 92.6 1.2 97.5 1.3 
52 89.0 2.4 84.1 2.2 95.1 1.2 95.1 1.2 
