Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  119.2  2.4  -0.5  2.3  37.2  128.7  2.3  -0.7  2.0  30.7  6011  15.0385  6007  14.5285 
 1  117.2  5.5  2.6  4.7  159.8  131.4  1.1  -2.2  0.7  1.6  3464  14.0409  3478  14.4461 
 2  119.1  2.5  4.7  2.1  35.7  123.7  2.5  -2.0  2.1  33.3  783  13.9996  804  14.5897 
 3  125.2  2.3  1.6  2.1  33.5  128.7  1.0  -3.2  0.9  6.2  4312  14.5157  4301  14.0408 
 4  122.1  2.8  2.5  3.0  75.3  122.6  2.3  -0.6  2.4  47.1  6051  13.2798  6050  13.2232 
 5  124.6  2.4  3.9  1.6  21.2  125.6  2.5  -0.6  1.9  22.9  6040  14.2574  6034  14.1226 
 6  124.2  2.6  -0.1  2.1  36.1  128.0  0.7  -1.4  0.6  2.2  0 0 0 0
 7  129.1  2.7  -3.7  3.3  85.1  123.8  4.5  1.3  4.6  96.9  387  13.7162  321  13.0437 
 8  128.4  1.9  -1.5  1.3  11.8  128.0  2.0  -2.4  1.4  13.1  0 0 0 0
 9  129.3  2.2  -3.3  1.8  22.8  130.9  2.5  0.3  2.0  31.5  4970  14.4126  4964  15.2587 
 10  128.8  1.8  -2.8  1.9  28.4  129.2  2.0  0.4  2.1  33.6  6092  14.2822  6095  14.4178 
 11  119.3  1.2  0.8  0.9  6.7  116.3  4.1  5.7  3.1  72.5  0 0 0 0
 12  125.5  3.7  -3.0  2.4  42.9  123.1  2.5  6.7  1.6  19.2  0 0 0 0
 13  120.4  2.9  4.7  1.8  25.0  124.5  1.0  -0.2  0.6  2.8  6019  15.1748  6017  15.2779 
 14  126.5  5.7  -7.5  4.7  152.0  127.6  3.5  0.2  2.7  54.1  0 0 0 0
 15  125.9  2.8  -1.7  2.6  52.0  124.7  2.0  -0.4  1.9  28.3  1178  14.9168  1198  14.7134 
 16  117.3  4.6  9.7  5.5  259.0  118.6  2.0  -0.6  2.6  53.8  4395  14.2387  4421  14.164 
 17  129.9  2.6  -10.5  3.2  78.0  120.7  2.1  7.0  2.5  51.1  1032  13.8723  944  14.3557 
 18  122.5  2.1  -3.0  2.2  37.0  121.4  2.2  -1.0  2.3  41.4  333  13.6488  328  13.6416 
 19  124.1  1.9  0.5  1.8  25.5  121.0  0.9  3.0  0.8  5.0  0 0 0 0
 20  125.9  3.4  -1.1  2.7  58.9  125.2  3.4  -2.5  2.8  56.9  526  14.1584  517  14.7052 
 21  121.4  1.9  -1.6  2.1  36.6  123.3  1.2  11.2  1.2  12.0  4033  14.9632  4013  14.8447 
 22  117.6  3.2  2.2  2.9  69.8  123.5  0.7  2.1  0.6  2.7  224  13.1236  207  13.6066 
 23  125.2  5.4  -1.8  3.9  116.0  124.3  2.7  0.5  1.9  25.8  0 0 0 0
 24  124.5  6.1  0.5  7.8  461.1  127.8  2.3  -1.0  2.9  62.2  6057  14.2045  6037  14.0017 
 25  123.4  2.4  1.5  3.3  87.6  120.5  1.3  3.6  1.7  24.4  5732  14.4803  5729  13.8511 
 26  122.0  3.0  -1.5  3.0  67.7  123.8  1.8  1.3  1.8  24.0  232  13.2062  253  14.2704 
 27  126.5  3.5  -2.0  3.0  64.0  122.2  4.4  1.3  3.8  102.8  6008  14.0374  6034  14.4701 
 28  123.0  2.1  0.8  2.6  51.4  119.2  3.0  3.2  3.6  104.5  1302  14.3184  1284  13.8276 
 29  118.8  2.4  1.5  1.7  20.6  121.3  4.2  2.3  2.8  57.5  0 0 0 0
 30  120.1  2.4  -3.3  1.7  21.2  120.8  3.5  0.4  2.5  38.2  0 0 0 0
 31  123.5  2.0  0.1  1.8  26.1  122.5  3.0  -1.3  2.9  62.9  4708  13.9461  4777  14.0156 
 32  124.9  1.7  -1.0  1.5  16.9  120.5  3.2  -2.3  2.8  57.1  0 0 0 0
 33  120.1  1.8  2.2  2.4  46.5  119.2  0.7  4.7  0.9  7.3  0 0 0 0
 34  115.3  4.0  10.0  6.1  307.2  130.1  2.0  -0.0  3.0  70.2  436  14.5573  400  11.9302 
 35  126.0  2.6  -0.2  2.4  44.9  121.9  3.9  1.0  3.8  83.4  0 0 0 0
 36  121.7  4.5  -0.3  7.3  136.7  127.1  4.3  -1.2  8.4  348.0  1411  13.3554  1374  12.2024 
