Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  122.8  2.5  -3.1  2.3  37.6  122.5  1.8  1.0  1.6  19.9  6089  14.6005  6089  14.2778 
 1  123.4  2.3  -3.1  2.0  27.6  111.6  2.5  4.1  1.6  7.9  3820  13.6508  3830  13.3482 
 2  111.2  2.8  6.4  2.3  44.0  118.3  2.7  -1.3  2.3  39.2  932  12.5084  930  13.1472 
 3  127.7  3.1  -3.4  2.8  61.1  122.9  2.1  -3.0  2.0  29.0  4661  13.1221  4713  13.293 
 4  122.0  3.7  -2.3  3.9  125.0  123.2  1.1  -3.0  1.2  10.4  4682  13.3543  4720  13.1481 
 5  127.1  3.7  1.0  2.6  53.7  125.1  0.9  -3.7  0.6  2.6  5354  14.1666  5385  14.0361 
 6  118.5  3.3  1.3  2.7  57.2  126.4  2.3  -3.3  1.8  23.7  0 0 0 0
 7  129.3  4.0  -5.0  4.9  193.6  116.7  2.7  1.6  2.8  35.3  407  12.5262  445  12.9068 
 8  132.6  3.2  -4.9  2.1  34.2  122.3  1.3  -1.5  0.9  5.4  0 0 0 0
 9  131.8  3.6  -7.2  3.0  64.8  123.9  2.2  -0.4  1.8  24.7  5089  14.5193  5146  13.6572 
 10  124.4  2.6  -4.5  2.8  60.2  124.0  2.1  -1.4  2.2  37.9  6171  13.9911  6159  14.0427 
 11  116.3  5.1  2.6  4.0  126.8  119.4  2.1  3.5  1.6  19.6  0 0 0 0
 12  128.4  4.8  -3.4  3.1  70.3  124.9  2.1  -1.7  1.4  13.7  0 0 0 0
 13  121.9  1.3  3.0  0.8  4.9  122.9  1.7  -2.1  1.1  8.3  6112  14.856  6100  14.4864 
 14  128.2  2.7  -8.7  2.2  34.3  120.6  2.7  -0.0  2.1  31.6  0 0 0 0
 15  122.3  4.4  -1.3  4.1  129.2  120.8  1.4  -1.1  1.3  12.6  1488  14.1414  1459  13.5339 
 16  112.9  6.0  15.7  7.2  444.5  116.0  2.0  0.6  2.5  50.3  4877  14.0215  4848  14.2176 
 17  130.4  2.3  -5.5  2.8  59.8  122.0  1.8  4.5  2.1  35.8  1273  14.5084  1383  13.7862 
 18  125.4  4.3  -1.7  4.5  154.2  126.8  2.2  -2.4  2.2  38.2  521  13.23  581  13.0665 
 19  123.0  2.0  2.2  1.9  26.4  123.2  0.9  2.7  0.8  5.3  0 0 0 0
 20  122.5  2.4  4.2  1.9  29.8  136.3  5.5  -8.5  4.6  149.3  776  13.9939  763  13.3656 
 21  115.5  3.1  2.4  3.4  92.5  114.7  5.7  13.5  5.6  277.9  4343  15.1842  4361  13.9564 
 22  113.7  3.4  9.7  3.1  80.0  121.8  0.9  3.8  0.8  4.5  267  13.3352  306  13.8185 
 23  120.1  3.3  2.5  2.3  42.1  124.3  2.2  -0.6  1.6  18.0  0 0 0 0
 24  118.4  3.1  7.8  3.9  117.2  130.0  2.2  -2.9  2.7  55.6  6129  14.426  6121  14.3167 
 25  125.4  2.4  2.3  3.3  91.8  122.6  1.8  4.6  2.5  49.9  5911  14.727  5931  14.9844 
 26  123.7  2.0  -2.0  2.0  30.1  126.2  2.1  1.7  2.0  31.2  250  12.8063  250  13.8432 
 27  129.1  4.3  -4.0  3.6  94.1  126.5  4.2  -2.4  3.6  91.7  6110  14.7102  6106  14.6563 
 28  123.7  3.6  0.6  4.2  140.7  123.0  1.9  1.7  2.3  40.7  1591  13.9584  1554  13.5921 
 29  131.3  2.5  1.5  1.7  21.7  128.7  4.7  2.9  3.2  73.3  0 0 0 0
 30  119.1  4.0  -1.4  2.9  60.2  127.5  2.6  1.4  1.8  20.5  0 0 0 0
 31  124.0  3.1  3.4  2.9  63.9  125.2  1.9  -4.6  1.8  25.0  5099  13.9997  5095  14.6352 
 32  124.8  1.2  0.6  1.1  9.1  125.2  2.2  -3.5  2.0  27.8  0 0 0 0
 33  117.9  2.7  3.2  3.6  106.2  118.1  3.2  1.2  4.3  148.3  0 0 0 0
