Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 75.3 2.5 76.2 2.5 90.9 1.3 88.1 1.1 
1 83.5 2.6 84.7 2.3 100.2 1.3 91.8 1.2 
2 86.5 2.3 85.3 2.3 89.6 1.4 87.6 1.3 
3 79.8 2.3 81.9 2.4 87.9 1.4 87.9 1.0 
4 83.7 2.5 88.8 2.2 88.9 1.2 90.8 1.2 
5 81.8 2.3 77.7 2.4 88.2 1.2 93.3 1.4 
6 87.3 2.5 80.8 2.5 84.0 1.2 87.2 1.1 
7 88.0 2.4 85.8 2.2 89.5 1.3 91.7 1.1 
8 84.3 2.7 84.0 2.6 90.4 1.3 90.8 1.2 
9 88.9 2.4 85.7 2.3 93.4 1.4 95.0 1.1 
10 83.7 2.5 84.9 2.4 95.0 1.2 90.3 1.6 
11 87.2 2.5 82.5 2.4 92.5 1.3 89.2 1.2 
12 85.5 2.3 84.6 2.3 86.9 1.4 91.7 1.1 
13 85.2 2.4 83.7 2.5 87.3 1.1 87.6 1.5 
14 87.5 2.5 84.7 2.3 84.1 1.3 89.5 1.3 
15 84.8 2.5 86.0 2.5 87.8 1.3 85.7 1.2 
16 73.6 2.4 76.6 2.5 84.8 1.4 81.0 1.1 
17 76.4 2.4 74.6 2.5 89.1 1.4 86.8 1.4 
18 81.2 2.3 79.9 2.6 84.8 1.1 85.0 1.1 
19 76.8 2.4 76.4 2.5 85.7 1.2 87.8 1.0 
20 80.1 2.5 83.5 2.4 88.6 1.3 86.3 1.3 
21 77.0 2.6 78.8 2.7 85.6 1.3 83.2 1.4 
22 76.4 2.4 78.3 2.5 82.5 1.3 84.0 1.1 
23 69.3 2.5 72.0 2.7 81.0 1.2 84.6 1.2 
24 79.2 2.4 81.2 2.5 81.5 1.3 83.4 1.1 
25 80.2 2.4 78.6 2.6 81.5 1.2 83.8 1.1 
26 77.7 2.4 78.5 2.4 85.7 1.2 87.6 1.1 
27 72.3 2.4 74.0 2.5 78.3 1.3 85.7 1.2 
28 73.8 2.5 74.0 2.6 73.1 1.2 75.2 1.1 
29 77.2 2.6 77.2 2.6 78.8 1.3 77.4 1.1 
30 79.1 2.5 79.7 2.3 82.0 1.2 84.3 1.5 
31 70.9 2.6 76.2 2.5 84.3 1.3 79.3 1.3 
32 73.6 3.2 76.1 3.2 86.3 1.2 85.1 1.4 
33 73.2 2.7 68.7 2.6 77.9 1.3 80.2 1.3 
34 79.7 3.0 75.9 3.1 88.8 1.5 87.3 1.5 
35 75.1 2.7 77.9 2.5 84.3 1.2 87.0 1.2 
36 75.9 2.9 81.4 3.1 77.2 1.3 80.6 1.3 
37 73.9 2.7 76.2 2.6 85.4 1.3 79.9 1.2 
38 73.8 3.3 74.7 3.0 81.9 1.5 77.0 1.3 
39 77.3 2.6 80.5 2.7 77.8 1.4 76.4 1.1 
40 81.2 2.8 82.7 2.7 85.0 1.4 81.0 1.1 
41 74.1 3.0 73.8 2.8 83.5 1.2 81.3 1.2 
42 77.7 2.9 72.3 2.9 86.8 1.2 86.3 1.3 
43 76.4 2.8 78.3 2.6 81.7 1.3 84.1 1.5 
44 77.0 2.9 73.3 2.9 80.3 1.3 83.6 1.1 
45 73.8 2.6 70.6 2.8 80.8 1.4 77.7 1.2 
46 76.8 2.6 72.4 2.8 82.9 1.3 81.5 1.2 
47 76.2 2.6 71.8 2.8 76.5 1.2 79.2 1.2 
48 64.6 2.1 59.9 2.2 69.1 1.2 72.4 1.1 
49 68.8 2.3 69.3 2.1 71.9 1.1 74.6 1.1 
50 69.2 2.0 64.3 2.1 71.0 1.4 75.5 1.2 
51 69.3 2.2 69.2 2.1 66.6 1.3 71.0 1.1 
52 64.6 2.0 68.9 2.2 68.5 1.2 71.9 1.1 
53 67.5 2.4 70.8 2.1 70.5 1.3 72.3 1.1 
54 70.5 2.2 66.0 2.0 70.6 1.3 66.8 1.4 
55 67.5 2.3 62.7 2.3 71.2 1.4 74.9 1.1 
56 67.7 2.0 66.5 2.0 72.6 1.1 74.8 1.2 
57 62.9 2.2 65.5 2.1 72.0 1.1 69.8 1.1 
58 65.6 2.0 66.5 2.0 72.5 1.2 75.5 1.1 
59 68.3 2.2 63.7 2.4 73.7 1.3 69.7 1.1 
60 69.9 2.1 70.8 2.1 76.4 1.1 72.2 1.1 
61 68.7 2.2 66.2 2.2 72.9 1.2 74.4 1.2 
62 62.7 2.1 60.1 2.2 71.9 1.2 72.3 1.1 
63 70.4 2.3 63.9 2.3 75.3 1.2 79.3 1.1 
