Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  138.2  3.5  -12.9  3.4  57.1  134.4  2.5  -4.9  2.3  28.1  6017  14.9305  6013  14.6574 
 1  122.0  5.3  -2.4  4.7  108.8  133.2  1.7  -4.0  1.2  2.5  3077  14.7343  3042  14.4766 
 2  121.1  3.0  2.6  2.6  39.0  123.4  4.6  -1.9  4.1  83.4  585  14.9166  536  14.7187 
 3  132.8  2.7  -4.4  2.5  32.9  127.9  3.8  -3.5  3.7  67.5  4107  14.6454  4177  14.8931 
 4  129.9  2.7  -6.2  3.0  49.0  129.8  2.0  -4.6  2.3  27.7  5250  13.6232  5189  13.5159 
 5  123.5  4.9  4.5  3.6  69.3  126.6  8.7  -8.6  6.7  198.4  5776  14.4933  5771  14.387 
 6  120.9  3.0  1.9  2.6  35.6  131.9  3.5  -4.9  2.9  40.0  0 0 0 0
 7  129.2  3.3  -6.6  4.3  97.6  125.9  1.4  1.6  1.5  6.3  287  14.3102  242  14.5725 
 8  132.3  7.1  -0.2  5.0  125.3  131.7  6.1  -10.1  4.5  93.2  0 0 0 0
 9  130.7  2.7  -5.4  2.3  26.0  126.1  2.6  -1.5  2.2  24.7  4489  15.2109  4495  14.3028 
 10  128.7  1.1  -3.0  1.3  8.4  129.3  1.7  -2.6  1.9  17.6  6124  14.5764  6121  14.6088 
 11  114.3  4.4  4.5  3.7  69.2  124.4  4.1  -0.2  3.2  52.0  0 0 0 0
 12  122.8  15.5  -2.0  10.7  532.6  113.8  14.2  2.1  9.8  454.4  0 0 0 0
 13  119.8  6.0  -0.2  4.0  80.2  129.6  6.8  -3.8  4.6  95.0  6028  14.2934  6031  14.4583 
 14  127.8  2.8  -8.5  2.4  26.6  137.3  4.1  -4.2  3.4  53.5  0 0 0 0
 15  134.6  5.6  -5.7  5.5  150.8  129.3  2.6  -5.1  2.6  34.2  1040  15.0697  1079  14.2308 
 16  129.9  6.9  1.5  7.0  146.8  123.0  2.7  -6.4  3.7  71.4  4407  14.5978  4441  14.1609 
 17  121.7  3.3  -0.0  4.3  94.7  129.7  5.7  -1.3  7.1  268.1  1029  14.1218  1044  13.9564 
 18  130.1  4.0  -8.0  4.4  98.7  135.5  4.6  -9.1  5.0  127.5  408  12.5202  433  13.3986 
 19  126.1  2.7  0.6  2.7  37.3  123.5  1.8  0.5  1.7  15.6  0 0 0 0
 20  124.5  2.7  -1.0  2.2  27.3  132.4  7.5  -8.8  6.5  199.4  566  13.1202  629  13.7421 
 21  117.2  3.9  3.1  4.5  109.9  144.9  5.6  -2.6  5.7  194.9  4164  14.5694  4285  13.5486 
 22  118.6  4.2  2.4  4.0  90.6  128.1  1.2  -1.3  1.1  6.8  209  12.536  220  15.3267 
 23  128.2  4.9  -3.0  3.7  67.9  128.7  3.3  -4.6  2.5  28.9  0 0 0 0
 24  117.2  1.8  9.0  2.1  13.0  128.1  1.5  -2.1  1.6  7.4  6079  14.4372  6074  14.1004 
 25  122.1  3.4  3.4  4.8  129.8  122.3  2.8  1.0  3.3  32.8  5706  14.3407  5730  13.5092 
 26  125.0  3.1  -0.4  3.2  53.5  131.4  3.5  -1.1  3.6  66.1  0  0  0  0 
 27  126.8  9.0  -1.5  8.1  313.6  128.5  6.0  -2.3  5.4  138.7  6050  14.6145  6028  14.7461 
 28  122.0  2.9  4.0  3.6  67.8  127.8  3.9  0.6  4.9  128.0  1323  14.3622  1292  13.3718 
 29  124.5  2.0  0.2  1.5  11.1  128.6  5.2  3.3  3.7  65.2  0 0 0 0
 30  135.2  3.4  -9.8  2.6  33.0  131.1  4.8  -3.4  3.5  51.8  0 0 0 0
 31  138.1  3.5  -10.4  3.5  63.5  130.1  5.3  -7.9  5.5  151.9  4674  14.1724  4664  14.4838 
 32  120.8  2.1  -0.3  2.0  19.6  121.8  3.9  -5.0  3.6  63.2  0 0 0 0
 33  124.1  2.9  -2.8  4.1  94.5  123.9  3.1  -3.3  4.4  103.8  0 0 0 0
 34  107.6  2.3  12.8  3.8  79.6  119.7  2.7  1.2  3.3  32.4  447  12.7942  436  11.7426 
 35  118.7  3.8  -3.3  3.8  72.3  121.6  2.7  -3.0  2.7  25.9  0 0 0 0
 36  115.0  2.0  1.8  3.2  30.0  112.9  2.3  3.2  2.9  12.0  1140  12.334  1164  11.992 
 37  123.7  2.0  -3.3  2.4  8.3  132.8  4.9  -12.3  7.6  171.6  5920  13.3457  5913  13.0574 
 38  123.1  3.6  -6.2  4.6  59.7  115.8  3.5  -0.5  4.5  59.6  1036  11.6701  1046  12.6959 
 39  119.5  2.3  -1.0  2.7  38.6  122.3  3.7  -12.7  4.6  101.0  489  12.7551  515  11.6044 
 40  120.3  1.7  1.5  2.3  27.5  120.9  1.1  -0.6  1.5  12.1  0 0 0 0
 41  130.2  2.7  -6.6  2.3  24.7  127.3  6.3  -4.9  5.1  123.2  0 0 0 0
 42  115.7  2.8  3.3  3.9  85.2  126.0  5.8  -2.1  8.1  384.1  0 0 0 0
 43  122.5  1.9  1.4  2.5  33.1  128.6  4.7  -6.8  6.1  199.1  0 0 0 0
 44  123.6  1.1  -5.9  1.2  7.3  113.0  3.1  3.6  3.5  65.1  0 0 0 0
 45  122.0  5.2  1.2  7.3  284.7  121.8  4.1  -2.3  6.0  192.1  5834  13.5396  5844  13.8973 
 46  116.1  0.8  2.4  1.1  6.1  116.7  2.7  3.2  3.6  68.9  4787  13.6921  4787  13.0255 
 47  111.9  2.1  11.3  3.0  48.1  125.5  0.9  -8.4  1.3  7.9  483  12.8236  503  12.5838 
 48  139.0  0.8  -10.2  0.8  0.9  126.6  6.1  5.1  8.4  213.3  5974  14.3123  5964  14.8147 
 49  124.7  2.7  -3.0  3.1  31.0  125.7  2.0  2.3  2.9  47.3  2604  13.6759  2781  14.0319 
 50  110.0  8.1  16.6  12.2  907.3  127.0  2.0  -2.5  2.5  19.3  2545  14.5061  2546  13.88 
 51  130.9  3.4  -4.4  4.5  62.8  127.0  2.9  -8.2  4.0  46.4  1667  12.5537  1610  12.2942 
 52  130.3  1.8  -3.8  2.1  11.9  129.2  1.8  -1.4  2.1  13.0  5004  14.3179  4994  14.4895 
 53  131.6  5.4  3.0  6.3  128.0  119.7  3.7  4.3  5.4  159.1  392  14.4041  397  14.1477 
 54  125.6  0.9  -1.5  1.1  6.0  130.3  0.7  -2.8  0.8  3.1  6034  13.7523  6028  14.9581 
 55  119.7  1.9  8.3  2.1  14.5  124.0  2.3  2.6  2.7  22.8  272  14.2535  271  14.8121 
 56  126.1  2.8  4.0  4.2  24.5  127.5  3.3  -0.3  4.7  44.5  882  13.4397  850  14.6063 
 57  129.4  2.6  -2.3  3.4  61.3  126.3  0.8  -1.6  0.7  0.6  6018  14.4191  6009  14.2017 
 58  128.5  8.9  3.1  16.3  1464.3  139.1  1.4  -4.6  2.0  7.2  2655  12.8128  2525  12.7826 
 59  118.7  5.9  11.3  8.8  429.3  130.7  2.7  -5.4  3.4  32.3  5415  14.6014  5419  14.8647 
 60  136.8  6.6  -13.7  11.7  756.5  106.6  10.5  13.6  18.2  192.4  6038  14.091  6044  14.4125 
 61  114.3  5.3  10.2  7.9  342.6  133.1  1.4  -6.1  2.0  21.0  0 0 0 0
 62  130.4  0.9  -3.6  1.2  7.7  135.3  2.4  -3.8  3.3  59.1  576  14.3669  591  13.5861 
