Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 21 941
1 22 948
2 28 932
3 22 986
4 19 934
5 29 940
6 28 950
7 36 937
8 22 984
9 38 957
10 25 984
11 25 945
12 26 931
13 23 939
14 29 984
15 25 949
16 6 918
17 7 914
18 12 922
19 6 925
20 10 908
21 8 917
22 9 924
23 8 908
24 7 941
25 7 928
26 13 935
27 6 924
28 18 927
29 16 924
30 16 917
31 23 931
32 35 984
33 28 921
34 30 924
35 28 927
36 23 921
37 20 943
38 27 945
39 33 937
40 31 939
41 29 932
42 24 921
43 30 931
44 30 926
45 22 941
46 31 945
47 17 931
48 9 960
49 7 916
50 7 915
51 8 985
52 6 900
53 6 984
54 6 993
55 7 916
56 6 915
57 8 923
58 6 922
59 8 922
60 6 984
61 6 917
62 7 916
63 13 990
64 11 916
65 17 928
66 15 927
67 15 931
68 6 922
69 19 913
70 15 935
71 22 920
72 12 931
73 23 933
74 13 934
75 16 915
76 14 922
77 23 931
78 24 940
79 14 941
80 8 901
81 9 908
82 8 908
83 14 918
84 6 902
85 11 916
86 12 914
87 6 910
88 17 915
89 7 917
90 6 908
91 8 904
92 14 912
93 6 898
94 9 901
95 14 926
96 24 931
97 20 927
98 18 938
99 21 936
100 14 929
101 21 925
102 19 929
103 29 943
104 15 935
105 19 940
106 26 950
107 25 931
108 21 925
109 9 914
110 8 942
111 29 935
112 18 913
113 22 913
114 19 925
115 16 917
116 6 895
117 11 912
118 13 929
119 10 924
120 23 906
121 17 909
122 10 898
123 8 909
124 10 906
125 22 910
126 16 897
127 24 905
