Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  126.5  2.4  -4.9  2.2  35.8  130.5  1.1  -2.6  1.0  7.6  6047  14.9055  6052  14.3178 
 1  128.7  6.4  -4.7  5.4  212.5  147.6  2.5  -10.1  1.6  8.1  3286  14.6267  3336  14.5939 
 2  128.8  2.3  3.0  1.9  30.2  126.4  2.9  -3.7  2.5  46.1  795  14.21  752  13.9936 
 3  135.7  4.1  -4.7  3.7  105.0  133.9  2.6  -2.5  2.4  43.0  4222  14.8148  4242  14.1464 
 4  122.0  1.6  2.3  1.7  23.9  131.1  2.4  -5.2  2.6  51.9  5406  13.1915  5373  12.9833 
 5  133.0  2.6  -1.0  1.8  25.3  128.4  1.7  -5.2  1.2  9.8  5489  14.1809  5482  14.0429 
 6  127.2  2.7  -0.9  2.1  37.1  131.5  1.6  -2.4  1.3  11.4  0 0 0 0
 7  128.3  3.0  -0.5  3.7  107.5  127.1  2.5  -1.8  2.6  29.7  336  13.302  337  13.6487 
 8  134.7  3.6  -3.2  2.4  43.9  130.4  3.3  -0.7  2.3  36.4  0 0 0 0
 9  127.8  3.0  1.9  2.5  45.1  128.1  1.7  -0.8  1.4  13.9  4815  14.3558  4762  14.7496 
 10  126.9  2.0  -2.7  2.2  37.5  132.5  1.1  -0.8  1.2  11.2  6151  14.1125  6174  14.0135 
 11  126.1  3.9  -3.1  3.1  74.3  129.6  2.5  -0.4  1.9  26.3  0 0 0 0
 12  133.1  6.4  -6.3  4.2  128.1  128.1  3.0  0.1  2.0  27.6  0 0 0 0
 13  131.1  2.8  -1.2  1.8  24.2  129.4  1.8  -4.2  1.1  8.8  6060  14.5602  6059  14.2326 
 14  121.9  2.8  -3.8  2.3  36.8  127.4  4.9  -1.3  3.9  107.7  0 0 0 0
 15  134.2  4.0  -8.9  3.7  103.0  125.6  1.8  1.3  1.7  22.4  1156  14.5638  1218  15.0578 
 16  121.0  5.6  10.4  6.7  386.1  118.5  2.8  -1.4  3.6  100.2  4956  13.5158  4940  13.121 
 17  124.9  6.1  -8.9  7.6  424.8  121.6  3.3  3.4  3.9  120.6  1374  13.7205  1389  13.0689 
 18  120.0  2.3  -0.4  2.5  46.5  121.4  2.0  1.7  2.1  34.5  617  11.9633  614  12.3787 
 19  120.6  1.6  2.8  1.5  18.3  120.2  1.3  4.9  1.2  10.3  0 0 0 0
 20  122.1  2.8  5.8  2.2  39.4  120.0  2.5  2.1  2.1  30.9  746  13.1825  757  13.276 
 21  116.9  2.3  2.4  2.5  50.4  126.0  2.0  11.2  2.0  34.6  4533  13.9366  4543  13.0462 
 22  115.7  4.0  4.5  3.6  107.4  122.4  1.0  7.2  0.9  6.0  362  12.615  353  13.6529 
 23  115.8  3.0  4.4  2.2  35.6  118.3  2.5  3.4  1.8  21.9  0 0 0 0
 24  121.1  2.3  8.1  3.0  66.8  126.0  1.0  -1.7  1.3  12.4  6086  13.6192  6108  13.5415 
 25  121.2  1.9  1.1  2.5  52.6  115.3  2.0  11.7  2.7  58.5  5845  14.4086  5876  13.8444 
 26  125.0  2.9  -1.4  2.9  66.1  124.2  3.1  -0.6  3.0  70.2  322  12.1602  329  13.2111 
 27  129.6  3.2  -4.1  2.8  54.2  123.1  6.4  1.5  5.5  212.9  6073  13.9305  6067  13.9896 
 28  115.8  3.2  12.4  3.9  117.0  119.1  1.8  3.6  2.2  38.8  1651  13.2985  1673  13.678 
 29  119.3  2.9  3.9  2.0  30.3  126.5  3.4  3.7  2.2  36.9  0 0 0 0
 30  117.0  4.7  1.7  3.4  84.6  128.0  5.4  -0.3  3.8  90.8  0 0 0 0
 31  117.7  4.7  6.0  4.4  153.5  122.9  3.8  -2.7  3.7  102.7  5013  14.3403  5081  13.8714 
