Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 803
1 801
2 801
3 787
4 799
5 778
6 788
7 800
8 801
9 793
10 797
11 779
12 797
13 799
14 791
15 796
16 760
17 750
18 762
19 744
20 763
21 756
22 769
23 739
24 753
25 774
26 756
27 755
28 761
29 751
30 741
31 756
32 772
33 776
34 778
35 782
36 761
37 783
38 783
39 788
40 780
41 777
42 775
43 780
44 781
45 771
46 786
47 776
48 766
49 767
50 763
51 768
52 767
53 771
54 757
55 766
56 761
57 761
58 755
59 755
60 762
61 765
62 767
63 764
64 756
65 768
66 753
67 756
68 760
69 746
70 811
71 764
72 764
73 760
74 715
75 754
76 745
77 751
78 748
79 756
80 749
81 755
82 752
83 753
84 752
85 758
86 763
87 754
88 716
89 784
90 747
91 758
92 748
93 728
94 745
95 756
96 792
97 760
98 782
99 786
100 780
101 780
102 774
103 758
104 788
105 784
106 780
107 751
108 778
109 747
110 781
111 782
112 757
113 736
114 748
115 769
116 759
117 782
118 762
119 739
120 763
121 754
122 745
123 769
124 756
125 752
126 756
127 761
