Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
36 73.6 2.8 71.0 2.7 79.8 1.1 77.8 1.0 
37 73.5 2.3 71.2 2.2 80.3 1.1 72.7 1.2 
38 80.4 3.2 75.9 3.1 81.0 1.2 82.9 1.1 
39 75.0 2.1 73.9 2.1 82.4 1.2 75.5 1.2 
40 68.6 2.2 72.4 2.3 82.2 1.4 80.1 1.3 
41 75.5 2.4 76.8 2.5 78.4 1.3 82.5 1.4 
42 77.5 2.5 75.5 2.7 82.8 1.2 81.1 1.1 
43 70.0 2.3 72.5 2.4 76.2 1.3 76.2 1.0 
44 71.0 2.6 69.0 2.7 75.7 1.4 79.9 1.0 
45 64.8 2.3 72.3 2.3 77.7 1.2 79.5 1.0 
46 71.5 2.5 74.3 2.4 80.2 1.2 84.0 1.0 
47 74.0 2.1 75.0 2.4 84.2 1.2 80.2 1.1 
48 74.9 2.3 75.6 2.4 79.6 1.3 80.2 1.1 
49 76.4 2.6 72.1 2.3 84.0 1.3 81.6 1.2 
50 83.5 2.4 77.4 2.6 76.5 1.4 75.3 1.6 
51 75.6 2.7 79.6 2.5 78.9 1.4 82.3 1.4 
52 83.4 2.4 80.4 2.5 83.8 1.5 87.0 1.1 
53 76.7 2.8 76.7 2.5 80.6 1.2 83.5 1.1 
54 81.2 2.7 81.1 2.5 80.3 1.2 83.4 1.2 
55 76.4 2.6 77.1 2.5 84.2 1.2 83.6 1.5 
56 75.8 2.4 75.0 2.4 86.4 1.3 80.9 1.4 
57 75.0 2.5 77.5 2.6 84.8 1.2 89.4 1.5 
58 76.2 2.4 75.6 2.4 83.0 1.5 86.2 1.5 
59 71.6 2.5 70.3 2.5 86.8 1.2 84.4 1.1 
60 75.5 2.5 77.2 2.6 84.8 1.2 80.4 1.1 
61 75.7 2.6 79.8 2.5 78.9 1.4 85.0 1.2 
62 79.2 2.7 76.7 2.6 85.2 1.3 80.3 1.2 
63 80.4 2.9 77.6 2.8 82.8 1.3 80.6 1.1 
64 61.6 2.1 66.8 1.9 64.5 1.1 67.4 1.1 
65 62.1 1.9 65.1 2.1 67.4 1.2 74.3 1.3 
66 62.7 2.1 66.5 2.2 69.3 1.4 67.5 1.4 
67 69.1 1.8 68.6 1.9 70.4 1.3 66.1 1.4 
68 65.7 1.8 63.7 2.0 70.1 1.2 67.0 1.5 
69 66.1 2.1 65.2 2.0 69.3 1.2 67.0 1.2 
70 61.7 2.0 59.8 1.9 63.5 1.2 61.5 1.1 
71 61.5 2.0 68.5 1.9 73.1 1.1 74.7 1.0 
72 63.8 2.1 64.8 2.0 71.1 1.2 68.1 1.1 
73 54.8 2.0 61.5 1.9 64.0 1.1 60.2 1.1 
74 61.5 2.0 62.0 1.9 61.1 1.3 55.5 1.2 
75 66.4 1.9 63.5 1.9 65.0 1.1 66.6 1.0 
76 64.4 2.1 62.1 1.9 66.5 1.3 61.4 1.3 
77 62.0 1.9 62.6 1.8 69.0 1.1 72.7 1.1 
78 57.0 1.9 60.6 2.1 70.7 1.2 67.4 1.4 
79 63.0 2.2 63.7 1.9 65.8 1.4 60.3 1.1 
80 76.5 4.2 74.1 4.2 80.6 1.4 80.3 1.4 
81 79.6 2.6 76.3 2.8 81.7 1.3 81.3 1.2 
82 77.3 3.3 81.2 3.2 77.5 1.3 81.9 1.5 
83 70.0 2.6 77.5 2.6 81.5 1.3 81.1 1.1 
84 77.7 3.0 79.0 2.8 84.1 1.2 80.2 1.6 
85 80.2 2.5 81.9 2.5 82.9 1.4 84.8 1.5 
86 80.9 2.8 76.0 2.6 82.9 1.2 81.8 1.2 
87 80.0 2.5 78.5 2.5 83.9 1.2 81.9 1.2 
88 77.8 2.7 71.9 2.5 77.8 1.3 81.2 1.4 
89 73.8 2.5 70.2 2.4 82.5 1.2 79.0 1.5 
90 72.1 2.5 70.2 2.4 80.3 1.2 79.6 1.6 
91 79.6 2.5 76.6 2.3 83.2 1.4 78.5 1.5 
92 75.9 2.6 72.5 2.4 82.6 1.4 78.0 1.5 
93 73.8 2.7 70.8 2.4 82.7 1.5 85.3 1.4 
94 74.2 2.5 78.4 2.4 74.1 1.2 76.2 1.5 
95 78.2 2.5 75.5 2.4 82.0 1.4 76.2 1.3 
96 86.6 2.4 91.3 2.5 93.8 1.3 93.1 1.1 
97 89.2 2.5 86.0 2.5 91.1 1.3 87.7 1.2 
98 88.4 2.3 84.9 2.4 90.7 1.3 87.3 1.4 
99 90.4 2.4 84.3 2.5 92.7 1.2 94.7 1.2 
100 90.9 2.4 87.0 2.6 94.3 1.3 91.1 1.6 
101 92.9 2.3 90.9 2.4 92.4 1.4 95.6 1.1 
102 86.2 2.4 90.6 2.4 88.4 1.2 93.0 1.4 
103 84.3 2.5 87.0 2.4 98.7 1.2 98.0 1.4 
104 88.6 2.3 86.2 2.4 91.6 1.2 88.6 1.1 
105 91.6 2.5 88.0 2.4 93.9 1.3 97.2 1.5 
106 80.8 2.6 85.4 2.4 84.4 1.2 87.8 1.1 
107 86.1 2.4 87.5 2.6 90.0 1.3 91.5 1.1 
108 89.3 2.4 87.9 2.4 91.3 1.2 88.2 1.1 
109 85.6 2.4 81.3 2.5 92.0 1.2 90.8 1.6 
110 87.0 2.4 84.3 2.6 89.1 1.5 87.6 1.5 
111 83.6 2.4 83.6 2.4 89.6 1.4 87.7 1.4 
112 63.8 2.1 65.2 1.9 67.3 1.3 71.0 1.1 
113 60.7 2.1 63.2 1.9 69.1 1.2 73.0 1.2 
114 68.4 1.8 64.6 2.0 70.5 1.1 68.9 1.0 
115 67.2 2.0 59.8 2.0 70.7 1.2 70.0 1.2 
116 65.5 1.9 65.8 1.8 70.6 1.2 72.0 1.0 
117 60.1 2.0 63.7 1.9 75.2 1.1 72.8 1.4 
118 66.1 1.9 62.2 1.9 74.6 1.3 69.5 1.2 
119 62.9 1.9 70.6 1.9 67.5 1.3 69.0 1.4 
120 65.7 2.0 64.5 1.9 63.4 1.3 64.2 1.0 
121 61.6 1.9 65.4 1.9 74.1 1.2 68.9 1.1 
122 64.2 2.0 68.1 1.9 66.1 1.1 67.5 1.0 
123 65.9 1.9 63.6 2.0 73.1 1.3 69.4 1.0 
124 66.0 1.8 62.0 2.1 71.2 1.1 68.2 1.1 
125 62.9 1.9 60.9 1.9 70.0 1.3 67.0 1.4 
126 68.2 1.8 61.3 1.9 74.2 1.2 67.5 1.2 
127 65.1 1.9 60.0 1.8 69.5 1.3 66.7 1.5 
