Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 69.8 2.7 73.9 2.6 78.6 1.2 76.5 1.0 
1 75.6 2.4 71.7 2.5 76.2 1.2 82.2 1.4 
2 70.5 2.3 68.2 2.5 69.4 1.2 73.0 1.5 
3 67.5 2.4 66.1 2.7 83.2 1.2 74.6 1.3 
4 63.6 2.4 63.7 2.6 79.1 1.2 77.5 1.1 
5 75.9 2.3 70.9 2.4 78.8 1.2 77.1 1.1 
6 74.9 2.5 76.4 2.6 77.2 1.4 72.8 1.1 
7 66.1 2.4 68.7 2.4 76.7 1.2 80.3 1.2 
8 77.3 2.4 77.1 2.6 75.1 1.2 75.3 1.1 
9 74.0 2.4 69.8 2.6 79.1 1.2 76.9 1.1 
10 71.7 2.5 70.8 2.4 76.1 1.4 79.1 1.1 
11 68.0 2.4 68.7 2.7 70.8 1.3 78.5 1.3 
12 68.1 2.7 69.5 2.4 76.4 1.3 74.1 1.1 
13 64.7 2.5 69.3 2.4 72.2 1.2 75.5 1.1 
14 68.7 2.4 64.6 2.5 79.0 1.2 75.5 1.4 
15 72.6 2.6 67.7 2.5 73.6 1.2 75.9 1.1 
16 78.2 2.6 77.7 2.4 77.6 1.3 81.1 1.4 
17 73.4 2.4 76.0 2.7 85.2 1.2 86.5 1.1 
18 74.8 2.4 77.0 2.7 83.4 1.2 81.2 1.1 
19 74.4 2.6 80.0 2.5 88.8 1.4 86.2 1.4 
20 80.6 2.4 79.6 2.6 79.8 1.5 80.2 1.1 
21 70.6 2.5 76.4 2.5 85.4 1.4 81.5 1.2 
22 79.2 2.7 79.8 2.4 84.2 1.2 75.2 1.3 
23 74.6 2.4 73.8 2.5 82.7 1.4 85.1 1.5 
24 73.7 2.6 78.4 2.5 86.9 1.2 87.1 1.1 
25 80.8 2.5 77.2 2.7 78.5 1.4 83.5 1.2 
26 75.9 2.6 80.8 2.4 81.5 1.2 84.3 1.2 
27 75.0 2.5 73.8 2.7 87.8 1.2 81.6 1.3 
28 76.4 2.5 75.1 2.5 84.7 1.3 81.8 1.1 
29 72.8 2.5 71.0 2.6 80.7 1.2 77.3 1.2 
30 73.2 2.4 72.5 2.6 82.6 1.4 84.5 1.1 
31 72.0 2.6 76.2 2.7 82.1 1.2 83.5 1.1 
32 67.5 3.0 67.8 2.9 76.4 1.2 69.5 1.3 
33 68.6 2.8 66.6 2.9 71.2 1.3 76.7 1.2 
