Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 22 932
1 35 939
2 20 924
3 19 923
4 23 928
5 33 932
6 24 931
7 26 920
8 19 908
9 23 924
10 35 930
11 25 921
12 25 920
13 25 924
14 37 926
15 41 938
16 20 921
17 16 902
18 19 918
19 28 934
20 23 901
21 26 915
22 15 912
23 14 915
24 15 902
25 17 916
26 24 910
27 20 910
28 24 918
29 13 909
30 15 920
31 24 909
32 12 986
33 26 922
34 24 948
35 22 933
36 23 921
37 23 918
38 26 927
39 8 934
40 15 928
41 26 951
42 33 938
43 31 997
44 31 932
45 20 926
46 31 923
47 14 914
48 11 938
49 22 950
50 27 929
51 28 939
52 29 951
53 28 935
54 23 938
55 29 957
56 27 976
57 28 951
58 26 937
59 21 931
60 21 924
61 24 939
62 28 951
63 16 941
64 21 904
65 21 901
66 19 901
67 14 901
68 20 905
69 25 912
70 9 898
71 16 886
72 17 909
73 25 909
74 20 910
75 18 919
76 10 890
77 15 899
78 21 912
79 17 904
80 37 932
81 29 921
82 35 934
83 41 942
84 30 937
85 36 929
86 37 923
87 6 927
88 33 939
89 31 934
90 34 933
91 30 941
92 34 918
93 31 941
94 40 923
95 49 935
96 33 994
97 30 930
98 20 946
99 25 922
100 28 930
101 26 944
102 18 937
103 26 950
104 20 938
105 19 970
106 24 945
107 39 936
108 29 957
109 30 931
110 32 949
111 29 959
112 31 933
113 41 932
114 29 929
115 34 934
116 26 962
117 38 940
118 34 928
119 30 977
120 27 933
121 30 937
122 41 941
123 35 942
124 32 936
125 37 934
126 33 952
127 37 920
