Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 82.8 2.6 76.0 2.6 92.1 1.3 89.9 1.2 
1 80.7 2.6 82.7 2.5 88.0 1.2 84.9 1.1 
2 81.4 2.3 79.5 2.4 91.1 1.5 93.6 1.6 
3 85.0 2.2 82.5 2.4 84.7 1.2 87.7 1.1 
4 84.7 2.4 84.2 2.6 85.9 1.2 88.1 1.1 
5 86.4 2.2 90.8 2.5 89.9 1.3 92.4 1.3 
6 88.3 2.3 90.6 2.4 89.7 1.4 92.2 1.1 
7 82.8 2.5 82.0 2.4 88.1 1.2 91.2 1.2 
8 88.8 2.6 86.0 2.5 86.9 1.3 86.7 1.1 
9 82.4 2.4 84.0 2.4 89.9 1.3 91.9 1.2 
10 86.0 2.4 84.8 2.5 91.7 1.2 96.7 1.2 
11 84.7 2.5 86.9 2.3 96.8 1.2 92.8 1.1 
12 81.1 2.4 78.6 2.5 90.1 1.4 88.7 1.1 
13 86.6 2.3 90.5 2.4 89.1 1.3 93.4 1.5 
14 80.3 2.4 85.0 2.3 85.7 1.3 87.3 1.1 
15 85.7 2.3 83.7 2.5 82.9 1.3 83.2 1.2 
16 81.1 2.0 87.2 2.2 53.9 2.5 52.5 2.2 
17 79.4 2.3 80.7 2.2 23.2 236.2 20.5 147.6 
18 84.8 2.0 86.9 2.0 93.8 8.3 90.5 8.0 
19 78.1 2.1 75.5 2.1 84.6 7.3 82.7 7.0 
20 88.2 2.1 86.5 2.2 68.5 5.3 66.8 5.4 
21 84.1 2.1 82.2 2.1 82.3 6.3 84.0 6.3 
22 86.1 2.0 83.7 2.1 86.2 2.6 87.9 2.6 
23 83.2 2.1 81.8 2.0 79.0 2.7 77.8 2.4 
24 83.4 2.0 82.2 2.0 75.6 5.4 80.3 6.0 
25 79.6 2.0 83.0 2.0 68.1 5.9 76.6 5.9 
26 84.5 2.0 81.0 2.0 44.6 7.1 52.3 5.9 
