Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 78.3 2.3 74.8 2.4 78.4 1.4 80.2 1.1 
1 81.8 2.4 77.8 2.3 81.8 1.2 84.9 1.2 
2 75.5 2.1 73.4 2.2 82.2 1.3 85.6 1.2 
3 75.7 2.3 77.1 2.3 86.0 1.2 91.7 1.1 
4 76.2 2.3 81.4 2.3 84.2 1.1 81.9 1.1 
5 72.8 2.0 73.8 2.1 86.2 1.1 84.5 1.0 
6 74.3 2.5 78.2 2.3 81.5 1.2 83.9 1.1 
7 74.7 2.4 78.2 2.2 84.8 1.3 84.2 1.4 
8 78.7 2.3 75.7 2.4 84.1 1.1 81.0 1.1 
9 79.3 2.2 75.4 2.2 85.5 1.2 89.3 1.3 
10 78.4 2.6 73.9 2.2 86.1 1.2 87.6 1.4 
11 76.2 2.3 74.4 2.6 81.8 1.3 81.4 1.2 
12 83.0 2.4 77.9 2.3 84.2 1.1 81.1 1.2 
13 78.1 2.4 74.0 2.5 86.5 1.3 82.3 1.3 
14 82.6 2.4 80.5 2.1 85.9 1.3 81.3 1.2 
15 76.2 2.3 73.2 2.2 77.9 1.3 83.3 1.3 
16 68.4 2.4 67.8 2.7 79.1 1.3 76.8 1.1 
17 71.2 2.4 73.0 2.7 78.6 1.3 77.5 1.2 
18 71.2 2.4 76.5 2.7 80.5 1.2 80.9 1.5 
19 75.9 2.7 73.0 2.5 77.5 1.3 79.8 1.1 
20 72.6 2.6 76.9 2.5 87.8 1.2 84.0 1.3 
21 70.5 2.8 71.0 2.8 77.3 1.3 79.2 1.2 
22 70.1 2.6 77.8 2.7 79.0 1.4 82.8 1.1 
23 71.3 2.6 73.0 2.6 78.2 1.4 80.7 1.5 
24 78.1 2.6 81.1 2.5 82.7 1.3 80.4 1.3 
25 76.6 2.6 72.9 2.5 77.7 1.4 82.6 1.4 
26 75.1 2.5 71.6 2.5 78.4 1.5 82.7 1.3 
27 68.8 2.4 66.1 2.5 80.3 1.2 80.7 1.2 
28 76.8 2.5 72.9 2.5 82.8 1.3 83.1 1.1 
29 71.8 2.7 74.0 2.7 80.1 1.2 80.0 1.6 
30 72.7 2.6 68.8 2.6 77.5 1.3 79.0 1.2 
31 69.1 2.5 71.2 2.6 75.9 1.2 73.1 1.1 
32 68.6 2.8 69.7 3.1 76.7 1.2 79.7 1.1 
33 76.0 2.5 70.8 2.7 80.2 1.1 82.9 1.0 
34 71.5 2.5 65.7 2.8 82.1 1.3 75.2 1.2 
35 68.4 2.7 70.0 2.5 75.7 1.3 79.2 1.1 
36 70.6 2.7 64.9 3.2 76.5 1.1 73.0 1.1 
37 62.6 2.5 66.6 2.5 71.1 1.2 76.3 1.1 
38 65.1 2.6 68.1 2.9 74.0 1.2 76.2 1.5 
39 72.5 2.3 69.0 2.4 78.5 1.3 78.8 1.1 
40 69.3 2.6 65.7 2.5 76.1 1.2 75.3 1.5 
41 71.5 2.6 75.1 2.6 79.4 1.2 76.2 1.1 
42 71.9 2.6 73.8 3.0 78.1 1.2 77.1 1.1 
43 68.4 2.4 67.5 2.6 74.5 1.3 76.3 1.0 
44 68.7 2.9 73.0 2.8 74.0 1.2 72.1 1.0 
45 70.5 2.5 67.0 2.4 77.4 1.2 78.6 1.1 
46 66.0 2.4 69.0 2.5 84.3 1.2 75.4 1.1 
47 66.5 2.5 67.6 2.4 72.2 1.4 74.5 1.0 
48 71.5 2.1 66.1 2.2 76.3 1.1 74.0 1.0 
49 64.6 2.1 69.8 2.2 72.1 1.1 77.1 1.3 
