Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  122.6  2.5  -3.5  2.5  23.7  126.7  3.2  -0.4  3.0  36.8  6088  14.5824  6091  13.9629 
 1  135.3  3.7  -9.7  3.3  44.2  115.5  3.0  1.3  2.2  6.1  3279  13.5195  3368  14.643 
 2  121.4  2.7  1.6  2.4  25.7  116.5  4.0  -0.3  3.7  54.9  578  13.0048  651  13.6151 
 3  127.0  4.2  -1.1  4.1  69.6  127.9  2.1  -3.0  2.0  17.3  4172  14.2633  4133  13.7344 
 4  122.7  1.9  -3.4  2.2  20.9  126.1  1.3  -5.5  1.5  9.3  6143  13.4898  6118  13.2788 
 5  121.6  2.2  3.2  1.6  11.7  127.1  2.6  -6.6  2.0  14.8  6067  14.1349  6091  13.9245 
 6  123.6  1.7  -2.5  1.4  8.8  133.5  2.3  -6.8  1.9  14.3  0 0 0 0
 7  131.0  1.0  -7.2  1.3  7.3  125.8  3.2  -5.3  3.5  25.1  284  13.9797  284  14.395 
 8  130.3  1.9  -1.8  1.4  7.9  130.2  2.4  -8.0  1.8  12.0  0 0 0 0
 9  125.8  0.7  -5.9  0.7  1.7  124.7  0.9  -1.3  0.8  2.3  4777  13.8614  4788  14.0851 
 10  120.5  1.6  -1.9  1.8  13.3  124.5  1.5  1.7  1.7  12.2  6169  13.7858  6182  14.1938 
 11  114.7  3.7  2.2  3.1  40.1  117.2  2.0  1.7  1.6  11.1  0 0 0 0
 12  129.1  5.2  -2.6  3.6  54.4  123.6  4.0  -1.6  2.8  31.6  0 0 0 0
 13  117.8  2.2  -3.0  1.5  9.1  122.1  3.0  1.9  2.0  15.5  6094  13.8063  6106  14.4549 
 14  130.3  4.1  -9.4  3.6  49.5  125.5  5.6  -4.6  4.7  86.4  0 0 0 0
 15  122.8  3.3  -3.4  3.3  44.9  118.4  1.5  -0.2  1.5  9.4  1112  13.482  1132  13.8265 
 16  125.7  5.4  3.5  6.5  357.2  118.2  1.5  -0.2  1.9  29.5  4472  13.4354  4540  14.0763 
 17  126.9  3.1  -6.8  3.9  110.3  127.7  3.6  0.0  4.2  140.8  1103  14.086  1127  14.651 
 18  123.9  1.4  -2.7  1.4  15.9  126.0  1.4  -3.7  1.4  15.2  417  12.9997  425  13.0472 
 19  125.2  1.9  -0.6  1.8  25.3  125.2  0.6  3.3  0.5  2.0  0 0 0 0
 20  131.8  3.1  -3.0  2.4  47.8  128.6  4.3  -5.3  3.6  90.6  479  14.1454  499  13.2335 
 21  117.3  2.0  3.7  2.2  40.0  126.2  2.1  8.0  2.1  38.0  3962  14.6113  4053  14.7562 
 22  118.4  2.6  -0.4  2.3  45.0  121.3  1.0  6.4  0.8  5.4  0  0  0  0 
 23  118.1  3.3  4.2  2.4  43.6  120.7  2.1  -3.8  1.5  16.7  0 0 0 0
 24  125.4  2.5  -1.7  3.2  78.3  131.5  3.2  -5.0  4.0  117.3  6131  14.3369  6119  14.2913 
 25  124.0  1.5  -3.1  2.0  33.2  120.1  1.8  4.5  2.4  47.5  5849  14.2539  5842  14.4441 
 26  122.8  1.5  -4.2  1.5  17.3  126.0  1.8  1.6  1.8  24.3  0  0  0  0 
 27  130.4  2.3  -2.2  2.0  27.4  126.8  4.6  -2.0  3.9  109.5  6107  14.578  6116  14.3947 
 28  127.7  5.5  -1.8  6.6  338.1  120.0  1.3  2.7  1.6  20.4  1274  14.0991  1315  13.5021 
 29  127.6  4.7  -2.5  3.3  79.4  127.8  4.3  0.5  2.9  60.3  0 0 0 0
 30  123.4  4.0  -0.2  2.9  59.0  135.8  4.3  -6.9  3.0  58.0  0 0 0 0
 31  127.0  2.1  -1.1  2.0  30.8  123.1  3.8  -4.1  3.8  104.6  4777  14.5228  4757  14.047 
 32  122.9  2.2  -1.4  1.9  27.3  119.4  1.6  -3.6  1.4  14.6  0 0 0 0
 33  119.9  1.5  1.1  2.0  31.8  121.4  1.5  -1.2  2.0  31.1  0 0 0 0
 34  119.0  4.2  6.1  6.4  338.9  126.7  1.9  0.6  2.7  59.0  475  13.2521  456  11.6173 
 35  123.9  3.0  -3.2  2.8  58.9  123.4  4.1  -1.6  3.9  91.4  0 0 0 0
 36  123.9  3.1  -0.6  4.7  105.2  123.5  3.7  0.8  7.2  255.3  1356  13.1029  1380  11.681 
 37  120.4  3.8  3.4  6.9  390.2  132.9  3.6  -14.4  6.4  326.0  6035  14.6128  6038  14.2394 
 38  119.6  2.3  -0.7  3.5  97.4  131.5  5.3  -11.4  7.9  482.5  1294  12.2787  1322  12.2679 
 39  120.2  1.6  3.2  1.7  24.4  122.6  1.8  -6.7  2.2  32.8  685  12.7463  676  12.2921 
 40  119.9  1.0  -0.0  1.3  13.6  119.1  0.8  -0.2  1.0  7.3  0 0 0 0
 41  128.4  2.2  -3.9  1.8  22.3  127.5  4.3  2.7  3.3  77.1  0 0 0 0
 42  119.6  2.0  6.0  2.6  58.9  119.2  4.9  2.7  6.5  368.4  0 0 0 0
 43  116.4  2.4  2.5  3.0  72.6  122.2  2.7  -2.7  3.3  85.4  0 0 0 0
 44  126.6  2.6  -5.4  2.8  59.5  119.4  3.7  0.2  3.9  123.5  0 0 0 0
 45  128.4  5.6  -2.4  7.5  438.7  123.0  0.9  -3.6  1.3  13.7  6022  14.5794  6031  14.5975 
 46  118.1  1.3  -0.5  1.7  22.2  119.7  2.1  -0.9  2.6  56.1  5075  14.3929  5055  13.4015 
 47  123.9  5.8  2.2  7.8  491.6  127.0  2.8  -7.9  3.8  99.9  659  13.4488  650  13.1829 
 48  123.5  2.1  -4.2  3.4  94.5  118.3  1.7  7.3  2.7  62.6  6059  14.0147  6066  14.3509 
 49  124.4  1.8  0.6  2.5  52.0  122.3  1.4  4.6  2.0  32.9  2895  12.9039  2924  14.2689 
 50  118.0  2.1  9.9  3.0  80.4  116.5  1.4  4.0  2.0  32.7  2817  14.1856  2813  14.3626 
 51  122.0  2.3  1.0  3.9  75.7  117.3  1.9  3.4  3.3  53.4  5139  12.4373  5071  12.4486 
 52  121.5  1.2  -1.2  1.6  20.5  123.1  1.3  2.7  1.8  26.6  5215  14.5923  5215  13.605 
 53  122.0  2.0  6.0  2.7  62.5  117.2  2.6  7.8  3.6  107.3  534  14.0698  518  13.3857 
 54  118.9  0.7  1.1  0.8  4.5  119.4  1.4  0.9  1.6  18.2  6097  14.2039  6100  13.8887 
 55  122.5  2.1  0.3  2.7  61.2  119.7  3.8  3.2  5.1  211.7  258  13.6361  238  14.678 
 56  119.5  4.2  4.7  6.9  411.3  123.1  2.6  -1.0  4.1  134.6  886  13.5123  918  14.0816 
 57  120.0  1.6  3.2  2.0  30.6  125.4  3.2  -2.6  2.5  13.8  6071  14.0773  6080  13.8378 
 58  121.2  2.4  4.5  4.1  137.5  128.0  6.3  -3.3  11.2  617.2  3472  13.3241  3438  13.1126 
 59  120.8  1.2  3.3  1.6  22.3  119.2  1.6  -0.1  2.3  41.8  5621  14.029  5591  14.3596 
 60  122.1  4.0  2.4  6.7  378.3  121.0  3.7  -7.1  6.6  365.7  6096  13.5933  6108  13.9492 
 61  120.4  1.5  1.1  2.1  38.0  123.0  1.4  -0.9  1.9  29.0  0 0 0 0
 62  120.3  1.7  -2.5  2.2  38.6  118.4  1.4  0.3  1.8  26.0  619  13.4248  639  13.1152 
 63  127.3  1.1  -2.0  1.3  12.3  121.9  2.0  0.5  2.3  40.6  624  14.187  630  13.525 
 64  121.6  1.2  1.9  0.9  6.4  126.2  2.4  1.9  1.4  8.1  0 0 0 0
