Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 12 939
1 11 926
2 37 931
3 31 973
4 28 997
5 36 993
6 32 986
7 30 967
8 12 949
9 31 964
10 31 967
11 38 924
12 30 935
13 34 929
14 43 998
15 42 945
16 19 994
17 35 989
18 26 966
19 31 991
20 48 958
21 30 993
22 41 996
23 53 989
24 49 970
25 53 970
26 15 975
27 57 996
28 31 971
29 31 970
30 62 981
31 16 982
32 37 945
33 29 926
34 31 941
35 31 974
36 42 996
37 31 955
38 39 945
39 40 991
40 29 940
41 34 927
42 9 941
43 34 991
44 24 942
45 27 951
46 44 942
47 28 940
48 28 957
49 28 953
50 13 938
51 32 945
52 22 952
53 31 972
54 42 937
55 36 944
56 33 929
57 34 971
58 33 994
59 26 946
60 37 924
61 34 947
62 39 941
63 44 933
64 30 958
65 34 953
66 43 956
67 25 944
68 29 936
69 29 957
70 37 950
71 11 940
72 25 927
73 45 955
74 20 942
75 37 935
76 31 946
77 35 939
78 29 928
79 23 987
80 33 919
81 37 925
82 41 920
83 38 919
84 41 922
85 33 918
86 38 937
87 31 910
88 30 912
89 36 920
90 45 923
91 34 923
92 34 932
93 34 917
94 45 922
95 37 990
96 41 954
97 31 945
98 41 943
99 31 953
100 32 966
101 27 957
102 30 950
103 35 965
104 37 955
105 32 935
106 22 943
107 42 949
108 44 958
109 46 952
110 44 970
111 50 957
112 33 930
113 50 941
114 52 936
115 53 933
116 45 946
117 50 934
118 46 923
119 28 969
120 56 983
121 49 951
122 43 927
123 55 941
124 44 955
125 48 944
126 50 940
127 48 941
