Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 73.9 2.3 71.1 2.4 77.1 1.4 80.6 1.0 
1 74.6 2.4 73.0 2.4 76.6 1.1 74.7 1.1 
2 68.7 2.2 68.3 2.1 70.8 1.3 77.3 1.1 
3 71.4 2.1 65.1 2.3 76.3 1.1 74.5 1.1 
4 74.0 2.2 72.8 2.1 72.0 1.3 75.3 1.4 
5 70.3 2.2 68.8 2.2 73.3 1.2 69.7 1.1 
6 65.8 2.3 74.8 2.1 78.6 1.4 74.3 1.1 
7 70.2 2.2 68.3 2.1 73.8 1.2 76.4 1.1 
8 71.8 2.3 69.6 2.4 75.4 1.2 73.5 1.1 
9 69.2 2.2 73.3 2.2 76.5 1.1 72.6 1.4 
10 70.8 2.2 70.8 2.4 72.5 1.1 70.5 1.1 
11 62.1 2.3 65.5 2.5 78.9 1.4 77.1 1.3 
12 70.2 2.2 71.7 2.4 75.2 1.1 76.5 1.5 
13 66.0 2.4 67.6 2.2 74.1 1.4 71.8 1.4 
14 75.4 2.1 63.7 2.4 70.8 1.2 73.3 1.2 
15 71.7 2.4 69.8 2.4 72.6 1.2 76.9 1.1 
16 82.9 2.1 93.2 2.0 92.1 1.1 92.1 1.4 
17 90.1 2.1 86.7 2.1 92.3 1.1 96.4 1.0 
18 88.2 2.1 89.3 2.1 90.4 1.3 91.1 1.1 
19 89.5 2.1 83.7 2.2 84.8 1.2 86.7 1.1 
20 83.2 2.1 80.6 2.1 98.6 1.2 97.5 1.1 
21 81.7 2.2 84.2 2.1 94.5 1.3 98.7 1.0 
22 86.9 2.1 85.1 2.2 86.7 1.4 89.7 1.4 
23 76.0 2.2 82.2 2.1 89.2 1.2 90.6 1.1 
24 88.0 2.1 85.6 1.9 91.6 1.1 91.5 1.0 
25 84.2 2.1 86.6 2.0 92.9 1.2 86.1 1.3 
26 86.4 1.9 88.3 2.1 92.9 1.1 94.5 1.1 
27 83.7 2.1 82.3 2.1 95.1 1.2 95.0 1.1 
28 84.4 1.9 81.7 2.2 89.6 1.2 91.3 1.1 
29 82.5 2.1 85.1 2.0 90.9 1.4 94.4 1.1 
30 80.7 2.0 83.4 2.1 95.7 1.1 89.5 1.3 
31 89.0 2.2 85.5 2.0 95.2 1.1 92.7 1.0 
32 60.8 3.2 57.2 3.3 69.2 1.3 66.0 1.2 
33 65.7 2.9 62.2 3.1 66.5 1.3 68.5 1.6 
34 60.0 2.9 64.1 2.9 73.8 1.3 67.8 1.5 
