Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 43 949
1 27 957
2 46 940
3 47 953
4 37 952
5 40 941
6 38 930
7 16 939
8 35 945
9 42 934
10 22 938
11 41 931
12 38 941
13 31 931
14 40 944
15 59 961
16 29 934
17 30 943
18 39 944
19 27 932
20 34 941
21 37 945
22 35 942
23 34 940
24 31 934
25 30 948
26 32 931
27 28 949
28 44 953
29 41 958
30 33 941
31 34 929
32 13 920
33 20 931
34 14 925
35 18 928
36 15 915
37 17 928
38 11 920
39 6 920
40 15 909
41 24 945
42 17 934
43 19 918
44 23 936
45 21 914
46 21 923
47 23 914
48 30 932
49 27 935
50 24 927
51 25 936
52 30 934
53 25 929
54 24 925
55 24 924
56 36 938
57 25 936
58 22 930
59 27 928
60 31 930
61 33 934
62 32 927
63 31 927
64 6 917
65 7 910
66 7 926
67 7 910
68 6 909
69 7 910
70 7 915
71 6 928
72 6 909
73 6 897
74 6 906
75 9 908
76 7 907
77 5 919
78 6 909
79 8 905
80 10 941
81 20 945
82 14 952
83 28 953
84 17 941
85 19 959
86 9 945
87 21 941
88 20 953
89 26 943
90 24 943
91 25 946
92 28 951
93 27 941
94 19 938
95 16 942
96 32 945
97 24 939
98 34 945
99 35 937
100 35 940
101 24 919
102 37 933
103 28 983
104 31 931
105 29 914
106 26 918
107 21 927
108 36 945
109 34 933
110 33 926
111 10 928
112 22 931
113 25 929
114 21 920
115 11 921
116 21 925
117 23 922
118 34 933
119 22 919
120 13 907
121 26 927
122 20 915
123 23 910
124 11 918
125 25 919
126 20 915
127 29 920
