Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 84.5 2.7 80.4 2.7 94.1 1.4 87.9 1.1 
1 85.4 2.5 82.5 2.6 86.8 1.5 88.8 1.7 
2 81.7 2.5 83.6 2.7 88.1 1.2 90.5 1.2 
3 81.9 2.7 83.8 2.6 96.7 1.2 97.3 1.5 
4 84.5 2.6 85.8 2.6 92.0 1.2 86.8 1.4 
5 86.5 2.6 86.4 2.6 90.0 1.4 92.3 1.3 
6 84.5 2.7 88.5 2.7 93.7 1.3 95.6 1.1 
7 86.9 2.7 84.7 2.8 91.8 1.3 96.4 1.2 
8 90.2 2.7 92.6 2.9 84.5 1.3 88.1 1.2 
9 85.7 2.5 85.2 2.7 91.4 1.3 89.1 1.2 
10 82.7 2.9 85.1 2.9 90.0 1.5 94.9 1.2 
11 89.1 2.7 85.3 2.9 92.8 1.3 88.2 1.2 
12 86.6 2.5 86.0 2.9 89.4 1.4 91.8 1.1 
13 79.8 2.8 90.2 2.7 90.5 1.4 88.3 1.2 
14 89.7 2.9 83.7 2.7 100.8 1.3 91.2 1.4 
15 82.5 2.6 84.7 2.7 92.3 1.3 95.5 1.1 
16 77.3 2.5 76.0 2.5 82.6 1.4 79.4 1.4 
17 74.4 2.6 76.6 2.2 77.2 1.2 79.5 1.1 
18 73.5 2.3 75.0 2.2 83.1 1.2 82.8 1.2 
19 76.1 2.4 76.8 2.3 80.0 1.2 82.9 1.2 
20 74.1 2.4 69.4 2.4 78.7 1.3 77.2 1.2 
21 72.4 2.4 82.5 2.5 79.0 1.2 76.5 1.1 
22 73.0 2.4 69.3 2.5 85.2 1.2 87.4 1.1 
23 77.8 2.5 73.3 2.3 85.6 1.3 76.8 1.2 
24 70.6 2.5 67.4 2.2 72.6 1.1 76.2 1.0 
25 71.0 2.3 70.3 2.5 82.8 1.2 81.3 1.1 
26 74.7 2.3 72.8 2.2 83.3 1.2 81.4 1.1 
27 75.5 2.4 70.0 2.4 80.1 1.2 76.1 1.2 
28 73.3 2.6 72.0 2.4 81.2 1.2 82.9 1.1 
29 78.0 2.6 72.0 2.2 84.8 1.4 81.6 1.2 
30 69.1 2.3 72.7 2.3 84.8 1.2 76.7 1.2 
31 76.4 2.3 73.6 2.4 83.1 1.2 81.0 1.1 
32 62.5 3.0 65.6 3.0 70.6 1.2 66.1 1.5 
33 63.1 2.6 67.7 2.5 69.9 1.2 69.1 1.1 
34 64.0 2.7 70.0 2.9 65.1 1.3 71.5 1.3 
35 56.8 2.4 58.9 2.4 70.7 1.2 68.3 1.6 
36 66.3 2.7 67.3 2.9 70.0 1.3 71.6 1.1 
37 64.5 2.2 66.1 2.2 70.4 1.3 67.4 1.5 
38 68.5 2.7 66.4 2.5 68.7 1.2 72.0 1.1 
39 65.9 2.5 68.0 2.2 72.7 1.2 68.3 1.1 
40 62.9 2.5 67.6 2.4 68.2 1.1 65.3 1.1 
41 58.5 2.6 62.0 2.5 68.8 1.2 70.3 1.1 
42 62.2 2.5 57.6 2.5 67.7 1.2 70.9 1.2 
43 70.5 2.5 64.4 2.5 71.4 1.2 68.2 1.4 
44 60.6 2.9 61.5 2.9 65.0 1.3 67.9 1.1 
45 59.6 2.2 58.9 2.6 66.0 1.2 65.7 1.2 
46 66.3 2.3 61.5 2.4 68.4 1.3 65.4 1.2 
47 57.2 2.5 58.8 2.5 68.0 1.2 71.3 1.1 
48 81.6 2.2 80.6 2.1 87.2 1.1 87.3 1.0 
49 82.8 2.3 81.0 2.3 92.9 1.3 88.9 1.2 
50 87.4 2.3 81.7 2.3 87.6 1.3 87.8 1.0 
51 87.6 2.3 83.3 2.4 82.9 1.4 86.2 1.3 
52 84.6 2.3 75.3 2.3 91.2 1.2 86.8 1.2 
53 89.6 2.5 82.4 2.5 87.5 1.3 88.7 1.6 
54 80.8 2.4 82.9 2.3 85.3 1.3 80.1 1.2 
55 85.6 2.6 85.7 2.3 91.5 1.2 87.6 1.2 
56 79.2 2.5 81.4 2.2 88.1 1.1 90.4 1.1 
57 80.5 2.3 85.2 2.2 82.8 1.3 90.6 1.3 
