Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 862
1 776
2 780
3 789
4 783
5 951
6 878
7 777
8 785
9 787
10 775
11 736
12 770
13 772
14 772
15 787
16 774
17 777
18 777
19 766
20 774
21 771
22 780
23 776
24 765
25 774
26 776
27 760
28 777
29 776
30 767
31 775
32 760
33 764
34 759
35 748
36 775
37 775
38 753
39 767
40 759
41 747
42 767
43 759
44 776
45 768
46 755
47 768
48 790
49 794
50 799
51 783
52 794
53 793
54 792
55 804
56 806
57 796
58 784
59 785
60 780
61 792
62 802
63 787
64 768
65 765
66 757
67 768
68 763
69 765
70 747
71 758
72 761
73 747
74 740
75 767
76 752
77 754
78 753
79 757
80 743
81 731
82 747
83 742
84 743
85 727
86 746
87 735
88 711
89 739
90 733
91 734
92 744
93 727
94 717
95 742
96 747
97 732
98 758
99 743
100 744
101 730
102 738
103 740
104 756
105 741
106 755
107 731
108 747
109 698
110 748
111 740
112 757
113 767
114 767
115 771
116 768
117 996
118 953
119 754
120 776
121 767
122 762
123 773
124 757
125 779
126 763
127 763
