Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 73.3 2.2 71.0 2.2 73.1 1.1 75.6 1.1 
1 74.9 2.1 75.5 2.4 82.7 1.2 80.4 1.1 
2 71.6 2.2 72.5 2.1 78.0 1.2 79.2 1.1 
3 75.8 2.1 76.2 2.0 80.3 1.2 77.3 1.1 
4 72.8 2.1 76.2 2.2 81.2 1.3 80.7 1.4 
5 71.7 2.1 75.1 2.1 80.0 1.1 80.2 1.0 
6 76.0 2.2 71.5 2.3 84.1 1.1 79.0 1.5 
7 74.7 2.2 75.1 2.1 79.5 1.2 77.7 1.1 
8 77.9 2.2 69.0 2.4 85.5 1.3 81.4 1.2 
9 75.3 2.3 76.8 2.1 82.1 1.2 83.8 1.4 
10 71.0 2.2 79.0 2.2 80.1 1.1 77.1 1.1 
11 76.9 2.3 74.8 2.2 80.4 1.1 83.1 1.1 
12 69.6 2.3 67.1 2.3 79.8 1.1 75.7 1.5 
13 67.8 2.3 67.3 2.3 83.3 1.1 80.3 1.4 
14 68.5 2.4 69.4 2.4 75.9 1.3 77.4 1.5 
15 73.3 2.2 69.7 2.3 86.9 1.1 81.4 1.3 
16 71.8 1.9 72.8 2.3 82.0 1.2 76.3 1.0 
17 67.8 1.9 68.1 2.2 83.4 1.1 77.9 1.5 
18 76.0 2.0 71.5 2.0 78.9 1.2 76.8 1.0 
19 70.7 2.1 72.3 2.0 73.3 1.1 77.0 1.5 
20 72.3 2.0 75.0 1.9 78.3 1.2 78.4 1.1 
21 73.9 2.0 64.7 2.0 75.6 1.4 79.7 1.0 
22 71.5 2.0 75.8 2.0 79.0 1.4 83.2 1.1 
23 73.8 2.1 71.1 2.0 71.8 1.3 75.5 1.0 
24 75.0 1.9 74.3 2.0 79.7 1.1 76.9 1.1 
25 74.3 2.0 69.1 2.1 79.6 1.1 76.0 1.3 
26 70.8 2.0 72.4 1.9 80.1 1.1 75.9 1.0 
27 66.6 2.0 70.1 2.0 76.7 1.1 79.7 1.0 
28 66.0 1.9 65.8 2.2 80.3 1.3 80.4 1.0 
29 67.1 2.0 66.9 2.1 77.6 1.3 83.7 1.1 
30 70.5 2.0 73.6 2.1 82.6 1.1 79.9 1.2 
31 70.5 1.9 70.2 2.0 74.1 1.1 77.0 1.4 
32 75.1 2.9 82.8 2.8 82.0 1.2 82.5 1.3 
33 78.2 2.7 77.4 2.5 81.2 1.3 83.8 1.1 
34 73.8 2.7 81.8 2.8 82.1 1.3 81.5 1.1 
35 73.5 2.6 79.7 2.4 85.1 1.1 86.3 1.2 
36 78.6 2.9 78.6 2.8 84.1 1.4 86.4 1.1 
37 78.0 2.5 76.3 2.5 84.8 1.2 85.5 1.5 
38 74.7 2.8 78.2 2.7 84.8 1.2 87.4 1.1 
39 71.3 2.3 77.0 2.3 83.4 1.2 81.3 1.1 
40 75.7 2.6 70.7 2.4 80.9 1.2 85.8 1.5 
41 70.9 2.5 77.5 2.7 85.4 1.3 89.6 1.4 
42 75.4 2.6 79.2 2.7 83.9 1.2 90.8 1.3 
43 75.1 2.5 80.8 2.4 83.2 1.5 87.1 1.1 
44 73.4 2.8 68.4 2.9 87.1 1.1 86.8 1.2 
45 69.1 2.4 69.6 2.4 87.7 1.1 84.0 1.2 
46 77.4 2.6 80.3 2.4 80.3 1.2 84.5 1.2 
47 79.2 2.5 81.4 2.5 83.6 1.2 81.5 1.1 
48 69.9 2.0 73.2 2.0 73.3 1.2 77.0 1.4 
49 73.3 1.9 73.8 2.0 76.8 1.1 80.2 1.1 
50 75.7 2.0 80.5 2.1 73.0 1.1 74.7 1.1 
51 75.2 1.9 76.7 2.0 77.7 1.3 82.3 1.4 
52 73.1 2.2 72.2 2.1 77.1 1.1 70.3 1.3 
53 70.7 2.0 74.3 2.1 80.8 1.2 75.1 1.4 
54 72.5 2.0 78.9 2.1 79.9 1.2 84.4 1.1 
55 72.3 2.2 74.9 1.9 78.9 1.2 77.0 1.1 
56 76.2 2.1 72.1 1.9 79.5 1.2 76.7 1.0 
57 71.8 2.0 67.3 2.0 83.5 1.1 81.3 1.1 
58 73.2 2.0 78.3 2.1 68.7 1.2 75.8 1.2 
59 67.5 1.9 73.7 2.1 81.9 1.2 81.7 1.1 
60 75.4 2.1 76.3 1.9 79.6 1.2 75.3 1.2 
61 69.6 2.2 71.0 1.9 82.0 1.3 80.9 1.1 
62 69.1 2.4 68.7 2.1 83.3 1.2 79.8 1.4 
63 65.6 2.2 70.9 2.1 73.7 1.3 81.9 1.3 
64 66.8 2.1 75.2 2.1 77.0 1.2 80.0 1.0 
65 81.9 2.1 82.6 2.1 80.0 1.1 79.5 1.5 
66 81.2 2.2 81.0 2.0 81.8 1.2 83.9 1.1 
67 77.3 2.1 71.9 2.2 80.8 1.2 83.4 1.1 
68 84.8 2.2 81.3 2.1 78.0 1.2 76.6 1.0 
69 79.0 2.2 76.4 2.1 82.7 1.3 80.6 1.1 
70 75.7 2.1 79.2 2.1 84.5 1.2 81.0 1.1 
71 81.3 2.1 79.9 2.1 85.8 1.2 79.6 1.3 
