Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 73.5 2.5 71.2 2.5 77.2 1.4 76.1 1.1 
1 76.3 2.6 75.7 2.3 82.2 1.3 84.4 1.0 
2 72.9 2.4 70.0 2.6 80.0 1.2 77.8 1.2 
3 80.7 2.4 79.9 2.2 79.8 1.2 84.4 1.2 
4 73.1 2.3 75.9 2.4 79.0 1.4 80.1 1.1 
5 74.4 2.5 71.8 2.5 79.2 1.3 77.6 1.2 
6 71.7 2.4 76.3 2.6 85.6 1.2 85.3 1.1 
7 77.5 2.5 73.2 2.4 80.1 1.2 83.3 1.2 
8 79.6 2.6 76.4 2.7 84.2 1.2 77.7 1.4 
9 75.1 2.5 68.4 2.5 78.1 1.3 81.2 1.4 
10 75.2 2.5 69.4 2.5 82.6 1.3 83.2 1.2 
11 67.5 2.7 73.9 2.7 80.9 1.2 82.9 1.2 
12 70.1 2.5 74.1 2.6 81.2 1.2 83.0 1.2 
13 69.0 2.6 70.5 2.5 76.8 1.2 76.7 1.1 
14 76.2 2.5 72.5 2.6 81.3 1.4 77.3 1.4 
15 72.0 2.4 76.0 2.5 83.0 1.2 81.2 1.2 
16 77.2 2.0 76.8 2.2 79.6 1.2 77.5 1.1 
17 78.6 2.1 79.5 2.1 80.7 1.1 83.0 1.1 
18 78.2 2.2 84.1 2.1 83.3 1.2 80.3 1.1 
19 74.8 2.2 77.6 2.1 79.8 1.2 83.6 1.1 
20 74.7 2.2 77.1 2.2 84.3 1.1 80.1 1.1 
21 74.6 2.3 77.6 2.2 80.8 1.2 84.1 1.1 
22 75.0 2.0 73.1 2.1 81.0 1.4 79.0 1.4 
23 75.2 2.1 81.6 2.1 79.8 1.4 82.8 1.1 
24 73.7 2.2 76.4 2.0 85.7 1.2 82.0 1.1 
