Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 65.1 2.5 66.7 2.2 81.9 1.4 77.1 1.1 
1 67.1 2.3 64.9 2.2 76.5 1.1 78.7 1.2 
2 66.9 2.1 66.8 2.3 73.0 1.2 72.9 1.1 
3 69.2 2.2 76.8 2.1 72.3 1.2 79.4 1.2 
4 72.8 2.4 72.4 2.2 73.7 1.2 76.0 1.6 
5 72.3 1.9 73.1 2.0 79.5 1.2 77.6 1.1 
6 70.0 2.2 73.7 2.3 79.6 1.1 77.2 1.1 
7 71.3 2.3 67.2 2.1 75.9 1.1 73.7 1.1 
8 67.4 2.4 71.9 2.5 74.7 1.2 72.6 1.2 
9 70.8 2.2 66.2 2.4 72.1 1.2 74.7 1.1 
10 66.4 2.5 72.0 2.2 74.8 1.3 76.1 1.1 
11 61.6 2.4 71.9 2.2 77.5 1.3 78.9 1.2 
12 71.9 2.1 69.9 2.2 80.0 1.1 79.9 1.5 
13 73.4 2.4 64.6 2.1 72.3 1.2 79.4 1.2 
14 67.8 2.2 70.3 2.4 78.1 1.4 77.2 1.1 
15 68.0 2.2 68.8 2.2 76.2 1.2 72.4 1.1 
16 67.5 2.0 72.1 2.0 76.2 1.1 73.7 1.1 
17 78.3 2.1 74.5 2.0 80.3 1.3 77.7 1.1 
18 82.2 2.3 77.3 1.9 76.3 1.2 80.2 1.0 
19 79.4 2.1 76.8 2.2 78.7 1.2 77.2 1.1 
20 68.2 2.2 76.2 2.1 79.3 1.2 77.4 1.1 
21 74.1 2.2 69.7 2.3 80.1 1.1 84.0 1.1 
22 77.3 2.0 77.3 2.2 82.3 1.3 78.6 1.4 
23 71.6 2.0 71.4 2.0 78.4 1.3 75.3 1.3 
24 77.6 2.1 70.1 2.1 77.3 1.2 79.8 1.0 
25 70.5 2.2 72.0 1.9 76.4 1.2 82.5 1.3 
26 74.0 2.0 75.0 1.9 81.0 1.1 83.0 1.1 
27 71.2 2.1 75.0 2.2 80.0 1.1 80.0 1.0 
28 67.6 2.0 64.3 2.2 81.0 1.1 71.8 1.1 
29 69.8 2.1 71.7 2.0 76.3 1.1 76.0 1.5 
30 63.4 2.0 68.7 2.2 77.9 1.2 79.6 1.0 
31 70.8 2.2 73.5 2.2 73.0 1.1 74.8 1.1 
32 75.4 2.9 77.0 3.3 88.2 1.2 91.8 1.1 
33 82.2 2.6 81.7 2.8 87.9 1.1 84.5 1.5 
34 71.9 2.6 79.1 2.8 91.5 1.2 89.8 1.2 
35 77.6 2.5 77.1 2.7 78.3 1.4 86.5 1.3 
36 77.5 3.0 77.2 2.9 78.2 1.5 81.5 1.6 
37 77.1 2.5 77.5 2.4 87.9 1.2 82.7 1.6 
38 77.0 2.8 80.6 3.0 85.7 1.3 87.6 1.1 
39 80.8 2.4 73.2 2.4 91.6 1.2 86.3 1.4 
40 81.5 2.5 81.8 2.5 88.3 1.2 88.1 1.1 
41 76.6 2.7 79.9 2.8 90.5 1.3 88.6 1.0 
42 75.6 2.9 80.4 2.7 87.6 1.1 84.6 1.1 
43 75.0 2.6 71.1 2.7 81.5 1.2 82.9 1.2 
44 79.1 2.9 78.5 2.7 86.0 1.4 91.9 1.1 
45 77.2 2.4 76.3 2.5 86.5 1.2 82.7 1.5 
46 80.5 2.6 82.1 2.6 84.4 1.2 81.7 1.2 
47 79.1 2.4 77.6 2.4 87.4 1.4 87.9 1.0 
48 62.0 2.0 64.3 2.0 69.6 1.2 72.8 1.2 
49 72.7 2.0 68.6 2.0 71.8 1.1 69.8 1.1 
50 64.0 2.0 59.9 2.2 71.8 1.2 69.8 1.1 
51 66.3 2.3 67.4 2.1 72.3 1.1 72.3 1.1 
52 67.4 2.0 68.4 2.2 67.2 1.2 74.2 1.3 
53 69.3 2.0 64.5 2.2 70.0 1.2 71.3 1.0 
