Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 61.3 2.7 67.1 2.6 68.9 1.2 72.2 1.5 
1 64.2 2.5 62.5 2.5 70.6 1.3 71.9 1.1 
2 66.0 2.6 62.0 2.5 68.2 1.1 68.0 1.3 
3 69.1 2.3 68.2 2.6 75.0 1.2 72.0 1.1 
4 66.7 2.5 64.7 2.6 73.1 1.2 75.2 1.1 
5 63.2 2.4 68.9 2.4 74.5 1.2 67.5 1.2 
6 64.2 2.4 68.1 2.4 69.8 1.2 72.0 1.1 
7 59.6 2.6 67.3 2.6 78.1 1.4 73.6 1.1 
8 64.9 2.8 68.0 2.6 74.8 1.3 70.0 1.4 
9 64.5 2.4 59.0 2.6 72.2 1.4 69.5 1.1 
10 65.1 2.6 62.0 2.8 68.8 1.2 67.3 1.6 
11 63.1 2.5 63.4 2.8 72.2 1.2 69.4 1.2 
12 63.3 2.6 65.3 2.7 70.8 1.3 68.0 1.5 
13 61.0 2.4 61.2 2.5 64.3 1.2 69.0 1.4 
14 67.9 2.6 67.8 2.6 71.2 1.2 68.6 1.1 
15 64.0 2.6 60.1 2.5 72.8 1.2 75.2 1.1 
16 65.8 2.3 69.2 2.3 72.7 1.1 75.5 1.0 
17 64.0 2.2 71.7 2.3 68.5 1.1 70.8 1.1 
18 74.7 2.3 72.0 2.3 79.2 1.4 83.5 1.1 
19 71.0 2.4 74.2 2.2 78.5 1.2 77.0 1.1 
20 71.7 2.1 68.8 2.3 80.1 1.3 83.4 1.0 
21 71.0 2.5 68.9 2.2 77.8 1.2 80.3 1.4 
22 75.7 2.2 75.9 2.2 78.1 1.3 80.0 1.0 
23 74.9 2.3 72.0 2.1 73.4 1.2 75.7 1.0 
24 66.5 2.2 72.2 2.2 79.2 1.4 83.0 1.0 
25 72.0 2.1 69.1 2.4 74.2 1.2 75.8 1.0 
26 69.8 2.3 66.5 2.3 84.6 1.1 79.9 1.2 
27 67.7 2.4 70.8 2.1 82.7 1.2 81.0 1.1 
28 64.6 2.3 61.6 2.2 76.8 1.2 79.6 1.0 
29 68.0 2.5 72.0 2.2 78.0 1.4 76.4 1.0 
30 69.5 2.2 68.4 2.2 75.3 1.4 79.1 1.1 
31 70.0 2.2 68.9 2.1 78.3 1.2 78.8 1.1 
32 72.0 3.0 69.8 2.8 84.7 1.1 84.6 1.5 
33 71.0 2.6 69.2 2.6 76.3 1.1 81.0 1.3 
34 78.3 2.8 77.0 2.5 82.9 1.4 84.2 1.1 
