Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 78.3 2.4 78.0 2.4 85.3 1.2 87.5 1.0 
1 77.4 2.2 77.4 2.4 85.6 1.2 87.3 1.0 
2 82.9 2.1 79.1 2.2 86.6 1.2 84.9 1.0 
3 77.1 2.1 80.5 2.2 82.7 1.4 84.0 1.1 
4 81.1 2.1 75.7 2.4 88.2 1.1 85.6 1.1 
5 76.8 2.1 79.5 2.4 84.6 1.4 87.2 1.0 
6 75.1 2.1 74.2 2.5 81.8 1.3 76.8 1.1 
7 79.6 2.2 80.4 2.2 87.2 1.1 84.2 1.0 
8 79.4 2.5 75.6 2.5 82.5 1.3 78.8 1.4 
9 76.2 2.2 78.0 2.2 88.1 1.1 85.0 1.1 
10 77.9 2.4 75.8 2.5 84.1 1.1 81.7 1.1 
11 78.8 2.3 74.6 2.5 88.6 1.1 81.4 1.3 
12 73.3 2.3 76.9 2.4 85.6 1.2 87.3 1.1 
13 78.6 2.2 75.2 2.4 84.2 1.3 79.7 1.2 
14 79.2 2.3 82.8 2.3 83.5 1.3 88.3 1.0 
15 74.3 2.2 73.8 2.3 85.7 1.3 81.5 1.3 
16 84.8 2.1 87.1 2.4 93.7 1.2 94.9 1.2 
17 90.2 2.3 85.9 2.2 92.5 1.2 88.4 1.0 
18 84.2 2.3 80.3 2.2 88.5 1.2 94.4 1.3 
19 87.7 2.2 80.9 2.3 92.8 1.2 84.6 1.3 
20 83.7 2.3 85.4 2.1 94.5 1.3 91.5 1.5 
21 88.7 2.3 91.6 2.3 90.2 1.5 97.3 1.1 
22 81.9 2.4 78.0 2.4 92.1 1.2 94.7 1.1 
23 84.5 2.3 87.5 2.1 91.8 1.2 88.2 1.0 
24 82.6 2.1 83.5 2.1 87.7 1.1 85.5 1.2 
25 81.5 2.4 78.7 2.1 89.9 1.3 92.0 1.1 
26 81.2 2.2 83.5 2.1 93.1 1.4 84.6 1.3 
27 78.2 2.1 82.4 2.2 94.9 1.3 92.5 1.1 
28 80.1 2.1 81.9 2.2 92.0 1.2 89.6 1.2 
29 85.8 2.4 92.1 2.3 85.7 1.2 92.1 1.0 
30 77.2 2.1 76.4 2.2 85.0 1.2 84.2 1.5 
31 81.8 2.2 82.0 2.1 95.9 1.2 91.6 1.2 
32 78.5 2.8 80.4 2.9 76.0 1.5 77.8 1.6 
33 77.7 2.6 71.8 2.5 85.2 1.3 80.3 1.1 
34 72.9 2.7 76.0 2.8 80.0 1.3 83.5 1.2 
35 79.9 2.4 73.0 2.4 86.6 1.2 83.7 1.3 
36 81.5 2.9 83.2 3.0 76.0 1.2 80.6 1.2 
37 76.8 2.4 79.4 2.3 80.2 1.3 84.1 1.2 
38 74.1 2.8 74.4 3.1 80.2 1.2 81.2 1.6 
39 75.3 2.2 77.2 2.4 83.9 1.4 91.6 1.3 
40 74.0 2.3 75.7 2.6 85.2 1.3 79.3 1.5 
41 72.1 2.5 75.3 2.6 81.9 1.5 77.2 1.3 
42 85.2 2.5 78.1 2.6 92.3 1.3 85.2 1.4 
43 67.3 2.5 76.4 2.4 80.5 1.2 77.3 1.2 
44 73.3 2.7 70.5 2.8 78.1 1.3 79.7 1.2 
45 70.2 2.4 69.5 2.3 84.2 1.2 88.1 1.1 
46 76.3 2.4 78.5 2.5 84.9 1.4 83.9 1.6 
47 75.7 2.4 72.9 2.3 84.9 1.3 88.0 1.1 
48 71.1 2.1 74.5 2.3 74.5 1.3 71.6 1.5 
49 61.4 2.3 66.9 2.2 72.7 1.2 75.6 1.1 
50 64.3 2.2 67.5 2.1 79.8 1.1 70.1 1.3 
51 66.6 2.1 65.5 2.5 77.5 1.2 71.5 1.2 
52 68.6 2.1 69.2 2.2 75.0 1.2 72.9 1.1 
53 74.7 2.2 72.6 2.2 73.0 1.2 75.4 1.1 
54 69.8 2.1 62.8 2.3 76.6 1.1 80.0 1.1 
55 65.2 2.3 68.2 2.1 80.5 1.1 76.5 1.0 
56 63.4 2.0 66.1 2.1 72.0 1.2 76.1 1.1 
57 67.0 2.2 68.7 2.1 73.8 1.2 76.1 1.1 
58 64.3 2.2 67.9 2.1 74.9 1.5 78.2 1.2 
59 66.0 2.2 70.0 2.3 68.5 1.2 75.9 1.3 
60 64.3 2.3 67.5 2.1 76.2 1.2 78.7 1.1 
61 72.7 2.2 65.5 2.4 76.4 1.2 67.1 1.3 
62 65.6 2.2 65.8 2.4 73.6 1.2 73.3 1.1 
63 62.9 2.4 62.5 2.6 78.1 1.2 76.6 1.0 
64 88.2 2.4 86.5 2.4 87.6 1.2 87.5 1.0 
65 84.6 2.2 80.8 2.3 87.0 1.2 84.5 1.1 
66 90.5 2.4 88.6 2.3 90.9 1.3 87.0 1.4 
67 82.2 2.5 82.5 2.2 90.8 1.3 88.1 1.0 
68 89.6 2.5 86.5 2.3 83.3 1.5 88.1 1.1 
69 85.6 2.2 85.2 2.3 88.5 1.3 85.3 1.1 
70 85.5 2.3 84.8 2.2 88.0 1.1 81.5 1.3 
71 85.2 2.5 82.9 2.3 84.6 1.2 86.9 1.1 
72 88.8 2.5 86.4 2.5 93.6 1.3 86.4 1.4 
73 83.4 2.4 88.5 2.2 90.5 1.3 88.3 1.1 
74 82.8 2.3 81.5 2.3 84.2 1.2 79.6 1.2 
75 84.5 2.3 84.3 2.2 85.8 1.2 87.9 1.0 
76 82.3 2.4 84.3 2.3 83.5 1.3 88.5 1.1 
77 82.9 2.5 84.1 2.4 90.8 1.2 87.8 1.1 
78 84.1 2.3 83.8 2.3 87.2 1.2 83.8 1.4 
79 77.5 2.5 83.1 2.5 84.3 1.2 86.8 1.3 
80 66.2 3.8 66.9 4.1 77.8 1.3 71.8 1.2 
81 69.3 2.4 65.9 2.3 77.9 1.4 75.5 1.4 
82 71.7 2.9 72.0 2.9 72.1 1.4 72.4 1.1 
83 74.0 2.2 73.3 2.3 75.4 1.2 72.3 1.1 
84 69.0 2.6 73.3 2.5 72.1 1.1 69.8 1.0 
85 69.7 2.2 73.0 2.0 80.2 1.1 81.1 1.4 
86 66.7 2.3 72.9 2.4 74.2 1.4 75.8 1.0 
87 69.2 2.0 68.6 2.1 74.0 1.3 79.8 1.0 
88 77.0 2.1 73.7 2.1 75.9 1.1 72.1 1.1 
89 70.6 2.4 69.2 2.1 74.3 1.2 76.0 1.0 
90 67.7 2.3 68.8 2.0 76.2 1.1 70.5 1.5 
91 68.7 2.2 72.5 2.0 76.2 1.2 73.0 1.1 
92 70.5 2.3 70.2 2.0 72.7 1.1 75.2 1.1 
93 71.1 2.3 68.6 2.2 76.7 1.1 80.4 1.1 
94 67.8 2.0 72.0 2.0 75.3 1.2 71.5 1.3 
95 72.2 2.1 69.5 2.2 74.2 1.2 75.6 1.1 
96 68.2 1.9 65.5 1.9 74.0 1.4 72.4 1.0 
97 77.5 2.0 70.5 2.1 80.8 1.2 77.0 1.1 
98 79.9 1.8 79.6 2.0 78.2 1.2 73.9 1.3 
99 78.4 2.0 74.0 2.0 85.8 1.3 83.5 1.4 
100 75.8 1.8 73.8 1.9 71.9 1.1 69.9 1.1 
101 75.3 1.9 73.1 1.9 73.9 1.3 75.6 1.1 
102 79.0 1.8 75.7 2.0 73.0 1.4 71.7 1.4 
