Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 84.9 2.4 85.7 2.2 96.6 1.1 91.3 1.3 
1 92.1 2.3 88.4 2.2 98.0 1.2 93.5 1.2 
2 90.7 2.4 93.5 2.3 89.8 1.2 92.6 1.4 
3 88.2 2.2 89.1 2.2 91.3 1.3 89.1 1.1 
4 86.0 2.4 87.6 2.5 96.7 1.1 96.2 1.0 
5 90.0 2.0 88.1 2.0 98.2 1.4 92.9 1.1 
6 92.9 2.4 90.5 2.2 95.4 1.4 99.5 1.1 
7 91.6 2.5 92.0 2.2 96.8 1.2 92.0 1.1 
8 90.7 2.3 92.3 2.3 92.5 1.1 95.0 1.2 
9 89.8 2.3 90.5 2.2 90.8 1.4 99.0 1.2 
10 92.6 2.5 89.0 2.3 96.0 1.3 98.9 1.1 
11 88.4 2.2 93.2 2.2 87.3 1.1 95.0 1.4 
12 84.5 2.2 91.1 2.4 96.6 1.1 98.4 1.0 
13 91.5 2.5 92.5 2.3 91.7 1.2 97.6 1.1 
14 90.9 2.4 88.8 2.3 95.1 1.2 93.8 1.1 
15 94.2 2.2 92.4 2.5 88.9 1.2 88.8 1.1 
16 92.8 2.7 93.3 2.5 92.7 1.4 96.0 1.2 
17 91.9 2.8 91.2 2.8 97.3 1.3 100.0 1.1 
18 85.7 2.7 88.7 2.8 96.9 1.3 99.1 1.2 
19 88.5 2.6 90.0 2.7 97.3 1.3 98.7 1.2 
20 90.3 2.5 97.2 2.6 98.7 1.3 96.5 1.2 
21 97.2 2.6 84.5 2.6 98.7 1.4 97.1 1.2 
22 92.2 2.8 89.5 2.6 92.2 1.1 94.9 1.2 
23 92.4 2.6 94.4 2.6 97.8 1.4 96.4 1.1 
24 94.1 2.7 88.0 2.7 96.1 1.2 95.1 1.6 
25 86.9 2.6 93.3 2.7 97.4 1.3 99.6 1.2 
26 81.4 2.8 91.8 2.6 100.1 1.2 100.0 1.5 
27 92.5 2.6 88.0 2.6 97.2 1.3 96.8 1.2 
28 91.8 2.7 93.3 2.8 100.0 1.3 93.4 1.4 
29 86.7 2.6 87.7 2.6 92.0 1.2 89.6 1.2 
30 94.3 2.6 89.5 2.8 100.0 1.2 97.4 1.1 
31 84.8 2.6 84.8 2.6 100.9 1.2 100.7 1.2 
32 73.8 2.9 75.6 3.2 80.8 1.2 75.4 1.2 
33 73.4 2.8 80.6 2.7 76.3 1.3 77.5 1.5 
34 74.6 2.7 78.4 2.6 78.3 1.3 80.1 1.1 
35 72.3 2.5 71.2 2.4 76.2 1.2 79.4 1.1 
36 70.8 3.0 74.2 3.0 85.1 1.2 78.0 1.3 
37 71.4 2.6 72.3 2.4 77.9 1.4 76.4 1.1 
38 73.6 2.8 76.9 2.9 81.5 1.2 83.9 1.1 
39 69.9 2.3 69.5 2.6 71.1 1.4 80.0 1.2 
40 73.4 2.5 79.0 2.6 77.8 1.2 79.9 1.1 
41 64.4 2.8 68.0 2.6 80.9 1.2 73.1 1.3 
42 67.2 2.6 77.6 2.8 75.3 1.2 73.3 1.1 
43 70.0 2.6 74.3 2.6 81.0 1.2 71.5 1.3 
44 77.0 2.7 71.5 2.8 80.4 1.2 75.0 1.4 
45 67.7 2.5 70.1 2.6 86.2 1.3 80.0 1.2 
46 71.0 2.6 69.4 2.7 78.4 1.5 72.0 1.3 
47 73.0 2.4 72.8 2.6 81.2 1.2 82.8 1.2 
48 68.0 2.1 66.3 2.3 78.0 1.4 75.4 1.5 
49 70.3 2.2 72.3 2.2 72.5 1.2 70.0 1.2 
50 75.0 2.1 79.0 2.0 77.2 1.2 78.9 1.1 
51 69.9 2.3 71.3 2.2 71.7 1.4 73.8 1.5 
52 77.8 2.1 73.0 2.3 73.8 1.4 72.4 1.1 
53 68.6 2.2 67.7 2.4 80.3 1.2 77.5 1.2 
54 63.2 2.1 63.6 2.3 79.2 1.4 70.5 1.3 
55 66.3 2.3 67.7 2.2 79.6 1.3 76.7 1.1 
56 68.8 2.3 76.2 2.3 76.1 1.3 79.8 1.1 
57 70.5 2.2 61.6 2.2 76.0 1.2 75.9 1.1 
58 69.0 2.2 64.0 2.3 76.9 1.2 79.3 1.1 
59 69.2 2.3 73.9 2.2 77.1 1.2 78.8 1.1 
60 70.6 2.2 72.8 2.3 77.2 1.2 79.2 1.1 
61 70.2 2.4 64.8 2.3 76.3 1.3 79.9 1.1 
62 71.5 2.2 71.2 2.5 72.6 1.2 80.2 1.1 
63 66.8 2.4 72.1 2.4 76.6 1.3 73.0 1.2 
64 70.0 2.0 71.1 1.9 72.2 1.3 69.7 1.1 
65 68.1 2.1 69.0 2.1 72.7 1.1 76.0 0.9 
66 73.7 1.9 69.8 2.1 70.0 1.2 72.3 1.1 
67 73.3 1.9 77.5 2.0 69.8 1.4 75.3 1.1 
68 70.9 2.0 71.2 2.0 72.7 1.2 69.4 1.1 
69 69.1 2.1 69.2 2.0 73.6 1.1 75.3 1.0 
70 75.6 1.9 73.8 2.0 76.2 1.1 71.8 1.1 
71 71.2 2.1 72.8 1.9 67.4 1.3 71.4 1.1 
72 75.3 1.8 73.9 2.0 79.8 1.1 73.4 1.2 
73 76.7 1.9 69.8 2.0 72.6 1.0 74.3 1.0 
74 66.2 1.9 68.1 1.9 73.0 1.4 71.9 1.5 
75 69.9 1.9 73.3 2.1 75.7 1.1 75.7 1.0 
76 68.4 2.0 70.6 2.0 79.1 1.2 72.6 1.2 
77 67.8 2.0 70.8 1.9 71.8 1.1 76.8 1.2 
78 69.2 2.1 76.6 2.0 71.2 1.4 76.3 1.0 
79 69.5 2.0 67.9 2.1 75.4 1.1 75.0 1.5 
80 72.2 3.5 70.0 3.9 75.5 1.2 72.1 1.1 
81 59.2 2.4 61.1 2.1 70.5 1.2 69.2 1.0 
82 60.9 2.8 63.6 2.7 65.5 1.3 71.4 1.2 
83 66.8 2.0 71.6 2.0 73.4 1.1 75.6 1.0 
84 65.1 2.2 64.7 2.5 73.1 1.1 74.7 1.1 
85 73.2 2.0 73.1 1.8 72.7 1.1 72.3 1.0 
86 67.5 2.1 66.8 2.2 72.0 1.1 69.6 1.0 
87 67.1 1.8 72.3 1.8 73.6 1.2 75.7 1.0 
88 70.8 1.9 72.5 2.1 72.8 1.2 75.5 1.0 
89 66.7 1.9 64.0 1.9 74.4 1.2 70.1 1.4 
90 62.8 1.8 65.7 1.9 73.3 1.1 73.2 1.1 
91 63.9 1.8 67.7 2.0 66.8 1.1 64.6 1.1 
92 59.7 1.9 63.3 1.9 66.0 1.3 67.5 1.1 
93 67.8 1.9 66.8 2.0 75.2 1.1 72.5 1.1 
94 65.5 1.9 66.9 1.8 69.9 1.3 75.0 1.3 
95 65.6 1.9 67.6 1.9 69.2 1.2 64.1 1.1 
96 71.6 1.9 75.2 1.8 75.8 1.1 80.8 1.2 
97 73.6 1.9 76.3 1.9 69.0 1.3 75.5 1.4 
98 73.0 2.1 76.6 1.9 74.5 1.4 76.8 1.4 
99 75.8 1.8 74.1 2.1 77.7 1.3 74.3 1.3 
100 71.5 2.1 72.0 1.8 74.7 1.4 76.7 1.5 
101 76.6 2.0 78.1 2.0 70.3 1.3 75.8 1.1 
102 69.5 1.9 72.0 2.0 73.3 1.3 69.3 1.1 
