Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  127.8  2.5  -3.5  2.3  39.0  132.5  1.9  -2.1  1.6  20.4  5933  15.5227  5924  14.8634 
 1  129.9  7.3  -11.4  6.3  282.2  136.2  1.4  -6.5  0.9  2.5  3540  15.2434  3527  14.819 
 2  122.8  2.5  1.5  2.1  35.9  125.9  2.7  -4.2  2.3  38.0  830  14.2943  832  15.169 
 3  134.3  2.1  -3.6  1.9  28.2  131.8  2.0  -5.8  1.9  26.3  4431  15.4272  4412  14.4741 
 4  122.9  2.5  2.5  2.7  59.8  126.1  2.2  -1.1  2.4  45.9  4250  13.875  4315  13.7909 
 5  128.4  4.2  -0.6  2.9  66.5  130.0  2.3  -6.0  1.7  18.2  4831  14.7471  4834  14.6451 
 6  124.9  2.9  1.0  2.3  42.0  135.9  1.8  -7.9  1.4  13.9  0 0 0 0
 7  132.5  1.9  -5.2  2.2  30.2  121.8  3.4  -0.8  3.5  56.0  343  14.0291  320  14.0826 
 8  138.0  2.6  -6.2  1.7  22.2  135.8  3.4  -7.8  2.3  38.1  0 0 0 0
 9  133.5  1.9  -6.0  1.6  16.9  137.3  1.9  -3.2  1.5  17.6  4840  15.4509  4823  15.6254 
 10  125.6  2.0  -0.6  2.2  36.6  127.5  1.3  -1.5  1.4  15.2  6043  14.839  6019  14.9117 
 11  120.6  2.2  1.4  1.7  23.8  129.2  1.8  -1.3  1.3  13.6  0 0 0 0
 12  128.4  4.6  -1.7  3.0  64.1  131.4  2.7  -3.6  1.8  22.5  0 0 0 0
 13  127.0  2.2  1.1  1.4  14.9  129.3  2.8  -3.7  1.8  22.2  5941  15.6133  5940  15.7506 
 14  127.2  2.0  -7.3  1.7  19.9  125.2  2.7  -1.3  2.1  31.8  0 0 0 0
 15  130.8  3.3  -3.8  3.0  69.5  127.8  2.0  -0.4  1.9  27.3  1306  14.6032  1324  15.9334 
 16  130.6  5.3  1.1  6.3  338.5  120.1  2.8  3.3  3.6  104.0  4678  14.4893  4735  15.1784 
 17  132.1  3.5  -2.5  4.4  142.7  131.0  4.1  -0.4  4.8  183.3  1209  14.2576  1265  15.1166 
 18  133.6  4.0  -11.5  4.2  138.6  130.4  1.5  -3.1  1.6  19.6  482  13.7734  485  13.77 
 19  127.2  1.3  0.2  1.2  10.9  126.8  1.9  1.1  1.7  22.6  0 0 0 0
 20  133.2  3.8  -2.2  3.0  72.8  131.0  5.6  -5.1  4.6  151.9  605  14.6224  630  15.2475 
 21  130.2  2.5  -6.3  2.7  59.0  130.9  2.1  6.8  2.1  37.5  4249  15.1812  4292  14.4013 
 22  126.9  2.5  3.9  2.3  44.2  136.0  2.4  -3.1  2.1  33.7  242  14.603  219  14.9772 
 23  129.4  4.5  -1.6  3.2  78.5  126.2  2.0  0.1  1.4  14.0  0 0 0 0
 24  122.7  1.8  5.1  2.3  41.0  136.1  3.5  -2.6  4.4  145.7  5966  15.4114  5979  14.9832 
 25  132.1  2.6  -1.0  3.5  100.5  134.1  2.9  -3.0  4.0  127.6  5739  16.0379  5757  14.838 
 26  123.9  3.3  -0.2  3.3  83.3  130.7  1.4  -2.4  1.4  14.8  289  14.6845  258  14.2145 
 27  133.4  6.6  -4.4  5.6  227.5  131.2  3.2  -0.2  2.7  52.0  5954  15.6894  5939  15.6327 
 28  128.2  2.8  0.1  3.3  86.0  127.0  1.9  1.8  2.3  41.4  1444  14.6521  1423  14.2367 
 29  127.8  1.9  2.3  1.3  12.8  131.7  4.6  3.3  3.1  70.0  0 0 0 0
 30  128.7  3.2  -2.1  2.3  37.4  135.4  4.2  -3.1  2.9  54.1  0 0 0 0
 31  144.5  3.4  -5.0  3.2  78.0  124.8  4.6  -0.0  4.5  148.4  4861  15.6226  4861  14.7081 
 32  127.6  2.4  1.9  2.1  32.9  125.0  2.3  -0.3  2.0  30.0  0 0 0 0
 33  120.1  2.2  1.7  3.0  72.6  119.1  4.5  4.8  6.0  288.9  0 0 0 0
 34  124.1  4.2  -2.9  6.5  348.6  119.3  2.2  2.4  3.5  57.8  383  14.3924  338  12.7697 
 35  130.6  4.1  -5.3  3.8  112.1  125.4  2.8  1.1  2.7  43.7  0 0 0 0
 36  122.7  3.5  2.7  5.6  82.3  122.8  2.3  -2.2  4.6  45.0  1234  13.128  1304  13.4079 
 37  127.1  3.8  -0.3  6.7  163.6  126.5  6.6  -0.4  11.7  475.5  5863  15.074  5856  14.5283 
 38  119.0  3.4  3.2  5.2  210.3  122.5  5.2  -1.3  7.8  471.6  995  13.9086  943  13.6512 
 39  124.1  1.3  0.4  1.4  16.9  124.9  1.5  -9.8  1.8  22.2  612  13.2237  633  13.469 
 40  126.2  1.4  -1.0  1.8  25.7  121.0  1.0  -0.2  1.4  14.2  0 0 0 0
 41  123.0  3.1  -1.7  2.5  44.8  132.2  4.1  0.1  3.1  69.3  0 0 0 0
 42  125.1  1.9  -0.1  2.5  54.5  124.5  4.3  1.5  5.6  272.5  0 0 0 0
 43  124.9  2.9  1.3  3.6  109.2  125.8  0.9  -0.1  1.1  10.0  0 0 0 0
 44  124.3  1.8  -1.6  1.9  28.3  121.2  3.9  -1.2  4.2  139.4  0 0 0 0
 45  129.0  2.9  -1.1  3.9  120.3  124.6  1.7  0.7  2.4  46.6  5837  14.9369  5838  15.2216 
 46  124.7  2.0  2.3  2.5  49.4  122.0  2.1  2.1  2.6  53.9  5101  15.051  5051  14.6146 
 47  119.0  4.4  1.1  5.8  277.0  130.6  2.3  -11.7  3.1  66.2  482  14.2679  500  13.1189 
 48  129.5  3.6  -6.9  5.8  275.4  122.0  1.5  4.5  2.4  48.8  5903  14.895  5904  14.5703 
 49  128.0  2.0  1.6  2.7  64.4  121.9  2.0  4.0  2.7  61.6  2968  13.9142  3001  14.3168 
 50  116.2  2.7  10.7  3.8  129.9  119.4  1.3  -0.0  1.9  29.9  2808  14.4166  2832  14.4573 
 51  122.2  2.2  3.3  3.5  100.1  119.5  1.1  1.4  1.8  26.5  5995  11.7945  5980  11.6583 
 52  126.7  0.9  -2.4  1.3  12.6  124.1  1.2  1.3  1.6  21.9  5122  15.0868  5090  14.2881 
 53  120.2  1.3  9.7  1.8  28.8  125.1  1.5  -0.4  2.1  34.7  516  15.2806  527  14.2762 
 54  122.0  0.9  1.5  1.0  7.6  125.2  1.4  -3.2  1.5  17.7  5943  14.5589  5944  14.7104 
 55  122.4  2.7  7.0  3.5  100.6  118.4  4.8  2.4  6.4  331.0  294  14.0189  280  15.2129 
 56  110.1  7.9  17.8  12.9  1435.6  122.1  7.1  9.7  11.2  1028.2  1016  14.2404  980  14.9554 
 57  121.0  2.1  2.2  2.5  50.9  125.8  3.9  -2.7  3.1  21.1  5934  15.0722  5921  14.3713 
 58  122.9  4.8  2.0  8.3  579.8  129.4  5.0  -5.0  9.0  395.2  6137  13.3777  6113  13.2529 
 59  120.4  0.9  6.3  1.3  13.9  124.9  1.8  -3.3  2.7  56.5  5493  14.6114  5482  14.9885 
 60  128.9  2.9  -3.8  5.0  93.5  113.5  2.8  7.8  5.3  143.3  5938  14.7119  5949  14.6793 
 61  125.6  1.2  -1.9  1.7  25.1  131.0  1.0  -6.5  1.4  15.4  0 0 0 0
 62  122.6  1.4  -0.7  1.8  26.4  123.9  2.3  0.1  3.0  74.0  593  14.2217  603  14.3167 
 63  126.2  1.0  1.0  1.1  10.0  124.8  1.8  2.0  2.1  33.4  583  14.7336  584  14.5603 
