Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  122.0  2.3  -4.4  2.2  34.1  120.9  1.3  6.5  1.1  9.5  6029  14.7606  6021  13.8295 
 1  130.6  5.3  -11.0  4.5  148.4  142.9  4.3  -11.4  2.8  23.4  3617  13.6505  3642  13.1487 
 2  122.2  2.3  -0.2  1.9  30.3  118.5  3.2  -3.8  2.8  55.1  812  12.6928  878  13.232 
 3  124.8  2.0  -3.5  1.8  25.0  122.9  2.2  -4.5  2.0  30.4  4343  13.8541  4329  13.5882 
 4  121.7  2.1  2.8  2.2  40.0  117.6  1.0  1.2  1.1  9.5  6072  12.191  6067  12.0999 
 5  124.1  2.6  4.7  1.8  25.0  127.7  3.3  -7.2  2.4  39.1  6051  13.1633  6039  13.0034 
 6  117.6  3.3  0.2  2.6  54.7  126.6  1.7  0.6  1.3  13.0  0 0 0 0
 7  129.3  3.1  -4.1  3.8  114.4  123.1  5.4  -3.4  5.6  142.2  367  12.639  375  13.5984 
 8  125.7  2.9  -4.7  2.0  29.3  119.3  2.0  -2.0  1.4  13.5  0 0 0 0
 9  121.3  2.2  -5.3  1.9  24.3  125.4  1.9  -0.8  1.6  18.7  4906  14.2213  4932  14.3669 
 10  127.7  2.7  -3.4  3.0  67.4  128.5  2.0  -2.3  2.1  34.5  6157  13.9107  6108  13.9303 
 11  119.4  2.2  -1.6  1.7  23.3  119.6  4.2  2.6  3.1  73.8  0 0 0 0
 12  126.4  5.0  -2.9  3.3  77.2  125.9  3.2  -2.2  2.1  30.9  0 0 0 0
 13  123.0  2.5  2.2  1.6  18.7  126.4  2.3  -1.8  1.5  14.6  6045  14.4971  6051  13.6487 
 14  120.6  2.7  -1.3  2.2  34.3  120.2  3.5  1.3  2.8  54.8  0 0 0 0
 15  120.4  5.0  0.7  4.6  162.7  120.0  3.3  0.8  3.1  72.2  1277  13.6081  1311  14.4092 
 16  118.9  3.8  11.0  4.6  177.9  121.5  1.2  -3.6  1.6  19.9  4614  13.8022  4630  14.3792 
 17  122.0  3.4  -3.7  4.3  135.3  128.0  2.4  1.7  2.9  64.5  1004  14.0598  994  14.526 
