Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 25 971
1 17 988
2 22 931
3 14 934
4 21 954
5 27 934
6 18 912
7 12 939
8 19 997
9 19 979
10 16 934
11 22 919
12 24 949
13 13 936
14 22 928
15 25 980
16 31 944
17 21 913
18 14 930
19 32 941
20 21 937
21 22 978
22 30 936
23 29 931
24 14 936
25 24 936
26 32 948
27 26 999
28 26 924
29 35 948
30 26 936
31 31 970
32 14 980
33 14 921
34 9 962
35 10 907
36 6 906
37 19 926
38 17 988
39 7 991
40 7 924
41 8 925
42 21 997
43 6 984
44 14 979
45 10 927
46 7 918
47 16 994
48 25 933
49 41 950
50 39 954
51 29 941
52 32 943
53 28 946
54 37 953
55 33 986
56 35 950
57 28 938
58 29 939
59 28 936
60 35 939
61 29 940
62 32 929
63 34 946
64 6 910
65 6 894
66 6 882
67 6 902
68 7 883
69 7 903
70 6 879
71 7 890
72 6 921
73 6 895
74 6 884
75 6 892
76 7 900
77 6 897
78 7 879
79 6 907
80 26 917
81 22 934
82 29 937
83 21 929
84 31 920
85 18 922
86 22 911
87 25 914
88 18 903
89 32 925
90 28 923
91 30 919
92 36 931
93 26 912
94 37 923
95 37 971
96 12 958
97 42 958
98 42 957
99 25 953
100 31 947
101 33 949
102 38 963
103 12 942
104 27 966
105 15 939
106 22 953
107 12 953
108 32 951
109 15 945
110 26 938
111 33 955
112 15 933
113 14 937
114 20 924
115 19 930
116 19 922
117 17 919
118 22 927
119 14 951
120 21 934
121 13 916
122 11 906
123 12 909
124 22 923
125 12 909
126 15 917
127 16 904
