Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 78.7 2.1 79.5 2.5 89.0 1.3 88.8 1.3 
1 80.5 2.2 81.3 2.3 88.5 1.2 93.2 1.1 
2 81.8 2.0 85.9 2.1 89.1 1.3 82.4 1.2 
3 81.8 2.1 80.2 2.0 90.5 1.2 89.2 1.0 
4 84.7 2.3 85.6 2.1 86.0 1.2 91.2 1.4 
5 82.9 2.0 81.6 2.1 87.2 1.4 90.7 1.5 
6 80.2 2.4 78.4 2.2 87.4 1.2 85.7 1.3 
7 79.1 2.3 83.9 2.3 91.1 1.2 86.8 1.3 
8 79.3 2.3 86.2 2.2 88.8 1.1 93.5 1.4 
9 79.6 2.1 81.3 2.2 89.6 1.2 92.8 1.2 
10 84.6 2.2 84.4 2.2 89.9 1.4 86.0 1.1 
11 85.1 2.3 86.2 2.2 93.1 1.2 91.3 1.3 
12 86.2 2.1 87.0 2.1 91.0 1.2 89.4 1.0 
13 85.0 2.0 81.5 2.2 85.2 1.1 85.4 1.1 
14 82.3 2.3 78.0 2.1 92.8 1.1 90.5 1.2 
15 76.5 2.4 84.5 2.1 89.3 1.1 91.1 1.1 
16 84.7 2.1 80.0 2.5 88.3 1.1 91.5 1.1 
17 80.9 2.4 79.1 2.4 94.8 1.2 92.5 1.0 
18 75.5 2.2 79.5 2.4 85.9 1.2 87.5 1.0 
19 83.2 2.4 75.0 2.3 91.0 1.2 89.0 1.1 
20 82.7 2.1 81.5 2.3 90.7 1.2 88.4 1.1 
21 78.5 2.5 77.7 2.5 86.6 1.2 84.9 1.0 
22 81.1 2.2 85.5 2.2 92.0 1.1 88.1 1.0 
23 80.6 2.5 82.1 2.2 85.2 1.2 91.7 1.1 
24 84.8 2.2 78.6 2.3 91.5 1.1 88.9 1.1 
25 84.1 2.5 83.8 2.2 94.4 1.4 88.0 1.1 
26 78.9 2.5 79.3 2.2 92.2 1.0 92.6 1.4 
27 82.8 2.5 83.3 2.3 87.6 1.1 85.1 1.1 
28 81.4 2.2 76.6 2.3 87.8 1.1 90.5 1.1 
29 81.5 2.3 81.1 2.5 94.0 1.2 92.6 1.0 
30 83.9 2.2 80.8 2.3 92.9 1.3 91.1 1.6 
31 80.3 2.4 77.6 2.1 84.9 1.2 77.0 1.3 
32 79.7 3.1 81.4 3.2 85.8 1.4 83.9 1.6 
33 80.3 3.1 78.5 2.8 83.8 1.3 83.8 1.2 
34 79.7 3.0 81.0 3.0 82.5 1.3 84.8 1.1 
35 76.2 2.9 81.9 3.0 81.3 1.3 84.2 1.2 
36 79.2 3.1 81.7 3.3 84.8 1.4 85.2 1.1 
37 78.5 2.7 84.7 2.6 85.9 1.4 85.3 1.1 
38 76.8 3.0 75.7 3.3 83.6 1.5 78.8 1.3 
39 77.8 2.5 80.3 2.7 87.8 1.2 84.0 1.6 
40 84.0 2.7 81.0 2.8 92.3 1.2 88.0 1.5 
41 74.2 3.0 77.0 2.9 86.2 1.4 84.3 1.6 
42 76.1 3.0 73.7 2.9 90.3 1.2 86.4 1.2 
43 79.4 2.9 82.5 2.6 85.2 1.2 85.2 1.0 
44 78.8 3.0 79.1 3.3 85.8 1.3 81.2 1.2 
45 77.5 2.9 73.3 2.8 84.7 1.2 80.2 1.6 
46 74.6 2.9 73.0 2.8 82.6 1.3 83.4 1.2 
47 75.2 2.8 77.5 2.9 81.6 1.3 87.8 1.1 
48 81.5 2.1 81.5 2.1 86.8 1.2 88.0 1.3 
49 85.4 2.0 82.0 2.1 85.6 1.2 80.9 1.0 
50 78.2 2.3 83.0 2.1 83.4 1.3 85.2 1.4 
51 80.1 2.1 82.2 2.4 87.8 1.1 84.6 1.4 
52 83.0 2.1 84.3 2.0 79.7 1.2 82.2 1.5 
