Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  126.2  1.8  -4.5  1.7  20.9  127.1  1.3  0.7  1.2  10.1  6179  14.5748  6195  14.1907 
 1  121.7  1.5  -2.3  1.3  11.8  128.0  1.0  -2.7  0.6  1.2  3346  14.0526  3385  14.2023 
 2  126.0  3.8  2.5  3.1  80.2  121.0  3.6  -1.7  3.1  70.9  776  13.6099  755  14.5764 
 3  132.9  2.7  -0.9  2.4  46.6  130.1  2.2  -3.0  2.0  29.3  4454  13.8642  4449  14.5487 
 4  128.3  1.9  1.7  2.0  32.1  129.5  1.5  -4.8  1.6  20.7  6180  13.4867  6179  13.3984 
 5  127.6  4.6  2.7  3.1  79.6  126.1  1.4  -2.8  1.0  6.6  6200  14.4112  6192  14.2318 
 6  129.8  3.1  -2.2  2.5  49.7  133.9  1.7  -5.3  1.3  12.9  0 0 0 0
 7  137.2  4.4  -9.6  5.4  235.0  118.8  2.9  3.0  3.0  41.4  296  13.8448  277  13.4764 
 8  131.4  2.7  -2.7  1.9  25.5  130.4  1.9  -3.8  1.4  12.8  0 0 0 0
 9  130.7  1.7  -4.1  1.5  15.1  128.8  1.5  1.5  1.2  11.3  4900  15.1656  4910  15.2384 
 10  124.8  2.2  -2.5  2.3  42.1  128.4  1.6  0.3  1.7  22.9  6259  14.221  6263  14.38 
 11  116.9  5.4  2.5  4.3  142.9  126.0  2.4  2.1  1.8  24.7  0 0 0 0
 12  127.3  4.5  3.3  2.9  62.9  126.5  2.6  -3.1  1.7  20.9  0 0 0 0
 13  129.3  0.9  -1.8  0.6  2.4  129.3  2.4  -0.1  1.5  15.5  6194  14.6899  6198  14.8539 
 14  134.7  4.2  -10.5  3.4  82.1  123.5  3.0  1.6  2.3  39.8  0 0 0 0
 15  131.3  4.8  -5.9  4.5  151.4  124.2  2.5  1.9  2.4  42.9  1115  14.6633  1108  15.3652 
 16  127.4  3.9  3.0  4.6  183.2  119.4  3.4  0.4  4.4  152.0  4911  13.4537  4932  13.8201 
 17  127.6  5.3  -4.9  6.6  319.5  124.5  2.6  3.9  3.1  73.7  1148  14.0119  1161  13.5672 
 18  120.6  1.1  0.2  1.1  9.4  118.9  2.8  4.4  2.9  64.1  461  12.832  477  13.7037 
 19  127.2  1.6  -1.5  1.5  16.8  128.1  1.1  -0.5  1.0  8.0  0 0 0 0
 20  131.2  3.6  -2.8  2.8  64.6  124.1  2.2  -0.2  1.8  22.7  692  13.8272  709  13.4698 
 21  126.8  5.8  -3.1  6.4  328.0  127.7  1.5  8.3  1.4  18.5  4182  14.1344  4286  14.299 
 22  120.0  3.4  5.3  3.1  80.1  127.5  1.8  2.8  1.5  18.1  232  12.7372  241  14.1019 
 23  129.8  2.5  -1.8  1.8  24.3  124.1  3.1  1.7  2.2  33.9  0 0 0 0
 24  121.9  6.4  1.1  8.2  516.9  126.5  3.5  -3.0  4.4  144.4  6236  14.3269  6211  14.1813 
 25  119.2  1.2  7.8  1.7  22.9  121.9  2.4  3.4  3.3  86.2  5853  14.2572  5896  13.6587 
 26  123.0  2.4  0.4  2.4  42.5  122.9  1.1  1.4  1.1  9.4  208  13.4519  240  14.0033 
 27  125.2  3.5  0.3  3.0  63.0  122.1  4.8  2.1  4.2  122.6  6203  14.4005  6205  14.2859 
 28  120.2  3.2  -0.0  3.8  113.7  126.2  1.8  -2.0  2.1  35.3  1454  13.5795  1519  13.5494 
 29  123.7  1.8  1.7  1.2  11.2  126.8  3.1  2.0  2.1  31.7  0 0 0 0
 30  122.6  4.0  -1.6  2.9  61.1  122.3  4.8  0.3  3.4  71.5  0 0 0 0
 31  121.2  3.0  6.0  2.8  60.2  119.6  5.3  0.3  5.2  196.1  5033  14.2156  4980  14.3478 
 32  131.0  2.1  -1.4  1.9  26.5  127.5  1.7  -2.4  1.5  15.6  0 0 0 0
 33  122.1  2.1  5.6  2.8  67.1  122.5  2.5  4.2  3.3  87.6  0 0 0 0
 34  120.5  4.3  10.1  6.6  362.7  128.8  1.6  0.3  2.3  40.9  373  14.6174  379  12.265 
 35  129.8  1.2  -2.6  1.1  7.6  124.4  5.1  3.6  4.9  143.1  0 0 0 0
 36  123.2  2.4  3.6  3.6  60.0  122.4  3.1  8.5  5.8  276.6  1237  13.1359  1205  13.899 
 37  124.7  2.0  -1.4  3.6  109.6  132.6  1.6  -5.3  2.8  62.6  6061  14.4186  6069  14.7278 
 38  126.7  2.8  -3.7  4.3  144.0  132.4  4.6  -14.1  6.9  364.3  1153  12.7395  1199  13.6433 
 39  120.6  1.0  4.4  1.1  10.0  125.2  2.5  -12.7  2.9  60.0  539  13.937  486  12.8497 
 40  123.0  0.9  4.1  1.1  9.7  123.6  1.4  -1.4  1.8  25.2  0 0 0 0
 41  125.5  3.8  -1.5  3.0  65.0  133.1  4.4  0.6  3.4  82.5  0 0 0 0
 42  127.1  2.4  -1.2  3.2  85.1  118.3  6.5  13.9  8.6  636.9  0 0 0 0
 43  121.8  1.7  5.0  2.1  36.3  130.4  2.4  -1.5  2.9  68.7  0 0 0 0
 44  131.6  1.3  -2.8  1.4  14.8  123.0  3.0  1.8  3.2  82.4  0 0 0 0
 45  131.4  4.1  -3.8  5.5  236.2  124.7  1.7  -0.7  2.4  45.3  6029  14.763  6054  14.6865 
 46  125.2  1.1  -1.8  1.3  14.4  123.4  1.6  -0.1  2.0  32.3  4947  14.7026  4896  13.46 
 47  129.3  4.7  4.9  6.3  323.6  131.1  3.0  -10.5  4.1  117.8  531  13.7276  446  14.0684 
 48  124.8  3.6  -1.8  5.8  272.8  120.9  3.2  6.6  5.3  231.0  6085  13.4346  6086  14.1251 
 49  120.0  2.0  5.0  2.7  62.9  122.4  2.1  0.4  2.8  67.3  2393  12.6124  2350  14.1039 
 50  118.1  2.8  12.7  4.0  148.5  115.2  1.7  3.4  2.5  53.1  2318  13.8044  2241  14.102 
 51  125.1  2.4  -1.6  3.7  115.4  119.9  1.3  2.5  2.1  35.9  2704  12.4927  2655  12.3524 
 52  120.5  2.0  -1.3  2.7  57.6  115.2  2.2  6.0  2.9  71.1  5012  13.598  4925  13.9706 
 53  122.6  1.3  4.0  1.7  25.3  123.2  1.6  -2.3  2.2  38.6  301  13.6256  341  13.4887 
 54  117.1  1.3  0.7  1.5  18.1  120.6  0.9  -1.6  1.0  7.2  6186  13.2356  6184  13.7253 
 55  123.4  1.8  3.3  2.4  48.3  118.5  1.7  0.9  2.2  40.7  0  0  0  0 
 56  127.3  1.5  0.6  2.5  54.5  126.9  2.8  -0.8  4.5  165.8  796  13.1754  789  14.057 
 57  118.3  1.5  0.8  1.9  28.7  117.0  1.7  1.4  1.4  4.1  6170  13.5687  6166  13.4275 
 58  119.6  4.0  3.9  7.0  403.8  125.5  3.4  -2.5  6.1  183.0  3236  13.2  3283  13.022 
 59  121.7  1.5  1.9  2.2  39.6  116.8  1.9  0.5  2.7  58.3  5363  13.8212  5375  13.3294 
 60  123.6  4.1  0.1  7.4  278.4  118.8  5.4  2.8  10.2  529.5  6199  13.6594  6197  13.4727 
 61  117.2  2.3  5.0  3.2  83.2  123.3  1.2  -1.8  1.6  20.3  0 0 0 0
 62  123.7  2.9  0.1  3.9  119.8  123.2  2.7  -2.8  3.5  101.9  501  13.0262  527  13.6503 
 63  122.1  1.5  0.7  1.7  22.6  121.9  2.1  0.9  2.3  41.5  468  13.3411  447  13.8271 
 64  122.5  1.5  1.0  1.1  10.4  125.9  4.2  3.7  2.4  25.2  0 0 0 0
 65  122.4  3.0  0.7  2.3  42.8  117.6  3.6  3.1  2.8  64.3  2264  14.0168  2345  13.1123 
 66  121.8  2.3  2.0  1.5  18.1  125.9  0.9  5.0  0.6  3.0  0 0 0 0
 67  115.3  3.5  4.4  2.6  55.0  123.8  2.6  1.3  1.9  26.4  0 0 0 0
 68  122.3  2.1  0.2  1.5  18.1  119.6  2.1  1.1  1.5  18.8  5741  14.1303  5743  13.5219 
 69  121.2  3.8  3.7  2.3  41.1  118.2  2.4  2.7  1.5  16.3  0 0 0 0
 70  123.9  2.2  -0.3  1.4  13.0  126.7  3.0  4.6  1.8  23.5  6210  15.0153  6209  14.6201 
 71  125.1  2.6  1.8  1.9  29.6  123.8  0.7  0.6  0.5  2.0  6282  14.4333  6252  14.4567 
 72  121.3  2.3  2.3  1.6  22.5  127.6  3.6  -0.2  2.6  50.2  1278  13.8855  1244  12.8494 
 73  126.3  3.0  -0.3  2.0  28.7  122.5  5.7  3.9  3.7  104.2  6231  14.7298  6238  14.5587 
 74  127.6  2.3  2.0  1.5  18.8  124.7  6.3  1.8  4.1  134.1  0 0 0 0
 75  124.7  3.4  2.4  2.5  49.6  123.1  4.2  3.3  3.1  74.7  1367  14.5854  1321  14.44 
 76  129.4  1.5  -0.2  1.0  8.8  123.3  0.8  3.6  0.5  2.2  2803  13.1842  2806  14.0828 
 77  120.6  2.3  3.3  1.6  22.9  125.9  1.9  1.7  1.3  14.3  6108  14.7392  6123  15.0834 
 78  126.1  3.2  1.4  1.5  16.7  113.2  6.2  4.3  3.1  68.5  6187  15.6029  6192  14.3481 
 79  121.6  1.7  1.6  1.1  10.0  121.0  4.4  -4.2  3.0  62.4  1228  13.0119  1268  13.9887 
 80  124.8  2.8  4.9  2.3  44.6  124.2  2.8  2.2  2.3  41.5  0 0 0 0
 81  128.4  2.7  -1.9  1.9  28.4  128.9  2.3  -3.3  1.6  18.1  3628  13.8194  3624  13.321 
 82  127.5  2.4  1.4  1.9  28.0  131.0  5.1  0.7  3.9  121.9  300  12.5632  293  12.6866 
 83  128.5  2.6  3.4  2.4  49.0  125.3  1.3  -4.3  1.3  13.1  0  0  0  0 
 84  123.6  1.1  -0.8  1.1  9.9  121.7  2.5  5.2  2.0  19.8  796  13.3159  812  13.2683 
 85  128.2  3.2  0.0  3.0  75.5  122.0  3.4  4.3  2.6  32.9  0 0 0 0
 86  124.3  2.0  1.5  1.5  17.8  125.9  2.2  -1.0  1.7  21.3  6215  14.7572  6209  14.2661 
 87  127.2  1.6  1.9  1.7  24.1  122.6  2.7  6.5  3.0  77.9  0 0 0 0
 88  126.8  4.3  0.8  3.1  77.8  127.0  3.1  0.3  2.2  37.9  0 0 0 0
 89  125.3  1.0  3.1  1.0  8.3  125.7  1.3  -0.5  1.2  12.7  4678  14.3916  4626  14.2917 
 90  130.0  2.7  1.6  2.6  53.5  129.3  2.5  0.8  2.0  17.5  0 0 0 0
 91  128.9  2.6  0.4  2.2  40.1  127.3  1.9  3.6  1.7  22.0  0 0 0 0
 92  121.2  3.3  0.9  3.6  101.7  124.8  2.9  5.4  2.4  27.4  3429  14.3004  3424  12.9184 
 93  126.7  3.3  -4.8  2.3  42.9  127.2  3.7  0.3  2.1  17.1  0 0 0 0
 94  136.3  3.2  -2.8  2.7  54.0  126.4  1.8  -0.1  1.6  19.1  0 0 0 0
 95  117.4  2.9  5.8  2.8  64.1  130.4  1.3  -0.6  1.1  10.2  517  13.4961  564  14.4186 
 96  126.4  3.9  -1.9  2.5  50.7  128.8  4.6  3.7  2.8  69.1  6053  14.4206  6078  14.3036 
 97  138.1  2.3  -9.9  1.5  15.5  125.7  5.3  3.0  3.3  87.3  0 0 0 0
 98  124.7  3.9  -2.1  2.3  42.9  129.2  2.3  -0.3  1.3  14.4  0 0 0 0
 99  131.3  1.4  1.0  1.2  12.1  125.8  1.1  -0.2  1.0  8.0  0 0 0 0
 100  125.3  1.4  -0.8  0.8  5.7  120.8  3.8  0.2  2.3  42.8  0 0 0 0
 101  127.4  2.6  2.9  1.7  25.5  129.3  2.9  -0.7  2.0  32.0  0 0 0 0
 102  124.8  2.0  1.3  1.4  17.3  128.2  2.4  0.1  1.7  23.3  0 0 0 0
 103  122.5  3.2  4.8  2.0  32.2  111.1  5.5  2.4  3.6  87.8  6194  14.1946  6201  14.4207 
 104  125.4  1.5  -0.7  1.0  7.3  128.4  2.6  -0.4  1.6  19.6  4260  13.9552  4278  13.3425 
 105  131.2  3.4  -3.2  2.4  44.2  133.3  10.1  2.5  6.3  326.2  0 0 0 0
