Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  122.5  3.5  -0.5  3.2  74.3  127.3  1.3  -1.1  1.1  9.4  6095  15.4059  6099  14.0515 
 1  120.2  4.7  -0.1  4.0  115.0  125.3  2.4  0.5  1.6  7.2  3584  13.4993  3615  14.7961 
 2  110.9  3.8  5.8  3.1  80.9  117.6  2.8  -1.6  2.4  41.7  689  14.2361  669  14.165 
 3  122.9  2.3  0.4  2.1  34.3  123.9  1.5  -0.2  1.4  14.9  4546  14.1767  4571  13.8327 
 4  116.1  3.3  3.9  3.5  100.8  120.7  0.3  -0.4  0.3  0.8  4222  13.3664  4150  13.252 
 5  127.9  3.2  0.9  2.2  38.5  123.2  2.4  -1.2  1.8  20.8  5450  14.1483  5446  14.1125 
 6  120.7  2.1  1.8  1.7  23.0  123.7  2.2  -1.0  1.7  21.4  0 0 0 0
 7  127.8  3.6  -6.2  4.4  155.0  120.9  3.7  -0.5  3.8  66.1  305  13.0151  270  13.2418 
 8  130.1  2.3  0.6  1.6  18.1  132.8  1.8  -7.5  1.2  10.6  0 0 0 0
 9  126.3  2.6  -7.2  2.2  34.0  123.7  1.3  -0.7  1.0  8.0  4844  14.8684  4918  14.5506 
 10  119.5  2.6  -0.6  2.8  61.6  125.5  2.2  -3.3  2.4  43.7  6166  13.9943  6173  14.116 
 11  119.9  3.7  -2.4  2.9  65.8  125.0  2.5  -0.5  1.9  26.0  0 0 0 0
 12  126.9  5.1  -0.8  3.3  80.0  125.0  1.3  0.9  0.9  5.4  0 0 0 0
 13  123.3  3.2  -3.2  2.0  30.5  121.8  1.6  1.7  1.0  7.1  6113  14.5848  6111  14.3511 
 14  127.0  3.5  -7.6  2.9  58.3  119.3  2.5  1.4  1.9  27.0  0 0 0 0
