Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 11 999
1 7 999
2 5 999
3 6 999
4 10 999
5 9 999
6 11 999
7 6 999
8 13 999
9 6 999
10 7 998
11 8 999
12 5 999
13 13 999
14 6 999
15 6 999
16 5 999
17 6 995
18 6 999
19 6 999
20 7 999
21 5 995
22 7 999
23 5 999
24 6 999
25 6 998
26 7 999
27 6 999
28 7 999
29 6 999
30 7 999
31 7 999
32 8 999
33 5 998
34 6 996
35 9 999
36 5 997
37 8 993
38 10 995
39 6 999
40 5 994
41 5 997
42 6 997
43 5 999
44 5 997
45 12 999
46 12 998
47 7 998
48 5 999
49 5 998
50 6 998
51 8 997
52 7 999
53 5 997
54 12 999
55 6 999
56 5 997
57 6 997
58 7 996
59 5 999
60 8 997
61 13 999
62 9 999
63 21 997
64 9 907
65 10 906
66 6 911
67 16 913
68 8 897
69 7 904
70 6 922
71 10 944
72 11 904
73 10 904
74 9 898
75 14 915
76 11 902
77 7 901
78 7 903
79 11 908
80 23 943
81 14 959
82 13 955
83 21 938
84 12 939
85 24 949
86 15 929
87 11 927
88 13 930
89 21 939
90 16 940
91 15 941
92 13 936
93 16 933
94 15 920
95 24 922
96 21 945
97 18 929
98 19 934
99 13 943
100 18 951
101 19 920
102 24 934
103 23 944
104 20 947
105 7 949
106 21 938
107 23 929
108 17 942
109 14 944
110 17 935
111 27 941
112 18 991
113 29 928
114 23 980
115 12 912
116 15 918
117 13 909
118 27 938
119 14 942
120 15 980
121 30 920
122 22 924
123 23 982
124 26 913
125 29 919
126 36 919
127 31 929
