Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 19 942
1 11 943
2 17 921
3 14 918
4 7 913
5 20 926
6 9 935
7 14 920
8 11 924
9 24 926
10 11 907
11 8 916
12 16 935
13 20 925
14 17 921
15 17 937
16 27 962
17 25 932
18 35 927
19 38 939
20 40 944
21 35 946
22 47 962
23 40 946
24 31 921
25 42 942
26 31 925
27 33 928
28 38 935
29 42 944
30 38 932
31 37 935
32 13 948
33 7 900
34 9 908
35 11 897
36 6 925
37 13 922
38 8 923
39 12 931
40 9 906
41 13 909
42 19 909
43 7 907
44 7 914
45 9 907
46 13 908
47 13 913
48 23 952
49 25 923
50 31 937
51 28 929
52 25 945
53 23 930
54 21 924
55 27 941
56 29 935
57 25 921
58 26 923
59 28 929
60 9 946
61 22 940
62 31 932
63 28 918
64 13 909
65 14 899
66 9 905
67 19 908
68 12 891
69 9 893
70 14 909
71 8 917
72 9 900
73 9 889
74 20 909
75 10 892
76 11 893
77 11 901
78 13 889
79 7 990
80 8 933
81 22 951
82 21 943
83 20 957
84 21 962
85 15 949
86 27 948
87 24 947
88 12 954
89 9 941
90 27 951
91 24 939
92 18 938
93 27 945
94 16 942
95 22 943
96 16 929
97 21 933
98 25 991
99 26 935
100 25 925
101 32 941
102 14 977
103 14 965
104 26 937
105 25 963
106 26 930
107 27 934
108 37 977
109 12 965
110 15 979
111 33 948
112 7 939
113 7 903
114 6 916
115 6 915
116 6 923
117 6 905
118 6 913
119 5 911
120 6 886
121 7 908
122 7 901
123 6 908
124 6 899
125 7 912
126 8 902
127 6 945
