Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 792
1 794
2 786
3 785
4 775
5 779
6 784
7 777
8 783
9 780
10 789
11 739
12 782
13 782
14 774
15 782
16 764
17 774
18 778
19 764
20 773
21 763
22 772
23 761
24 758
25 769
26 769
27 765
28 767
29 765
30 771
31 763
32 779
33 787
34 769
35 787
36 791
37 785
38 786
39 786
40 785
41 781
42 783
43 786
44 785
45 783
46 779
47 797
48 1006
49 794
50 786
51 791
52 803
53 791
54 793
55 797
56 801
57 779
58 796
59 784
60 738
61 798
62 800
63 789
64 787
65 788
66 792
67 789
68 787
69 776
70 784
71 795
72 787
73 794
74 773
75 782
76 796
77 1021
78 780
79 778
80 809
81 818
82 804
83 811
84 825
85 797
86 803
87 819
88 797
89 811
90 801
91 823
92 808
93 783
94 803
95 812
96 787
97 731
98 783
99 785
100 770
101 723
102 791
103 775
104 792
105 780
106 787
107 775
108 786
109 776
110 787
111 795
112 956
113 773
114 776
115 788
116 774
117 778
118 869
119 790
120 782
121 776
122 761
123 789
124 776
125 777
126 783
127 795
