Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  129.7  4.0  -6.4  3.7  101.3  132.9  2.0  0.6  1.7  22.7  6218  13.7192  6202  13.232 
 1  125.8  1.8  -0.3  1.5  16.2  148.1  4.1  -8.2  2.7  21.6  2950  13.5942  2938  14.0491 
 2  123.8  4.4  2.3  3.6  108.5  122.2  1.7  -1.1  1.4  14.6  513  13.6415  494  13.3507 
 3  133.6  3.6  -3.2  3.3  82.6  125.3  1.3  -0.6  1.2  11.3  4046  13.4553  4036  13.7285 
 4  119.3  4.4  1.9  4.7  179.5  120.4  2.7  -0.9  2.9  64.6  5886  12.6076  5890  12.442 
 5  126.5  3.1  2.3  2.1  35.8  129.6  3.6  -4.4  2.6  46.1  6155  13.2974  6139  13.2612 
 6  126.6  2.8  -0.4  2.3  41.4  125.9  3.1  -2.2  2.5  44.4  0 0 0 0
 7  147.7  16.0  -9.0  19.7  3074.2  126.2  4.3  -2.3  4.4  89.4  253  14.6498  254  12.5107 
 8  132.1  3.5  -1.5  2.4  42.1  129.7  2.3  -3.7  1.6  17.6  0 0 0 0
 9  129.6  2.5  -4.2  2.1  30.3  123.8  1.1  1.9  0.9  6.1  4522  13.6535  4495  13.7706 
 10  123.6  1.9  1.7  2.0  30.9  129.8  1.8  -4.1  1.9  29.0  6310  13.1051  6343  13.3239 
 11  121.8  3.1  1.5  2.4  45.1  118.7  2.8  4.8  2.1  32.6  0 0 0 0
 12  126.1  4.0  2.7  2.6  49.8  124.5  3.4  -0.5  2.3  35.8  0 0 0 0
 13  129.5  2.2  -2.5  1.4  14.3  122.3  2.0  0.7  1.3  10.6  6234  13.1636  6222  13.8441 
 14  125.7  4.1  -6.8  3.4  80.3  130.1  4.2  2.1  3.3  77.2  0 0 0 0
 15  123.4  3.0  -1.7  2.8  60.0  122.1  2.4  1.1  2.3  40.0  832  13.8645  831  14.8286 
 16  130.4  3.8  1.5  4.5  172.5  118.5  3.7  0.6  4.7  176.2  4029  13.5356  4046  13.2188 
 17  123.9  3.0  -4.6  3.7  103.2  130.6  5.3  -0.5  6.3  315.0  751  13.4203  840  14.2083 
 18  123.0  4.0  -1.5  4.2  138.1  126.3  2.9  -1.3  2.9  67.9  245  12.8906  250  14.6392 
 19  123.7  1.6  2.3  1.5  18.1  127.2  1.0  0.7  0.9  6.1  0 0 0 0
 20  128.6  4.4  -0.9  3.4  95.3  131.1  3.8  -6.4  3.1  69.6  325  13.8855  292  14.5124 
 21  126.1  1.4  -4.8  1.5  18.8  127.1  2.1  6.4  2.1  38.9  3329  14.4302  3359  13.4647 
 22  118.0  2.0  6.0  1.8  27.6  126.9  2.1  -0.7  1.8  25.1  0 0 0 0
 23  120.8  4.6  3.8  3.3  81.7  129.6  2.6  -4.0  1.8  23.8  0 0 0 0
 24  124.8  4.2  -0.5  5.4  221.6  131.3  4.3  -3.2  5.4  212.7  6274  13.0143  6266  12.708 
 25  125.2  1.9  0.6  2.6  54.2  120.2  1.8  2.5  2.5  49.5  5488  13.2428  5487  12.8014 
 26  119.3  3.0  -0.4  3.0  69.4  123.7  3.1  0.8  3.0  70.5  0 0 0 0
 27  125.4  4.0  -3.4  3.4  84.2  121.2  4.3  0.8  3.7  98.5  6247  13.1325  6255  13.3025 
 28  124.7  2.1  0.6  2.5  48.7  125.9  2.6  0.1  3.2  79.0  957  14.1492  939  13.2675 
 29  128.3  3.2  -1.4  2.2  36.4  129.6  4.3  1.2  2.9  61.1  0 0 0 0
 30  131.1  4.2  -7.9  3.0  65.0  132.7  4.0  -3.9  2.8  48.8  0 0 0 0
 31  120.2  5.5  3.3  5.2  210.5  128.1  4.3  -3.4  4.2  128.6  4181  13.5643  4135  13.4942 
 32  128.1  3.2  2.7  2.8  59.3  121.2  1.7  0.3  1.5  15.7  0 0 0 0
 33  122.6  3.1  1.0  4.1  139.5  121.1  1.3  2.5  1.8  25.0  0 0 0 0
 34  122.8  7.1  4.6  11.6  673.2  123.9  4.1  3.3  6.0  289.7  287  13.587  299  12.3996 
 35  123.3  3.1  -1.1  2.9  63.5  119.8  3.0  5.9  2.9  48.8  0 0 0 0
 36  120.8  3.5  3.7  5.6  81.3  139.5  10.2  -18.4  16.5  702.4  954  13.7497  951  12.261 
 37  117.0  6.2  11.1  9.7  256.5  135.5  2.7  -10.0  4.7  176.5  6074  12.8862  6120  13.2317 
 38  114.8  5.8  6.1  9.4  413.0  121.6  3.3  -2.5  5.0  190.2  858  12.505  856  12.7377 
 39  122.7  1.5  2.3  1.7  23.4  126.9  2.6  -12.0  3.1  66.3  396  12.5566  376  12.3833 
 40  125.3  2.1  -1.4  2.7  58.2  118.3  1.0  1.2  1.3  12.2  0 0 0 0
 41  126.1  4.3  -4.8  3.5  85.0  127.4  4.5  -0.2  3.5  85.7  0 0 0 0
 42  116.2  3.2  6.3  4.2  149.8  114.5  5.5  9.7  7.3  462.6  0 0 0 0
 43  123.2  1.3  0.4  1.7  22.4  125.0  1.5  -1.9  1.9  28.6  0 0 0 0
 44  126.1  2.3  -1.4  2.4  44.2  118.8  4.0  1.8  4.3  146.8  0 0 0 0
 45  129.1  5.8  -5.3  7.8  469.3  122.3  1.8  -2.7  2.5  48.6  5932  13.0572  5938  13.0769 
 46  120.4  1.3  1.7  1.7  22.3  123.6  2.3  -1.4  2.9  66.8  4219  12.9287  4205  12.7501 
