Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 20 956
1 24 931
2 24 936
3 13 924
4 24 932
5 25 933
6 24 945
7 25 927
8 26 931
9 22 918
10 26 939
11 12 940
12 22 934
13 25 929
14 26 930
15 28 937
16 26 947
17 38 940
18 38 956
19 30 957
20 24 937
21 30 932
22 39 964
23 28 943
24 31 938
25 38 957
26 31 940
27 33 939
28 33 946
29 37 945
30 33 938
31 39 938
32 24 933
33 20 926
34 20 921
35 26 925
36 19 925
37 15 932
38 21 917
39 25 984
40 22 929
41 23 923
42 19 904
43 19 914
44 19 917
45 16 924
46 20 916
47 12 933
48 33 970
49 20 932
50 27 934
51 28 931
52 31 933
53 19 915
54 13 915
55 25 920
56 25 926
57 21 936
58 24 914
59 40 930
60 33 919
61 28 925
62 16 915
63 21 941
64 29 943
65 26 932
66 29 955
67 21 938
68 11 923
69 23 937
70 24 960
71 13 929
72 15 918
73 19 945
74 17 929
75 25 943
76 27 934
77 26 931
78 26 935
79 42 945
80 18 998
81 41 986
82 54 997
83 43 998
84 52 956
85 31 946
86 49 950
87 31 986
88 18 969
89 52 945
90 40 924
91 13 963
92 48 990
93 48 938
94 39 966
95 34 958
96 29 991
97 45 945
98 33 927
99 40 950
100 34 932
101 43 935
102 46 948
103 40 947
104 40 934
105 42 931
106 37 945
107 39 930
108 37 921
109 43 943
110 50 936
111 41 931
112 7 993
113 29 920
114 24 929
115 5 928
116 21 935
117 24 915
118 22 930
119 12 922
120 24 922
121 30 986
122 26 983
123 34 928
124 28 932
125 28 929
126 32 925
127 22 907
