Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 744
1 763
2 766
3 756
4 759
5 762
6 759
7 763
8 749
9 761
10 760
11 762
12 751
13 760
14 759
15 755
16 770
17 765
18 763
19 764
20 757
21 763
22 758
23 752
24 763
25 760
26 767
27 764
28 756
29 757
30 765
31 757
32 766
33 761
34 766
35 764
36 769
37 769
38 759
39 775
40 771
41 768
42 756
43 773
44 764
45 764
46 768
47 767
48 800
49 712
50 728
51 720
52 718
53 724
54 724
55 725
56 733
57 717
58 712
59 721
60 719
61 713
62 724
63 736
64 796
65 784
66 780
67 783
68 784
69 773
70 784
71 777
72 779
73 779
74 769
75 771
76 788
77 785
78 775
79 783
80 750
81 756
82 758
83 759
84 766
85 763
86 758
87 766
88 748
89 753
90 751
91 764
92 757
93 753
94 744
95 768
96 766
97 766
98 762
99 761
100 754
101 743
102 747
103 763
104 768
105 739
106 768
107 756
108 754
109 752
110 771
111 776
112 875
113 762
114 770
115 767
116 770
117 765
118 807
119 770
120 774
121 767
122 768
123 770
124 771
125 774
126 777
127 783
