Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 35 993
1 33 952
2 40 957
3 47 966
4 26 945
5 46 957
6 43 951
7 43 961
8 28 936
9 43 953
10 24 971
11 40 949
12 45 945
13 47 981
14 44 955
15 24 973
16 37 951
17 41 943
18 31 940
19 29 925
20 30 940
21 41 934
22 44 957
23 15 936
24 51 954
25 42 943
26 42 941
27 44 950
28 36 947
29 41 931
30 38 943
31 46 934
32 25 954
33 38 945
34 34 930
35 31 937
36 29 932
37 28 933
38 25 949
39 29 936
40 36 961
41 27 933
42 31 944
43 31 950
44 43 956
45 32 943
46 41 951
47 31 931
48 25 930
49 24 926
50 22 920
51 20 926
52 16 925
53 21 931
54 21 935
55 14 928
56 12 923
57 25 929
58 20 922
59 15 925
60 18 931
61 12 916
62 11 917
63 15 931
64 43 950
65 36 946
66 36 956
67 42 950
68 27 949
69 37 937
70 38 950
71 41 944
72 41 957
73 36 956
74 33 939
75 41 941
76 40 956
77 40 950
78 48 948
79 37 949
80 15 942
81 14 916
82 27 925
83 15 918
84 12 917
85 19 918
86 9 935
87 15 923
88 16 913
89 21 933
90 19 913
91 13 920
92 16 916
93 11 923
94 25 928
95 24 989
96 19 941
97 16 913
98 26 921
99 32 926
100 14 930
101 27 915
102 20 922
103 24 992
104 19 931
105 29 927
106 26 921
107 28 923
108 22 932
109 21 921
110 28 928
111 39 937
112 23 946
113 32 943
114 26 951
115 26 931
116 22 949
117 24 956
118 31 944
119 30 941
120 31 939
121 26 942
122 19 944
123 33 938
124 29 936
125 27 942
126 36 949
127 35 965
